family,stage,floors,top_floors,height_m,new_fail,new_ok,gfa_m2,far_pct,service_m2,real_m2,coverage_m2,bcr_pct,daylight_ratio,dong_gap_m,dong_gap_ratio,n_dong,mean_total_h,min_short_m,label
단일+저층부,5 미세조정,55,55,185.5,62,35,37580,400.0,9239,46820,2602,27.7,0.018,inf,inf,2,3.661,15.24,55층 502㎡(32.9×15.2m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,55,55,185.5,62,35,37580,400.0,9239,46820,2603,27.7,0.018,inf,inf,2,3.651,15.24,55층 502㎡(32.9×15.2m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,54,54,182.2,62,35,37580,400.0,9427,47007,2603,27.7,0.019,inf,inf,2,3.657,14.05,54층 512㎡(36.4×14.1m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,55,55,185.5,64,35,37580,400.0,9239,46819,2602,27.7,0.022,inf,inf,2,3.673,15.24,55층 502㎡(32.9×15.2m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,55,55,185.5,64,35,37580,400.0,9143,46723,2603,27.7,0.018,inf,inf,2,3.661,15.84,55층 502㎡(31.7×15.8m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,55,55,185.5,64,35,37580,400.0,9512,47092,2602,27.7,0.03,inf,inf,2,3.648,13.91,55층 502㎡(36.1×13.9m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,55,55,185.5,64,35,37580,400.0,9174,46754,2602,27.7,0.023,inf,inf,2,3.646,15.63,55층 502㎡(32.1×15.6m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,55,55,185.5,64,35,37580,400.0,9239,46819,2602,27.7,0.024,inf,inf,2,3.645,15.24,55층 502㎡(32.9×15.2m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,55,55,185.5,64,35,37580,400.0,9389,46969,2602,27.7,0.024,inf,inf,2,3.644,14.46,55층 502㎡(34.7×14.5m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,55,55,185.5,64,35,37580,400.0,9239,46819,2602,27.7,0.021,inf,inf,2,3.632,15.24,55층 502㎡(32.9×15.2m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,54,54,182.2,64,35,37581,400.0,9264,46845,2603,27.7,0.027,inf,inf,2,3.658,14.81,54층 512㎡(34.6×14.8m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,53,53,178.9,64,35,37580,400.0,9076,46656,2602,27.7,0.02,inf,inf,2,3.631,15.55,53층 522㎡(33.6×15.6m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,52,52,175.6,64,35,37580,400.0,8992,46572,2602,27.7,0.02,inf,inf,2,3.632,15.72,52층 534㎡(34.0×15.7m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,55,55,185.5,65,35,37580,400.0,9084,46664,2602,27.7,0.02,inf,inf,2,3.665,16.25,55층 502㎡(30.9×16.2m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,55,55,185.5,65,35,37580,400.0,9048,46628,2602,27.7,0.02,inf,inf,2,3.665,16.53,55층 502㎡(30.3×16.5m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,55,55,185.5,65,35,37580,400.0,9048,46628,2602,27.7,0.026,inf,inf,2,3.66,16.53,55층 502㎡(30.3×16.5m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,54,54,182.2,65,35,37580,400.0,8894,46474,2603,27.7,0.018,inf,inf,2,3.664,17.35,54층 512㎡(29.5×17.4m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,54,54,182.2,65,35,37581,400.0,9004,46585,2603,27.7,0.02,inf,inf,2,3.663,16.41,54층 512㎡(31.2×16.4m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,54,54,182.2,65,35,37580,400.0,9306,46886,2602,27.7,0.03,inf,inf,2,3.647,14.6,54층 512㎡(35.0×14.6m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,54,54,182.2,65,35,37580,400.0,9062,46642,2602,27.7,0.023,inf,inf,2,3.646,16.0,54층 512㎡(32.0×16.0m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,53,53,178.9,65,35,37580,400.0,8923,46503,2602,27.7,0.022,inf,inf,2,3.644,16.58,53층 522㎡(31.5×16.6m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,52,52,175.6,65,35,37580,400.0,8992,46573,2603,27.7,0.026,inf,inf,2,3.657,15.72,52층 534㎡(34.0×15.7m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,52,52,175.6,65,35,37580,400.0,8842,46422,2602,27.7,0.021,inf,inf,2,3.643,16.76,52층 534㎡(31.8×16.8m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,52,52,175.6,65,35,37580,400.0,8929,46509,2602,27.7,0.022,inf,inf,2,3.643,16.13,52층 534㎡(33.1×16.1m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,55,55,185.5,66,35,37580,400.0,9239,46819,2602,27.7,0.03,inf,inf,2,3.649,15.24,55층 502㎡(32.9×15.2m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,55,55,185.5,66,35,37580,400.0,8973,46553,2602,27.7,0.021,inf,inf,2,3.646,17.18,55층 502㎡(29.2×17.2m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,55,55,185.5,66,35,37580,400.0,9239,46819,2602,27.7,0.021,inf,inf,2,3.644,15.24,55층 502㎡(32.9×15.2m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,55,55,185.5,66,35,37580,400.0,9239,46819,2602,27.7,0.026,inf,inf,2,3.634,15.24,55층 502㎡(32.9×15.2m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,54,54,182.2,66,35,37580,400.0,9158,46738,2602,27.7,0.026,inf,inf,2,3.632,15.39,54층 512㎡(33.3×15.4m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,53,53,178.9,66,35,37580,400.0,9181,46761,2602,27.7,0.029,inf,inf,2,3.647,14.97,53층 522㎡(34.9×15.0m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,55,55,185.5,67,35,37580,400.0,9143,46723,2602,27.7,0.031,inf,inf,2,3.651,15.84,55층 502㎡(31.7×15.8m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,55,55,185.5,67,35,37580,400.0,8973,46553,2602,27.7,0.019,inf,inf,2,3.644,17.18,55층 502㎡(29.2×17.2m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,54,54,182.2,67,35,37580,400.0,8894,46474,2602,27.7,0.025,inf,inf,2,3.657,17.35,54층 512㎡(29.5×17.4m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,54,54,182.2,67,35,37580,400.0,9158,46738,2602,27.7,0.02,inf,inf,2,3.643,15.39,54층 512㎡(33.3×15.4m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,54,54,182.2,67,35,37580,400.0,9062,46642,2602,27.7,0.02,inf,inf,2,3.641,16.0,54층 512㎡(32.0×16.0m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,54,54,182.2,67,35,37580,400.0,9158,46738,2602,27.7,0.043,inf,inf,2,3.637,15.39,54층 512㎡(33.3×15.4m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,54,54,182.2,67,35,37580,400.0,9062,46642,2602,27.7,0.025,inf,inf,2,3.633,16.0,54층 512㎡(32.0×16.0m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,53,53,178.9,67,35,37580,400.0,9076,46656,2603,27.7,0.02,inf,inf,2,3.642,15.55,53층 522㎡(33.6×15.6m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,53,53,178.9,67,35,37580,400.0,8923,46503,2602,27.7,0.036,inf,inf,2,3.637,16.58,53층 522㎡(31.5×16.6m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,53,53,178.9,67,35,37580,400.0,8981,46561,2602,27.7,0.028,inf,inf,2,3.635,16.16,53층 522㎡(32.3×16.2m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,52,52,175.6,67,35,37580,400.0,8992,46572,2602,27.7,0.032,inf,inf,2,3.646,15.72,52층 534㎡(34.0×15.7m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,52,52,175.6,67,35,37580,400.0,9138,46718,2602,27.7,0.044,inf,inf,2,3.636,14.91,52층 534㎡(35.8×14.9m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,52,52,175.6,67,35,37580,400.0,8992,46573,2603,27.7,0.025,inf,inf,2,3.633,15.72,52층 534㎡(34.0×15.7m) + 저층부 5층 2500㎡(59.2×42.3m)
타워+저층별동,5 저층별동,41,41,139.3,67,36,37580,400.0,8720,46300,2421,25.76,0.038,6.1,0.09,2,3.633,19.62,41층 770㎡(39.2×19.6m) + 저층부 4층 1500㎡(67.1×22.4m)
타워+저층별동,5 저층별동,41,41,139.3,67,37,37580,400.0,8771,46351,1559,16.59,0.032,30.8,0.44,2,3.633,20.54,41층 843㎡(41.1×20.5m) + 저층부 5층 600㎡(34.6×17.3m)
타워+저층별동,5 저층별동,41,41,139.3,67,36,37580,400.0,8840,46420,1564,16.64,0.032,37.7,0.54,2,3.63,20.54,41층 843㎡(41.1×20.5m) + 저층부 5층 600㎡(42.4×14.1m)
타워+저층별동,5 저층별동,41,41,139.3,67,38,37580,400.0,8810,46390,1586,16.88,0.031,4.9,0.07,2,3.629,20.71,41층 858㎡(41.4×20.7m) + 저층부 4층 600㎡(52.0×11.5m)
타워+저층별동,5 저층별동,41,41,139.3,67,37,37580,400.0,8727,46307,1579,16.8,0.031,34.0,0.49,2,3.624,20.71,41층 858㎡(41.4×20.7m) + 저층부 4층 600㎡(42.4×14.1m)
단일+저층부,5 미세조정,55,55,185.5,68,35,37580,400.0,9174,46754,2602,27.7,0.022,inf,inf,2,3.672,15.63,55층 502㎡(32.1×15.6m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,55,55,185.5,68,35,37580,400.0,9143,46723,2602,27.7,0.022,inf,inf,2,3.671,15.84,55층 502㎡(31.7×15.8m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,55,55,185.5,68,35,37580,400.0,9143,46723,2602,27.7,0.031,inf,inf,2,3.626,15.84,55층 502㎡(31.7×15.8m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,54,54,182.2,68,35,37580,400.0,9062,46642,2602,27.7,0.022,inf,inf,2,3.669,16.0,54층 512㎡(32.0×16.0m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,54,54,182.2,68,35,37580,400.0,8894,46474,2602,27.7,0.029,inf,inf,2,3.648,17.35,54층 512㎡(29.5×17.4m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,53,53,178.9,68,35,37580,400.0,8923,46503,2602,27.7,0.031,inf,inf,2,3.647,16.58,53층 522㎡(31.5×16.6m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,53,53,178.9,68,35,37580,400.0,8981,46561,2602,27.7,0.031,inf,inf,2,3.646,16.16,53층 522㎡(32.3×16.2m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,53,53,178.9,68,35,37580,400.0,8981,46561,2602,27.7,0.025,inf,inf,2,3.632,16.16,53층 522㎡(32.3×16.2m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,52,52,175.6,68,35,37580,400.0,8734,46314,2602,27.7,0.029,inf,inf,2,3.647,17.72,52층 534㎡(30.1×17.7m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,52,52,175.6,68,35,37580,400.0,8842,46422,2603,27.7,0.019,inf,inf,2,3.642,16.76,52층 534㎡(31.8×16.8m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,52,52,175.6,68,35,37580,400.0,9097,46677,2602,27.7,0.044,inf,inf,2,3.636,15.12,52층 534㎡(35.3×15.1m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,52,52,175.6,68,35,37580,400.0,8929,46509,2602,27.7,0.025,inf,inf,2,3.631,16.13,52층 534㎡(33.1×16.1m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,55,55,185.5,69,35,37580,400.0,8973,46553,2602,27.7,0.021,inf,inf,2,3.667,17.18,55층 502㎡(29.2×17.2m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,55,55,185.5,69,35,37580,400.0,8973,46553,2602,27.7,0.043,inf,inf,2,3.638,17.18,55층 502㎡(29.2×17.2m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,55,55,185.5,69,35,37580,400.0,9084,46664,2602,27.7,0.033,inf,inf,2,3.634,16.25,55층 502㎡(30.9×16.2m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,55,55,185.5,69,35,37580,400.0,9239,46819,2602,27.7,0.035,inf,inf,2,3.633,15.24,55층 502㎡(32.9×15.2m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,54,54,182.2,69,35,37580,400.0,8894,46474,2602,27.7,0.021,inf,inf,2,3.667,17.35,54층 512㎡(29.5×17.4m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,54,54,182.2,69,35,37580,400.0,9306,46886,2602,27.7,0.035,inf,inf,2,3.631,14.6,54층 512㎡(35.0×14.6m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,53,53,178.9,69,35,37580,400.0,8923,46503,2602,27.7,0.021,inf,inf,2,3.667,16.58,53층 522㎡(31.5×16.6m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,53,53,178.9,69,35,37580,400.0,8815,46395,2602,27.7,0.02,inf,inf,2,3.665,17.53,53층 522㎡(29.8×17.5m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,53,53,178.9,69,35,37580,400.0,8815,46395,2602,27.7,0.043,inf,inf,2,3.636,17.53,53층 522㎡(29.8×17.5m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,53,53,178.9,69,35,37580,400.0,8981,46561,2602,27.7,0.034,inf,inf,2,3.634,16.16,53층 522㎡(32.3×16.2m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,53,53,178.9,69,35,37580,400.0,9076,46656,2602,27.7,0.034,inf,inf,2,3.634,15.55,53층 522㎡(33.6×15.6m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,53,53,178.9,69,35,37580,400.0,9181,46761,2602,27.7,0.035,inf,inf,2,3.633,14.97,53층 522㎡(34.9×15.0m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,53,53,178.9,69,35,37580,400.0,9222,46802,2602,27.7,0.035,inf,inf,2,3.631,14.75,53층 522㎡(35.4×14.8m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,53,53,178.9,69,35,37580,400.0,8923,46503,2602,27.7,0.03,inf,inf,2,3.625,16.58,53층 522㎡(31.5×16.6m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,53,53,178.9,69,35,37580,400.0,9076,46656,2602,27.7,0.031,inf,inf,2,3.622,15.55,53층 522㎡(33.6×15.6m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,52,52,175.6,69,35,37580,400.0,8899,46479,2602,27.7,0.021,inf,inf,2,3.668,16.33,52층 534㎡(32.7×16.3m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,52,52,175.6,69,35,37580,400.0,8734,46314,2602,27.7,0.043,inf,inf,2,3.637,17.72,52층 534㎡(30.1×17.7m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,52,52,175.6,69,35,37580,400.0,8929,46509,2602,27.7,0.034,inf,inf,2,3.636,16.13,52층 534㎡(33.1×16.1m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,52,52,175.6,69,35,37580,400.0,8899,46479,2602,27.7,0.025,inf,inf,2,3.632,16.33,52층 534㎡(32.7×16.3m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,55,55,185.5,70,35,37581,400.0,8973,46554,2603,27.7,0.027,inf,inf,2,3.678,17.18,55층 502㎡(29.2×17.2m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,55,55,185.5,70,35,37581,400.0,8973,46554,2603,27.7,0.03,inf,inf,2,3.666,17.18,55층 502㎡(29.2×17.2m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,55,55,185.5,70,35,37580,400.0,9512,47092,2602,27.7,0.02,inf,inf,2,3.666,13.91,55층 502㎡(36.1×13.9m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,55,55,185.5,70,35,37580,400.0,9143,46723,2602,27.7,0.029,inf,inf,2,3.648,15.84,55층 502㎡(31.7×15.8m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,54,54,182.2,70,35,37580,400.0,9306,46886,2602,27.7,0.02,inf,inf,2,3.664,14.6,54층 512㎡(35.0×14.6m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,54,54,182.2,70,35,37580,400.0,9158,46738,2602,27.7,0.024,inf,inf,2,3.657,15.39,54층 512㎡(33.3×15.4m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,54,54,182.2,70,35,37580,400.0,9062,46642,2602,27.7,0.047,inf,inf,2,3.649,16.0,54층 512㎡(32.0×16.0m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,53,53,178.9,70,35,37580,400.0,9076,46656,2602,27.7,0.024,inf,inf,2,3.657,15.55,53층 522㎡(33.6×15.6m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,53,53,178.9,70,35,37580,400.0,9181,46761,2602,27.7,0.039,inf,inf,2,3.648,14.97,53층 522㎡(34.9×15.0m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,53,53,178.9,70,35,37580,400.0,8981,46561,2602,27.7,0.029,inf,inf,2,3.644,16.16,53층 522㎡(32.3×16.2m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,53,53,178.9,70,35,37580,400.0,8815,46395,2602,27.7,0.023,inf,inf,2,3.633,17.53,53층 522㎡(29.8×17.5m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,52,52,175.6,70,35,37580,400.0,9138,46718,2602,27.7,0.024,inf,inf,2,3.657,14.91,52층 534㎡(35.8×14.9m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,52,52,175.6,70,35,37580,400.0,8899,46479,2602,27.7,0.028,inf,inf,2,3.643,16.33,52층 534㎡(32.7×16.3m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,52,52,175.6,70,35,37580,400.0,8842,46422,2602,27.7,0.028,inf,inf,2,3.642,16.76,52층 534㎡(31.8×16.8m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,52,52,175.6,70,35,37581,400.0,8734,46315,2603,27.7,0.019,inf,inf,2,3.622,17.72,52층 534㎡(30.1×17.7m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,55,55,185.5,71,35,37580,400.0,9239,46819,2602,27.7,0.034,inf,inf,2,3.66,15.24,55층 502㎡(32.9×15.2m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,55,55,185.5,71,35,37580,400.0,9239,46820,2602,27.7,0.043,inf,inf,2,3.66,15.24,55층 502㎡(32.9×15.2m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,55,55,185.5,71,35,37580,400.0,9239,46819,2602,27.7,0.02,inf,inf,2,3.66,15.24,55층 502㎡(32.9×15.2m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,55,55,185.5,71,35,37580,400.0,9174,46754,2602,27.7,0.034,inf,inf,2,3.66,15.63,55층 502㎡(32.1×15.6m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,55,55,185.5,71,35,37580,400.0,9389,46969,2602,27.7,0.034,inf,inf,2,3.659,14.46,55층 502㎡(34.7×14.5m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,55,55,185.5,71,35,37580,400.0,9143,46723,2602,27.7,0.034,inf,inf,2,3.659,15.84,55층 502㎡(31.7×15.8m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,2 저층부,55,55,185.5,71,35,37580,400.0,9143,46723,2602,27.7,0.025,inf,inf,2,3.656,15.84,55층 502㎡(31.7×15.8m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,55,55,185.5,71,35,37580,400.0,9174,46754,2602,27.7,0.025,inf,inf,2,3.656,15.63,55층 502㎡(32.1×15.6m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,55,55,185.5,71,35,37580,400.0,8973,46553,2602,27.7,0.024,inf,inf,2,3.653,17.18,55층 502㎡(29.2×17.2m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,55,55,185.5,71,35,37580,400.0,9084,46664,2602,27.7,0.046,inf,inf,2,3.651,16.25,55층 502㎡(30.9×16.2m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,55,55,185.5,71,35,37580,400.0,9084,46664,2602,27.7,0.047,inf,inf,2,3.629,16.25,55층 502㎡(30.9×16.2m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,55,55,185.5,71,35,37580,400.0,9389,46969,2602,27.7,0.05,inf,inf,2,3.623,14.46,55층 502㎡(34.7×14.5m) + 저층부 5층 2500㎡(59.2×42.3m)
타워+저층별동,5 저층별동,55,55,185.5,71,35,37580,400.0,12322,49902,1727,18.38,0.053,24.7,0.27,2,3.514,10.88,55층 592㎡(54.4×10.9m) + 저층부 5층 1000㎡(44.7×22.4m)
단일+저층부,5 미세조정,54,54,182.2,71,35,37580,400.0,9158,46738,2602,27.7,0.02,inf,inf,2,3.66,15.39,54층 512㎡(33.3×15.4m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,54,54,182.2,71,35,37580,400.0,8894,46475,2603,27.7,0.034,inf,inf,2,3.659,17.35,54층 512㎡(29.5×17.4m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,54,54,182.2,71,35,37580,400.0,9062,46642,2602,27.7,0.024,inf,inf,2,3.656,16.0,54층 512㎡(32.0×16.0m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,54,54,182.2,71,35,37580,400.0,8968,46548,2602,27.7,0.024,inf,inf,2,3.652,16.7,54층 512㎡(30.7×16.7m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,54,54,182.2,71,35,37580,400.0,8894,46474,2602,27.7,0.023,inf,inf,2,3.65,17.35,54층 512㎡(29.5×17.4m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,54,54,182.2,71,35,37580,400.0,9004,46584,2602,27.7,0.037,inf,inf,2,3.645,16.41,54층 512㎡(31.2×16.4m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,54,54,182.2,71,35,37580,400.0,8894,46474,2602,27.7,0.037,inf,inf,2,3.626,17.35,54층 512㎡(29.5×17.4m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,53,53,178.9,71,35,37580,400.0,9011,46591,2602,27.7,0.033,inf,inf,2,3.657,15.96,53층 522㎡(32.7×16.0m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,53,53,178.9,71,35,37580,400.0,8981,46561,2602,27.7,0.033,inf,inf,2,3.657,16.16,53층 522㎡(32.3×16.2m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,53,53,178.9,71,35,37580,400.0,9222,46802,2602,27.7,0.033,inf,inf,2,3.656,14.75,53층 522㎡(35.4×14.8m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,53,53,178.9,71,35,37580,400.0,9076,46656,2602,27.7,0.033,inf,inf,2,3.656,15.55,53층 522㎡(33.6×15.6m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,2 저층부,53,53,178.9,71,35,37580,400.0,8981,46561,2602,27.7,0.024,inf,inf,2,3.655,16.16,53층 522㎡(32.3×16.2m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,53,53,178.9,71,35,37580,400.0,9011,46591,2602,27.7,0.024,inf,inf,2,3.655,15.96,53층 522㎡(32.7×16.0m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,53,53,178.9,71,35,37580,400.0,8923,46503,2602,27.7,0.024,inf,inf,2,3.652,16.58,53층 522㎡(31.5×16.6m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,53,53,178.9,71,35,37580,400.0,8888,46468,2602,27.7,0.024,inf,inf,2,3.651,16.87,53층 522㎡(31.0×16.9m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,53,53,178.9,71,35,37580,400.0,8815,46395,2602,27.7,0.023,inf,inf,2,3.65,17.53,53층 522㎡(29.8×17.5m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,53,53,178.9,71,35,37580,400.0,9076,46656,2602,27.7,0.038,inf,inf,2,3.646,15.55,53층 522㎡(33.6×15.6m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,53,53,178.9,71,35,37580,400.0,8981,46561,2602,27.7,0.038,inf,inf,2,3.645,16.16,53층 522㎡(32.3×16.2m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,53,53,178.9,71,35,37580,400.0,9011,46591,2602,27.7,0.038,inf,inf,2,3.644,15.96,53층 522㎡(32.7×16.0m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,53,53,178.9,71,35,37580,400.0,8815,46395,2602,27.7,0.027,inf,inf,2,3.64,17.53,53층 522㎡(29.8×17.5m) + 저층부 5층 2500㎡(59.2×42.3m)
타워+저층별동,5 저층별동,53,53,178.9,71,29,37580,400.0,11918,49498,2216,23.58,0.058,18.2,0.2,2,3.497,10.65,53층 568㎡(53.3×10.7m) + 저층부 5층 1500㎡(54.8×27.4m)
