family,stage,floors,top_floors,height_m,new_fail,new_ok,gfa_m2,far_pct,service_m2,real_m2,coverage_m2,bcr_pct,daylight_ratio,mean_total_h,min_short_m,label
쌍둥이,5 미세조정,20+20,20,63.0,158,22,37580,400.0,7720,45300,2004,21.33,0.322,3.724,19.26,20층 1315㎡(44.7×29.4m) + 20층 564㎡(29.3×19.3m)
쌍둥이,5 미세조정,20+20,20,63.0,158,23,37580,400.0,7832,45412,2006,21.35,0.311,3.701,18.06,20층 1315㎡(47.7×27.6m) + 20층 564㎡(31.2×18.1m)
쌍둥이,5 미세조정,20+20,20,63.0,158,23,37580,400.0,7778,45358,2005,21.34,0.274,3.695,18.59,20층 1315㎡(46.3×28.4m) + 20층 564㎡(30.3×18.6m)
단일,1a 방위·위치,20,20,63.0,158,23,37580,400.0,6682,44262,1988,21.16,0.314,3.691,21.67,20층 1879㎡(86.7×21.7m)
단일,1b 층수·세장비,20,20,63.0,159,22,37580,400.0,6186,43766,1980,21.08,0.335,3.829,25.03,20층 1879㎡(75.1×25.0m)
단일,1b 층수·세장비,20,20,63.0,159,20,37580,400.0,6682,44262,1988,21.16,0.27,3.828,21.67,20층 1879㎡(86.7×21.7m)
단일,1b 층수·세장비,20,20,63.0,159,22,37580,400.0,6186,43766,1980,21.08,0.351,3.821,25.03,20층 1879㎡(75.1×25.0m)
단일,1b 층수·세장비,20,20,63.0,159,12,37580,400.0,7159,44739,1996,21.25,0.275,3.798,19.39,20층 1879㎡(96.9×19.4m)
쌍둥이,5 미세조정,20+20,20,63.0,159,20,37580,400.0,7661,45241,2003,21.32,0.251,3.781,20.1,20층 1315㎡(42.8×30.7m) + 20층 564㎡(28.0×20.1m)
쌍둥이,5 미세조정,20+20,20,63.0,159,21,37580,400.0,7620,45200,2002,21.31,0.274,3.774,20.89,20층 1315㎡(41.2×31.9m) + 20층 564㎡(27.0×20.9m)
단일,1a 방위·위치,20,20,63.0,159,18,37580,400.0,6682,44262,1988,21.16,0.346,3.763,21.67,20층 1879㎡(86.7×21.7m)
단일,1b 층수·세장비,20,20,63.0,159,15,37580,400.0,6682,44262,1988,21.16,0.26,3.737,21.67,20층 1879㎡(86.7×21.7m)
쌍둥이,5 미세조정,20+20,20,63.0,159,18,37580,400.0,7948,45528,2007,21.37,0.307,3.735,17.13,20층 1315㎡(50.3×26.2m) + 20층 564㎡(32.9×17.1m)
쌍둥이,5 미세조정,20+20,20,63.0,159,23,37580,400.0,7695,45275,2003,21.32,0.262,3.713,19.59,20층 1315㎡(44.0×29.9m) + 20층 564㎡(28.8×19.6m)
단일,1b 층수·세장비,20,20,63.0,159,7,37580,400.0,7159,44739,1996,21.25,0.327,3.709,19.39,20층 1879㎡(96.9×19.4m)
쌍둥이,5 미세조정,20+20,20,63.0,159,23,37580,400.0,7720,45300,2004,21.33,0.266,3.706,19.26,20층 1315㎡(44.7×29.4m) + 20층 564㎡(29.3×19.3m)
단일,1b 층수·세장비,20,20,63.0,159,23,37580,400.0,6682,44262,1988,21.16,0.344,3.704,21.67,20층 1879㎡(86.7×21.7m)
단일,1b 층수·세장비,20,20,63.0,159,7,37580,400.0,7613,45193,2004,21.33,0.406,3.698,17.7,20층 1879㎡(106.2×17.7m)
단일,1b 층수·세장비,20,20,63.0,159,6,37580,400.0,7159,44739,1996,21.25,0.295,3.698,19.39,20층 1879㎡(96.9×19.4m)
단일,1b 층수·세장비,20,20,63.0,159,6,37580,400.0,7159,44739,1996,21.25,0.263,3.69,19.39,20층 1879㎡(96.9×19.4m)
단일,1a 방위·위치,20,20,63.0,159,20,37580,400.0,6682,44262,1988,21.16,0.256,3.665,21.67,20층 1879㎡(86.7×21.7m)
단일,1b 층수·세장비,20,20,63.0,160,25,37580,400.0,6186,43766,1980,21.08,0.259,3.86,25.03,20층 1879㎡(75.1×25.0m)
단일,1b 층수·세장비,20,20,63.0,160,26,37580,400.0,6186,43766,1980,21.08,0.283,3.851,25.03,20층 1879㎡(75.1×25.0m)
단일,1b 층수·세장비,20,20,63.0,160,16,37580,400.0,6682,44262,1988,21.16,0.377,3.77,21.67,20층 1879㎡(86.7×21.7m)
단일,1a 방위·위치,20,20,63.0,160,16,37580,400.0,6682,44262,1988,21.16,0.347,3.762,21.67,20층 1879㎡(86.7×21.7m)
쌍둥이,5 미세조정,20+20,20,63.0,160,23,37580,400.0,7599,45179,2002,21.31,0.251,3.755,21.43,20층 1315㎡(40.2×32.7m) + 20층 564㎡(26.3×21.4m)
단일,1a 방위·위치,20,20,63.0,160,23,37580,400.0,6682,44262,1988,21.16,0.266,3.754,21.67,20층 1879㎡(86.7×21.7m)
쌍둥이,5 미세조정,20+20,20,63.0,160,23,37580,400.0,7661,45241,2003,21.32,0.296,3.753,20.1,20층 1315㎡(42.8×30.7m) + 20층 564㎡(28.0×20.1m)
단일,1b 층수·세장비,20,20,63.0,160,19,37580,400.0,7159,44739,1996,21.25,0.323,3.749,19.39,20층 1879㎡(96.9×19.4m)
단일,1a 방위·위치,20,20,63.0,160,14,37580,400.0,6682,44262,1988,21.16,0.289,3.74,21.67,20층 1879㎡(86.7×21.7m)
단일,1b 층수·세장비,20,20,63.0,160,23,37580,400.0,6682,44262,1988,21.16,0.295,3.737,21.67,20층 1879㎡(86.7×21.7m)
쌍둥이,5 미세조정,20+20,20,63.0,160,23,37580,400.0,7661,45241,2003,21.32,0.256,3.723,20.1,20층 1315㎡(42.8×30.7m) + 20층 564㎡(28.0×20.1m)
단일,1a 방위·위치,20,20,63.0,160,23,37580,400.0,6682,44262,1988,21.16,0.325,3.72,21.67,20층 1879㎡(86.7×21.7m)
단일,1b 층수·세장비,20,20,63.0,160,9,37580,400.0,7159,44739,1996,21.25,0.36,3.72,19.39,20층 1879㎡(96.9×19.4m)
단일,1b 층수·세장비,20,20,63.0,161,28,37580,400.0,5937,43517,1976,21.03,0.25,3.884,27.42,20층 1879㎡(68.5×27.4m)
단일,1b 층수·세장비,20,20,63.0,161,28,37580,400.0,5937,43517,1976,21.03,0.294,3.866,27.42,20층 1879㎡(68.5×27.4m)
단일,1b 층수·세장비,20,20,63.0,161,28,37580,400.0,5937,43517,1976,21.03,0.318,3.857,27.42,20층 1879㎡(68.5×27.4m)
단일,1a 방위·위치,20,20,63.0,161,20,37580,400.0,6682,44262,1988,21.16,0.298,3.811,21.67,20층 1879㎡(86.7×21.7m)
단일,1a 방위·위치,20,20,63.0,161,16,37580,400.0,6682,44262,1988,21.16,0.358,3.783,21.67,20층 1879㎡(86.7×21.7m)
단일,1b 층수·세장비,20,20,63.0,161,18,37580,400.0,7159,44739,1996,21.25,0.261,3.78,19.39,20층 1879㎡(96.9×19.4m)
단일,1b 층수·세장비,20,20,63.0,161,19,37580,400.0,6682,44262,1988,21.16,0.376,3.774,21.67,20층 1879㎡(86.7×21.7m)
단일,1b 층수·세장비,20,20,63.0,161,29,37580,400.0,6186,43766,1980,21.08,0.309,3.772,25.03,20층 1879㎡(75.1×25.0m)
단일,1b 층수·세장비,20,20,63.0,161,19,37580,400.0,7159,44739,1996,21.25,0.291,3.764,19.39,20층 1879㎡(96.9×19.4m)
단일,1b 층수·세장비,20,20,63.0,161,27,37580,400.0,6186,43766,1980,21.08,0.283,3.759,25.03,20층 1879㎡(75.1×25.0m)
단일,1b 층수·세장비,20,20,63.0,161,15,37580,400.0,6682,44262,1988,21.16,0.318,3.749,21.67,20층 1879㎡(86.7×21.7m)
쌍둥이,5 미세조정,20+20,20,63.0,161,23,37580,400.0,7735,45315,2004,21.33,0.331,3.735,19.07,20층 1315㎡(45.2×29.1m) + 20층 564㎡(29.6×19.1m)
쌍둥이,5 미세조정,20+20,20,63.0,161,18,37580,400.0,7832,45412,2006,21.35,0.296,3.734,18.06,20층 1315㎡(47.7×27.6m) + 20층 564㎡(31.2×18.1m)
쌍둥이,5 미세조정,20+20,20,63.0,161,23,37580,400.0,7778,45358,2005,21.34,0.312,3.732,18.59,20층 1315㎡(46.3×28.4m) + 20층 564㎡(30.3×18.6m)
단일,1b 층수·세장비,20,20,63.0,161,10,37580,400.0,7159,44739,1996,21.25,0.394,3.731,19.39,20층 1879㎡(96.9×19.4m)
쌍둥이,5 미세조정,20+20,20,63.0,161,23,37580,400.0,7832,45412,2006,21.35,0.311,3.702,18.06,20층 1315㎡(47.7×27.6m) + 20층 564㎡(31.2×18.1m)
쌍둥이,5 미세조정,20+20,20,63.0,161,22,37580,400.0,7832,45412,2006,21.35,0.27,3.698,18.06,20층 1315㎡(47.7×27.6m) + 20층 564㎡(31.2×18.1m)
쌍둥이,5 미세조정,20+20,20,63.0,161,23,37580,400.0,7778,45358,2005,21.34,0.274,3.698,18.59,20층 1315㎡(46.3×28.4m) + 20층 564㎡(30.3×18.6m)
단일,1b 층수·세장비,20,20,63.0,161,21,37580,400.0,6682,44262,1988,21.16,0.284,3.678,21.67,20층 1879㎡(86.7×21.7m)
단일,1b 층수·세장비,20,20,63.0,162,28,37580,400.0,5937,43517,1976,21.03,0.272,3.873,27.42,20층 1879㎡(68.5×27.4m)
단일,1b 층수·세장비,20,20,63.0,162,21,37580,400.0,6186,43766,1980,21.08,0.284,3.849,25.03,20층 1879㎡(75.1×25.0m)
단일,1b 층수·세장비,20,20,63.0,162,22,37580,400.0,6186,43766,1980,21.08,0.309,3.839,25.03,20층 1879㎡(75.1×25.0m)
단일,1b 층수·세장비,20,20,63.0,162,27,37580,400.0,6186,43766,1980,21.08,0.292,3.802,25.03,20층 1879㎡(75.1×25.0m)
단일,1b 층수·세장비,20,20,63.0,162,20,37580,400.0,6682,44262,1988,21.16,0.327,3.799,21.67,20층 1879㎡(86.7×21.7m)
단일,1b 층수·세장비,20,20,63.0,162,27,37580,400.0,6186,43766,1980,21.08,0.318,3.791,25.03,20층 1879㎡(75.1×25.0m)
단일,1a 방위·위치,20,20,63.0,162,21,37580,400.0,6682,44262,1988,21.16,0.357,3.784,21.67,20층 1879㎡(86.7×21.7m)
쌍둥이,5 미세조정,20+20,20,63.0,162,21,37580,400.0,7720,45300,2004,21.33,0.332,3.752,19.26,20층 1315㎡(44.7×29.4m) + 20층 564㎡(29.3×19.3m)
쌍둥이,5 미세조정,20+20,20,63.0,162,23,37580,400.0,7646,45226,2002,21.31,0.292,3.74,20.36,20층 1315㎡(42.3×31.1m) + 20층 564㎡(27.7×20.4m)
단일,1b 층수·세장비,20,20,63.0,162,13,37580,400.0,6682,44262,1988,21.16,0.261,3.733,21.67,20층 1879㎡(86.7×21.7m)
쌍둥이,5 미세조정,20+20,20,63.0,162,23,37580,400.0,7948,45528,2007,21.37,0.322,3.681,17.13,20층 1315㎡(50.3×26.2m) + 20층 564㎡(32.9×17.1m)
단일,1b 층수·세장비,20,20,63.0,163,21,37580,400.0,6186,43766,1980,21.08,0.26,3.858,25.03,20층 1879㎡(75.1×25.0m)
쌍둥이,5 미세조정,20+20,20,63.0,163,21,37580,400.0,7761,45341,2004,21.33,0.341,3.738,18.77,20층 1315㎡(45.9×28.7m) + 20층 564㎡(30.0×18.8m)
쌍둥이,5 미세조정,20+20,20,63.0,163,22,37580,400.0,7720,45300,2004,21.33,0.288,3.732,19.26,20층 1315㎡(44.7×29.4m) + 20층 564㎡(29.3×19.3m)
쌍둥이,5 미세조정,20+20,20,63.0,163,20,37580,400.0,7720,45300,2004,21.33,0.267,3.729,19.26,20층 1315㎡(44.7×29.4m) + 20층 564㎡(29.3×19.3m)
쌍둥이,5 미세조정,20+20,20,63.0,163,17,37580,400.0,7948,45528,2007,21.37,0.332,3.727,17.13,20층 1315㎡(50.3×26.2m) + 20층 564㎡(32.9×17.1m)
쌍둥이,5 미세조정,20+20,20,63.0,163,20,37580,400.0,7761,45341,2004,21.33,0.271,3.722,18.77,20층 1315㎡(45.9×28.7m) + 20층 564㎡(30.0×18.8m)
쌍둥이,5 미세조정,20+20,20,63.0,163,21,37580,400.0,7720,45300,2004,21.33,0.26,3.718,19.26,20층 1315㎡(44.7×29.4m) + 20층 564㎡(29.3×19.3m)
단일,1b 층수·세장비,20,20,63.0,164,16,37580,400.0,6682,44262,1988,21.16,0.328,3.795,21.67,20층 1879㎡(86.7×21.7m)
쌍둥이,5 미세조정,20+20,20,63.0,164,21,37580,400.0,7646,45226,2002,21.31,0.278,3.76,20.36,20층 1315㎡(42.3×31.1m) + 20층 564㎡(27.7×20.4m)
쌍둥이,5 미세조정,20+20,20,63.0,164,20,37580,400.0,7720,45300,2004,21.33,0.309,3.748,19.26,20층 1315㎡(44.7×29.4m) + 20층 564㎡(29.3×19.3m)
쌍둥이,5 미세조정,20+20,20,63.0,164,22,37580,400.0,7720,45300,2004,21.33,0.305,3.725,19.26,20층 1315㎡(44.7×29.4m) + 20층 564㎡(29.3×19.3m)
쌍둥이,5 미세조정,20+20,20,63.0,164,18,37580,400.0,7948,45528,2007,21.37,0.305,3.721,17.13,20층 1315㎡(50.3×26.2m) + 20층 564㎡(32.9×17.1m)
쌍둥이,5 미세조정,20+20,20,63.0,164,20,37580,400.0,7948,45528,2007,21.37,0.36,3.717,17.13,20층 1315㎡(50.3×26.2m) + 20층 564㎡(32.9×17.1m)
단일,1b 층수·세장비,20,20,63.0,164,15,37580,400.0,7159,44739,1996,21.25,0.376,3.679,19.39,20층 1879㎡(96.9×19.4m)
쌍둥이,5 미세조정,20+20,20,63.0,165,22,37580,400.0,7646,45226,2002,21.31,0.319,3.768,20.36,20층 1315㎡(42.3×31.1m) + 20층 564㎡(27.7×20.4m)
쌍둥이,5 미세조정,20+20,20,63.0,165,20,37580,400.0,7646,45226,2002,21.31,0.261,3.755,20.36,20층 1315㎡(42.3×31.1m) + 20층 564㎡(27.7×20.4m)
쌍둥이,5 미세조정,20+20,20,63.0,165,22,37580,400.0,7646,45226,2002,21.31,0.257,3.744,20.36,20층 1315㎡(42.3×31.1m) + 20층 564㎡(27.7×20.4m)
단일,1b 층수·세장비,20,20,63.0,165,19,37580,400.0,7159,44739,1996,21.25,0.355,3.729,19.39,20층 1879㎡(96.9×19.4m)
쌍둥이,5 미세조정,20+20,20,63.0,165,23,37580,400.0,7720,45300,2004,21.33,0.273,3.721,19.26,20층 1315㎡(44.7×29.4m) + 20층 564㎡(29.3×19.3m)
쌍둥이,5 미세조정,20+20,20,63.0,165,17,37580,400.0,7948,45528,2007,21.37,0.33,3.718,17.13,20층 1315㎡(50.3×26.2m) + 20층 564㎡(32.9×17.1m)
단일,1b 층수·세장비,20,20,63.0,165,19,37580,400.0,7159,44739,1996,21.25,0.389,3.714,19.39,20층 1879㎡(96.9×19.4m)
쌍둥이,5 미세조정,20+20,20,63.0,165,19,37580,400.0,7832,45412,2006,21.35,0.277,3.71,18.06,20층 1315㎡(47.7×27.6m) + 20층 564㎡(31.2×18.1m)
쌍둥이,5 미세조정,20+20,20,63.0,165,22,37580,400.0,7832,45412,2006,21.35,0.293,3.699,18.06,20층 1315㎡(47.7×27.6m) + 20층 564㎡(31.2×18.1m)
쌍둥이,5 미세조정,20+20,20,63.0,165,19,37580,400.0,7948,45528,2007,21.37,0.309,3.699,17.13,20층 1315㎡(50.3×26.2m) + 20층 564㎡(32.9×17.1m)
쌍둥이,5 미세조정,20+20,20,63.0,165,19,37580,400.0,7948,45528,2007,21.37,0.309,3.698,17.13,20층 1315㎡(50.3×26.2m) + 20층 564㎡(32.9×17.1m)
단일,1b 층수·세장비,20,20,63.0,165,17,37580,400.0,7159,44739,1996,21.25,0.41,3.694,19.39,20층 1879㎡(96.9×19.4m)
쌍둥이,5 미세조정,20+20,20,63.0,165,23,37580,400.0,7832,45412,2006,21.35,0.261,3.692,18.06,20층 1315㎡(47.7×27.6m) + 20층 564㎡(31.2×18.1m)
쌍둥이,5 미세조정,20+20,20,63.0,165,23,37580,400.0,7832,45412,2006,21.35,0.256,3.691,18.06,20층 1315㎡(47.7×27.6m) + 20층 564㎡(31.2×18.1m)
쌍둥이,5 미세조정,20+20,20,63.0,165,23,37580,400.0,7948,45528,2007,21.37,0.321,3.688,17.13,20층 1315㎡(50.3×26.2m) + 20층 564㎡(32.9×17.1m)
단일,1b 층수·세장비,20,20,63.0,165,14,37580,400.0,7159,44739,1996,21.25,0.343,3.665,19.39,20층 1879㎡(96.9×19.4m)
단일,1b 층수·세장비,20,20,63.0,165,13,37580,400.0,7159,44739,1996,21.25,0.311,3.65,19.39,20층 1879㎡(96.9×19.4m)
쌍둥이,5 미세조정,20+20,20,63.0,166,22,37580,400.0,7646,45226,2002,21.31,0.323,3.759,20.36,20층 1315㎡(42.3×31.1m) + 20층 564㎡(27.7×20.4m)
쌍둥이,5 미세조정,20+20,20,63.0,166,18,37580,400.0,7761,45341,2004,21.33,0.273,3.733,18.77,20층 1315㎡(45.9×28.7m) + 20층 564㎡(30.0×18.8m)
단일,1a 방위·위치,20,20,63.0,166,22,37580,400.0,6682,44262,1988,21.16,0.33,3.72,21.67,20층 1879㎡(86.7×21.7m)
쌍둥이,5 미세조정,20+20,20,63.0,166,17,37580,400.0,7948,45528,2007,21.37,0.306,3.716,17.13,20층 1315㎡(50.3×26.2m) + 20층 564㎡(32.9×17.1m)
단일,1b 층수·세장비,20,20,63.0,166,20,37580,400.0,6682,44262,1988,21.16,0.301,3.709,21.67,20층 1879㎡(86.7×21.7m)
단일,1b 층수·세장비,20,20,63.0,166,13,37580,400.0,7159,44739,1996,21.25,0.344,3.675,19.39,20층 1879㎡(96.9×19.4m)
단일,1b 층수·세장비,20,20,63.0,166,11,37580,400.0,7159,44739,1996,21.25,0.311,3.662,19.39,20층 1879㎡(96.9×19.4m)
단일,1b 층수·세장비,20,20,63.0,166,12,37580,400.0,7159,44739,1996,21.25,0.28,3.64,19.39,20층 1879㎡(96.9×19.4m)
단일,1a 방위·위치,20,20,63.0,167,16,37580,400.0,6682,44262,1988,21.16,0.3,3.806,21.67,20층 1879㎡(86.7×21.7m)
단일,1b 층수·세장비,20,20,63.0,167,13,37580,400.0,7159,44739,1996,21.25,0.259,3.758,19.39,20층 1879㎡(96.9×19.4m)
단일,1a 방위·위치,20,20,63.0,167,22,37580,400.0,6682,44262,1988,21.16,0.342,3.746,21.67,20층 1879㎡(86.7×21.7m)
단일,1b 층수·세장비,20,20,63.0,167,13,37580,400.0,7159,44739,1996,21.25,0.357,3.709,19.39,20층 1879㎡(96.9×19.4m)
쌍둥이,5 미세조정,20+20,20,63.0,167,18,37580,400.0,7832,45412,2006,21.35,0.256,3.708,18.06,20층 1315㎡(47.7×27.6m) + 20층 564㎡(31.2×18.1m)
단일,1a 방위·위치,20,20,63.0,167,20,37580,400.0,6682,44262,1988,21.16,0.272,3.699,21.67,20층 1879㎡(86.7×21.7m)
단일,1b 층수·세장비,20,20,63.0,167,7,37580,400.0,7613,45193,2004,21.33,0.318,3.623,17.7,20층 1879㎡(106.2×17.7m)
단일,1b 층수·세장비,20,20,63.0,168,17,37580,400.0,6682,44262,1988,21.16,0.272,3.821,21.67,20층 1879㎡(86.7×21.7m)
단일,1a 방위·위치,20,20,63.0,168,16,37580,400.0,6682,44262,1988,21.16,0.299,3.786,21.67,20층 1879㎡(86.7×21.7m)
단일,1b 층수·세장비,20,20,63.0,168,16,37580,400.0,6682,44262,1988,21.16,0.319,3.776,21.67,20층 1879㎡(86.7×21.7m)
쌍둥이,5 미세조정,20+20,20,63.0,168,21,37580,400.0,7720,45300,2004,21.33,0.28,3.725,19.26,20층 1315㎡(44.7×29.4m) + 20층 564㎡(29.3×19.3m)
단일,1b 층수·세장비,20,20,63.0,168,12,37580,400.0,7159,44739,1996,21.25,0.323,3.724,19.39,20층 1879㎡(96.9×19.4m)
쌍둥이,5 미세조정,20+20,20,63.0,168,22,37580,400.0,7761,45341,2004,21.33,0.31,3.724,18.77,20층 1315㎡(45.9×28.7m) + 20층 564㎡(30.0×18.8m)
쌍둥이,5 미세조정,20+20,20,63.0,168,22,37580,400.0,7761,45341,2004,21.33,0.261,3.72,18.77,20층 1315㎡(45.9×28.7m) + 20층 564㎡(30.0×18.8m)
쌍둥이,5 미세조정,20+20,20,63.0,168,21,37580,400.0,7761,45341,2004,21.33,0.286,3.718,18.77,20층 1315㎡(45.9×28.7m) + 20층 564㎡(30.0×18.8m)
쌍둥이,5 미세조정,20+20,20,63.0,168,19,37580,400.0,7948,45528,2007,21.37,0.336,3.707,17.13,20층 1315㎡(50.3×26.2m) + 20층 564㎡(32.9×17.1m)
쌍둥이,5 미세조정,20+20,20,63.0,168,21,37580,400.0,7832,45412,2006,21.35,0.268,3.703,18.06,20층 1315㎡(47.7×27.6m) + 20층 564㎡(31.2×18.1m)
쌍둥이,5 미세조정,20+20,20,63.0,168,22,37580,400.0,7948,45528,2007,21.37,0.266,3.671,17.13,20층 1315㎡(50.3×26.2m) + 20층 564㎡(32.9×17.1m)
단일,1b 층수·세장비,20,20,63.0,169,21,37580,400.0,6682,44262,1988,21.16,0.312,3.761,21.67,20층 1879㎡(86.7×21.7m)
쌍둥이,5 미세조정,20+20,20,63.0,169,20,37580,400.0,7720,45300,2004,21.33,0.311,3.742,19.26,20층 1315㎡(44.7×29.4m) + 20층 564㎡(29.3×19.3m)
쌍둥이,5 미세조정,20+20,20,63.0,169,22,37580,400.0,7761,45341,2004,21.33,0.255,3.709,18.77,20층 1315㎡(45.9×28.7m) + 20층 564㎡(30.0×18.8m)
쌍둥이,5 미세조정,20+20,20,63.0,169,21,37580,400.0,7948,45528,2007,21.37,0.328,3.703,17.13,20층 1315㎡(50.3×26.2m) + 20층 564㎡(32.9×17.1m)
단일,1a 방위·위치,20,20,63.0,169,22,37580,400.0,6682,44262,1988,21.16,0.255,3.689,21.67,20층 1879㎡(86.7×21.7m)
단일,1b 층수·세장비,20,20,63.0,169,9,37580,400.0,7613,45193,2004,21.33,0.354,3.638,17.7,20층 1879㎡(106.2×17.7m)
단일,1a 방위·위치,20,20,63.0,170,19,37580,400.0,6682,44262,1988,21.16,0.272,3.721,21.67,20층 1879㎡(86.7×21.7m)
단일,1b 층수·세장비,20,20,63.0,170,9,37580,400.0,7613,45193,2004,21.33,0.331,3.688,17.7,20층 1879㎡(106.2×17.7m)
쌍둥이,5 미세조정,20+20,20,63.0,170,22,37580,400.0,7948,45528,2007,21.37,0.271,3.676,17.13,20층 1315㎡(50.3×26.2m) + 20층 564㎡(32.9×17.1m)
단일,1b 층수·세장비,20,20,63.0,170,9,37580,400.0,7613,45193,2004,21.33,0.368,3.67,17.7,20층 1879㎡(106.2×17.7m)
단일,1a 방위·위치,20,20,63.0,171,21,37580,400.0,6682,44262,1988,21.16,0.283,3.775,21.67,20층 1879㎡(86.7×21.7m)
단일,1a 방위·위치,20,20,63.0,171,19,37580,400.0,6682,44262,1988,21.16,0.283,3.748,21.67,20층 1879㎡(86.7×21.7m)
단일,1b 층수·세장비,20,20,63.0,171,9,37580,400.0,7613,45193,2004,21.33,0.26,3.726,17.7,20층 1879㎡(106.2×17.7m)
쌍둥이,5 미세조정,20+20,20,63.0,171,21,37580,400.0,7761,45341,2004,21.33,0.254,3.712,18.77,20층 1315㎡(45.9×28.7m) + 20층 564㎡(30.0×18.8m)
단일,1b 층수·세장비,20,20,63.0,172,21,37580,400.0,6682,44262,1988,21.16,0.255,3.789,21.67,20층 1879㎡(86.7×21.7m)
단일,1a 방위·위치,20,20,63.0,172,20,37580,400.0,6682,44262,1988,21.16,0.266,3.717,21.67,20층 1879㎡(86.7×21.7m)
단일,1b 층수·세장비,20,20,63.0,178,16,37580,400.0,7159,44739,1996,21.25,0.269,3.639,19.39,20층 1879㎡(96.9×19.4m)
