family,stage,floors,top_floors,height_m,new_fail,new_ok,gfa_m2,far_pct,service_m2,real_m2,coverage_m2,bcr_pct,daylight_ratio,mean_total_h,min_short_m,label
단일+저층부,5 미세조정,41,41,124.95,22,43,37580,400.0,7329,44909,4133,43.99,0.292,4.114,8.71,41층 282㎡(32.4×8.7m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,41,41,124.95,22,44,37581,400.0,7329,44910,4133,43.99,0.372,4.106,8.71,41층 282㎡(32.4×8.7m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,40,40,122.0,22,39,37580,400.0,7218,44798,4133,43.99,0.076,4.133,8.99,40층 290㎡(32.3×9.0m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,40,40,122.0,22,40,37580,400.0,7258,44838,4133,43.99,0.099,4.127,8.84,40층 290㎡(32.8×8.8m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,40,40,122.0,22,40,37580,400.0,7078,44658,4133,43.99,0.19,4.123,9.59,40층 290㎡(30.3×9.6m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,40,40,122.0,22,40,37580,400.0,7353,44933,4133,43.99,0.152,4.118,8.51,40층 290㎡(34.1×8.5m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,40,40,122.0,22,41,37580,400.0,7353,44933,4133,43.99,0.188,4.118,8.51,40층 290㎡(34.1×8.5m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,40,40,122.0,22,43,37580,400.0,7353,44933,4133,43.99,0.327,4.112,8.51,40층 290㎡(34.1×8.5m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,39,39,119.05,22,43,37580,400.0,7009,44589,4133,43.99,0.246,4.127,9.74,39층 299㎡(30.7×9.7m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,39,39,119.05,22,40,37580,400.0,7186,44766,4133,43.99,0.163,4.121,8.98,39층 299㎡(33.3×9.0m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,39,39,119.05,22,40,37580,400.0,7279,44859,4133,43.99,0.15,4.119,8.64,39층 299㎡(34.7×8.6m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,39,39,119.05,22,42,37580,400.0,7279,44859,4133,43.99,0.22,4.116,8.64,39층 299㎡(34.7×8.6m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,39,39,119.05,22,42,37580,400.0,7279,44859,4133,43.99,0.249,4.112,8.64,39층 299㎡(34.7×8.6m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,39,39,119.05,22,44,37582,400.0,7127,44709,4133,44.0,0.388,4.106,9.21,39층 299㎡(32.5×9.2m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,38,38,116.1,22,40,37580,400.0,7113,44693,4133,43.99,0.16,4.122,9.12,38층 309㎡(33.9×9.1m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,38,38,116.1,22,40,37580,400.0,7074,44654,4133,43.99,0.166,4.122,9.28,38층 309㎡(33.3×9.3m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,38,38,116.1,22,40,37580,400.0,7269,44849,4133,43.99,0.16,4.117,8.55,38층 309㎡(36.1×8.6m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,36,36,110.2,22,41,37580,400.0,7213,44793,4133,43.99,0.228,4.107,8.51,36층 330㎡(38.8×8.5m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,41,41,124.95,23,43,37580,400.0,7147,44727,4133,43.99,0.268,4.123,9.45,41층 282㎡(29.8×9.4m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,40,40,122.0,23,43,37580,400.0,7218,44798,4133,43.99,0.254,4.119,8.99,40층 290㎡(32.3×9.0m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,40,40,122.0,23,43,37580,400.0,7258,44838,4133,43.99,0.25,4.118,8.84,40층 290㎡(32.8×8.8m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,40,40,122.0,23,42,37580,400.0,7320,44900,4133,43.99,0.239,4.117,8.62,40층 290㎡(33.7×8.6m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,40,40,122.0,23,42,37580,400.0,7258,44838,4133,43.99,0.247,4.117,8.84,40층 290㎡(32.8×8.8m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,40,40,122.0,23,42,37580,400.0,7258,44838,4133,43.99,0.257,4.115,8.84,40층 290㎡(32.8×8.8m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,39,39,119.05,23,42,37580,400.0,7186,44766,4133,43.99,0.247,4.119,8.98,39층 299㎡(33.3×9.0m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,39,39,119.05,23,43,37580,400.0,7186,44766,4133,43.99,0.251,4.118,8.98,39층 299㎡(33.3×9.0m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,37,37,113.15,23,42,37580,400.0,6919,44499,4133,43.99,0.235,4.123,9.8,37층 319㎡(32.6×9.8m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,37,37,113.15,23,42,37580,400.0,7001,44581,4133,43.99,0.257,4.115,9.43,37층 319㎡(33.9×9.4m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,37,37,113.15,23,43,37580,400.0,7192,44773,4133,43.99,0.274,4.108,8.7,37층 319㎡(36.7×8.7m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,36,36,110.2,23,39,37580,400.0,7213,44793,4133,43.99,0.112,4.113,8.51,36층 330㎡(38.8×8.5m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,38,38,116.1,25,40,37580,400.0,7269,44849,4133,43.99,0.175,4.117,8.55,38층 309㎡(36.1×8.6m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,41,41,124.95,26,40,37580,400.0,7269,44849,4133,43.99,0.14,4.126,8.94,41층 282㎡(31.5×8.9m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,41,41,124.95,26,39,37580,400.0,7329,44909,4133,43.99,0.132,4.125,8.71,41층 282㎡(32.4×8.7m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,41,41,124.95,26,41,37580,400.0,7269,44849,4133,43.99,0.195,4.117,8.94,41층 282㎡(31.5×8.9m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,41,41,124.95,26,41,37580,400.0,7329,44909,4133,43.99,0.189,4.116,8.71,41층 282㎡(32.4×8.7m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,40,40,122.0,26,41,37580,400.0,7258,44838,4133,43.99,0.123,4.125,8.84,40층 290㎡(32.8×8.8m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,40,40,122.0,26,40,37580,400.0,7218,44798,4133,43.99,0.137,4.124,8.99,40층 290㎡(32.3×9.0m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,39,39,119.05,26,40,37580,400.0,7009,44589,4133,43.99,0.114,4.132,9.74,39층 299㎡(30.7×9.7m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,39,39,119.05,26,41,37580,400.0,7127,44707,4133,43.99,0.172,4.123,9.21,39층 299㎡(32.5×9.2m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,39,39,119.05,26,40,37580,400.0,7247,44827,4133,43.99,0.141,4.122,8.75,39층 299㎡(34.2×8.8m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,39,39,119.05,26,40,37580,400.0,7186,44766,4133,43.99,0.132,4.121,8.98,39층 299㎡(33.3×9.0m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,38,38,116.1,26,40,37580,400.0,6991,44571,4133,43.99,0.107,4.128,9.64,38층 309㎡(32.0×9.6m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,38,38,116.1,26,40,37580,400.0,7113,44693,4133,43.99,0.146,4.124,9.12,38층 309㎡(33.9×9.1m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,38,38,116.1,26,41,37580,400.0,7113,44693,4133,43.99,0.187,4.118,9.12,38층 309㎡(33.9×9.1m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,38,38,116.1,26,40,37580,400.0,7269,44849,4133,43.99,0.115,4.118,8.55,38층 309㎡(36.1×8.6m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,37,37,113.15,26,40,37580,400.0,6919,44499,4133,43.99,0.142,4.123,9.8,37층 319㎡(32.6×9.8m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,37,37,113.15,26,41,37580,400.0,7098,44678,4133,43.99,0.159,4.121,9.04,37층 319㎡(35.3×9.0m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,37,37,113.15,26,40,37580,400.0,7129,44709,4133,43.99,0.119,4.12,8.92,37층 319㎡(35.8×8.9m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,37,37,113.15,26,41,37580,400.0,7001,44581,4133,43.99,0.191,4.119,9.43,37층 319㎡(33.9×9.4m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,37,37,113.15,26,39,37580,400.0,7192,44772,4133,43.99,0.094,4.115,8.7,37층 319㎡(36.7×8.7m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,37,37,113.15,26,41,37580,400.0,7192,44772,4133,43.99,0.232,4.11,8.7,37층 319㎡(36.7×8.7m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,36,36,110.2,26,40,37580,400.0,7213,44793,4133,43.99,0.137,4.114,8.51,36층 330㎡(38.8×8.5m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,36,36,110.2,26,41,37580,400.0,7052,44632,4133,43.99,0.241,4.108,9.07,36층 330㎡(36.4×9.1m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,35,35,107.25,26,40,37580,400.0,7133,44713,4133,43.99,0.147,4.113,8.66,35층 342㎡(39.5×8.7m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,0 종전안,42,42,127.9,27,35,37635,400.6,7764,45399,2916,31.04,0.318,4.08,8.76,42층 299㎡(34.2×8.8m) + 저층부 10층 2800㎡(66.9×41.8m)
단일+저층부,5 미세조정,41,41,124.95,27,42,37580,400.0,7329,44909,4133,43.99,0.176,4.123,8.71,41층 282㎡(32.4×8.7m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,41,41,124.95,27,41,37580,400.0,7269,44849,4133,43.99,0.21,4.122,8.94,41층 282㎡(31.5×8.9m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,41,41,124.95,27,40,37580,400.0,7329,44909,4133,43.99,0.206,4.114,8.71,41층 282㎡(32.4×8.7m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,41,41,124.95,27,41,37580,400.0,7329,44909,4133,43.99,0.317,4.105,8.71,41층 282㎡(32.4×8.7m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,40,40,122.0,27,41,37580,400.0,7078,44658,4133,43.99,0.161,4.132,9.59,40층 290㎡(30.3×9.6m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,40,40,122.0,27,41,37580,400.0,7132,44712,4133,43.99,0.171,4.128,9.35,40층 290㎡(31.1×9.3m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,2 저층부,40,40,122.0,27,40,37580,400.0,7320,44900,4133,43.99,0.134,4.127,8.62,40층 290㎡(33.7×8.6m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,40,40,122.0,27,39,37580,400.0,7353,44933,4133,43.99,0.101,4.123,8.51,40층 290㎡(34.1×8.5m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,40,40,122.0,27,43,37580,400.0,7132,44712,4133,43.99,0.311,4.118,9.35,40층 290㎡(31.1×9.3m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,40,40,122.0,27,41,37580,400.0,7198,44778,4133,43.99,0.271,4.113,9.07,40층 290㎡(32.0×9.1m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,40,40,122.0,27,42,37580,400.0,7353,44933,4133,43.99,0.358,4.1,8.51,40층 290㎡(34.1×8.5m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,39,39,119.05,27,40,37580,400.0,7247,44827,4133,43.99,0.119,4.127,8.75,39층 299㎡(34.2×8.8m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,39,39,119.05,27,42,37580,400.0,7186,44766,4133,43.99,0.177,4.121,8.98,39층 299㎡(33.3×9.0m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,39,39,119.05,27,41,37580,400.0,7009,44589,4133,43.99,0.293,4.115,9.74,39층 299㎡(30.7×9.7m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,38,38,116.1,27,40,37580,400.0,6991,44571,4133,43.99,0.152,4.129,9.64,38층 309㎡(32.0×9.6m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,38,38,116.1,27,41,37580,400.0,7113,44693,4133,43.99,0.158,4.124,9.12,38층 309㎡(33.9×9.1m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,38,38,116.1,27,42,37580,400.0,7269,44849,4133,43.99,0.164,4.117,8.55,38층 309㎡(36.1×8.6m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,38,38,116.1,27,41,37580,400.0,7173,44753,4133,43.99,0.248,4.114,8.89,38층 309㎡(34.8×8.9m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,38,38,116.1,27,41,37580,400.0,7205,44785,4133,43.99,0.243,4.112,8.78,38층 309㎡(35.2×8.8m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,38,38,116.1,27,41,37580,400.0,7113,44693,4133,43.99,0.317,4.102,9.12,38층 309㎡(33.9×9.1m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,37,37,113.15,27,39,37580,400.0,7098,44678,4133,43.99,0.086,4.125,9.04,37층 319㎡(35.3×9.0m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,37,37,113.15,27,41,37580,400.0,7192,44772,4133,43.99,0.141,4.121,8.7,37층 319㎡(36.7×8.7m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,37,37,113.15,27,41,37580,400.0,7098,44678,4133,43.99,0.304,4.103,9.04,37층 319㎡(35.3×9.0m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,35,35,107.25,27,39,37580,400.0,7133,44713,4133,43.99,0.103,4.111,8.66,35층 342㎡(39.5×8.7m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,41,41,124.95,28,42,37580,400.0,7329,44909,4133,43.99,0.211,4.124,8.71,41층 282㎡(32.4×8.7m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,40,40,122.0,28,39,37580,400.0,7132,44712,4133,43.99,0.09,4.131,9.35,40층 290㎡(31.1×9.3m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,40,40,122.0,28,42,37580,400.0,7258,44838,4133,43.99,0.211,4.123,8.84,40층 290㎡(32.8×8.8m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,40,40,122.0,28,42,37580,400.0,7320,44900,4133,43.99,0.204,4.122,8.62,40층 290㎡(33.7×8.6m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,40,40,122.0,28,43,37580,400.0,7078,44658,4133,43.99,0.329,4.115,9.59,40층 290㎡(30.3×9.6m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,39,39,119.05,28,42,37580,400.0,7279,44859,4133,43.99,0.2,4.122,8.64,39층 299㎡(34.7×8.6m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,39,39,119.05,28,43,37580,400.0,7186,44766,4133,43.99,0.352,4.11,8.98,39층 299㎡(33.3×9.0m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,38,38,116.1,28,40,37580,400.0,7269,44849,4133,43.99,0.072,4.127,8.55,38층 309㎡(36.1×8.6m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,38,38,116.1,28,39,37580,400.0,7113,44693,4133,43.99,0.112,4.123,9.12,38층 309㎡(33.9×9.1m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,37,37,113.15,28,42,37580,400.0,6919,44499,4133,43.99,0.225,4.126,9.8,37층 319㎡(32.6×9.8m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,37,37,113.15,28,39,37580,400.0,7192,44772,4133,43.99,0.083,4.12,8.7,37층 319㎡(36.7×8.7m) + 저층부 7층 4000㎡(84.9×47.1m)
단일,5 미세조정,60,60,181.0,29,34,37580,400.0,11802,49382,690,7.34,0.019,4.064,12.51,60층 626㎡(50.1×12.5m)
단일,5 미세조정,58,58,175.1,29,34,37580,400.0,11091,48671,710,7.55,0.018,4.073,13.8,58층 648㎡(46.9×13.8m)
단일+저층부,5 미세조정,40,40,122.0,29,40,37580,400.0,7078,44658,4133,43.99,0.154,4.128,9.59,40층 290㎡(30.3×9.6m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,38,38,116.1,29,43,37580,400.0,7113,44693,4133,43.99,0.258,4.119,9.12,38층 309㎡(33.9×9.1m) + 저층부 7층 4000㎡(84.9×47.1m)
단일,5 미세조정,59,59,178.05,30,34,37580,400.0,11699,49279,701,7.46,0.022,4.055,12.62,59층 637㎡(50.5×12.6m)
타워+저층별동,5 저층별동,45,45,136.75,30,30,37580,400.0,8369,45949,4571,48.65,0.027,4.119,12.5,45층 391㎡(31.3×12.5m) + 저층부 5층 4000㎡(89.4×44.7m)
단일+저층부,5 미세조정,41,41,124.95,30,40,37580,400.0,7201,44781,4133,43.99,0.194,4.124,9.21,41층 282㎡(30.6×9.2m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,41,41,124.95,30,42,37580,400.0,7269,44849,4133,43.99,0.234,4.114,8.94,41층 282㎡(31.5×8.9m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,41,41,124.95,30,34,37599,400.2,7690,45290,2912,31.0,0.223,4.085,8.89,41층 309㎡(34.7×8.9m) + 저층부 10층 2800㎡(66.9×41.8m)
단일+저층부,5 미세조정,41,41,124.95,30,35,37607,400.3,7508,45115,2913,31.01,0.367,4.076,9.65,41층 309㎡(32.0×9.6m) + 저층부 10층 2800㎡(66.9×41.8m)
단일+저층부,5 미세조정,41,41,124.95,30,34,37634,400.6,7690,45324,2916,31.04,0.29,4.072,8.89,41층 309㎡(34.7×8.9m) + 저층부 10층 2800㎡(66.9×41.8m)
단일+저층부,5 미세조정,38,38,116.1,30,40,37580,400.0,7113,44693,4133,43.99,0.121,4.123,9.12,38층 309㎡(33.9×9.1m) + 저층부 7층 4000㎡(84.9×47.1m)
타워+저층별동,5 저층별동,35,35,107.25,30,33,37580,400.0,8678,46258,4001,42.58,0.041,4.126,12.42,35층 617㎡(49.7×12.4m) + 저층부 5층 3200㎡(80.0×40.0m)
단일,5 미세조정,60,60,181.0,31,34,37580,400.0,11802,49382,690,7.34,0.02,4.043,12.51,60층 626㎡(50.1×12.5m)
단일,5 미세조정,60,60,181.0,31,33,37580,400.0,12070,49650,691,7.36,0.021,4.038,12.04,60층 626㎡(52.0×12.0m)
단일,5 미세조정,60,60,181.0,31,33,37580,400.0,12466,50046,694,7.38,0.022,4.027,11.42,60층 626㎡(54.8×11.4m)
단일,5 미세조정,58,58,175.1,31,34,37580,400.0,11428,49008,712,7.57,0.02,4.047,13.06,58층 648㎡(49.6×13.1m)
단일,5 미세조정,57,57,172.15,31,37,37580,400.0,11325,48905,724,7.7,0.03,4.058,13.17,57층 659㎡(50.1×13.2m)
단일,5 미세조정,57,57,172.15,31,33,37580,400.0,11490,49070,724,7.71,0.02,4.044,12.84,57층 659㎡(51.4×12.8m)
단일+저층부,5 미세조정,44,44,133.8,31,34,37582,400.0,7718,45301,2910,30.98,0.235,4.09,9.21,44층 282㎡(30.6×9.2m) + 저층부 10층 2800㎡(66.9×41.8m)
단일+저층부,5 미세조정,43,43,130.85,31,33,37580,400.0,7837,45417,2910,30.97,0.214,4.085,8.62,43층 290㎡(33.7×8.6m) + 저층부 10층 2800㎡(66.9×41.8m)
단일+저층부,5 미세조정,43,43,130.85,31,35,37634,400.6,7649,45283,2916,31.04,0.269,4.081,9.35,43층 290㎡(31.0×9.4m) + 저층부 10층 2800㎡(66.9×41.8m)
단일+저층부,5 미세조정,42,42,127.9,31,33,37580,400.0,7703,45283,2910,30.97,0.26,4.08,8.98,42층 299㎡(33.3×9.0m) + 저층부 10층 2800㎡(66.9×41.8m)
단일+저층부,5 미세조정,41,41,124.95,31,40,37580,400.0,7269,44849,4133,43.99,0.228,4.11,8.94,41층 282㎡(31.5×8.9m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,41,41,124.95,31,43,37580,400.0,7329,44909,4133,43.99,0.355,4.103,8.71,41층 282㎡(32.4×8.7m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,41,41,124.95,31,35,37580,400.0,7508,45088,2910,30.97,0.357,4.08,9.65,41층 309㎡(32.0×9.6m) + 저층부 10층 2800㎡(66.9×41.8m)
단일+저층부,5 미세조정,40,40,122.0,31,41,37580,400.0,7218,44798,4133,43.99,0.156,4.123,8.99,40층 290㎡(32.3×9.0m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,40,40,122.0,31,40,37580,400.0,7320,44900,4133,43.99,0.135,4.121,8.62,40층 290㎡(33.7×8.6m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,40,40,122.0,31,42,37580,400.0,7353,44933,4133,43.99,0.176,4.118,8.51,40층 290㎡(34.1×8.5m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,40,40,122.0,31,33,37583,400.0,7556,45138,2910,30.98,0.26,4.083,9.28,40층 319㎡(34.4×9.3m) + 저층부 10층 2800㎡(66.9×41.8m)
단일+저층부,5 미세조정,40,40,122.0,31,34,37585,400.1,7615,45200,2911,30.98,0.283,4.08,9.04,40층 319㎡(35.3×9.0m) + 저층부 10층 2800㎡(66.9×41.8m)
단일+저층부,5 미세조정,40,40,122.0,31,34,37598,400.2,7709,45308,2912,31.0,0.272,4.077,8.7,40층 319㎡(36.7×8.7m) + 저층부 10층 2800㎡(66.9×41.8m)
단일+저층부,5 미세조정,40,40,122.0,31,34,37610,400.3,7709,45319,2913,31.01,0.318,4.073,8.7,40층 319㎡(36.7×8.7m) + 저층부 10층 2800㎡(66.9×41.8m)
단일+저층부,5 미세조정,40,40,122.0,31,34,37638,400.6,7556,45194,2917,31.05,0.299,4.072,9.28,40층 319㎡(34.4×9.3m) + 저층부 10층 2800㎡(66.9×41.8m)
단일+저층부,5 미세조정,39,39,119.05,31,40,37580,400.0,7247,44827,4133,43.99,0.086,4.127,8.75,39층 299㎡(34.2×8.8m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,39,39,119.05,31,39,37580,400.0,7062,44642,4133,43.99,0.144,4.125,9.49,39층 299㎡(31.5×9.5m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,39,39,119.05,31,40,37580,400.0,7147,44727,4133,43.99,0.144,4.124,9.13,39층 299㎡(32.8×9.1m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,39,39,119.05,31,41,37580,400.0,7062,44642,4133,43.99,0.162,4.122,9.49,39층 299㎡(31.5×9.5m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,39,39,119.05,31,40,37580,400.0,7279,44859,4133,43.99,0.207,4.111,8.64,39층 299㎡(34.7×8.6m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,39,39,119.05,31,42,37580,400.0,7279,44859,4133,43.99,0.302,4.105,8.64,39층 299㎡(34.7×8.6m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,39,39,119.05,31,42,37580,400.0,7009,44589,4133,43.99,0.384,4.103,9.74,39층 299㎡(30.7×9.7m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,38,38,116.1,31,39,37580,400.0,7113,44693,4133,43.99,0.067,4.125,9.12,38층 309㎡(33.9×9.1m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,38,38,116.1,31,39,37580,400.0,7074,44654,4133,43.99,0.128,4.119,9.28,38층 309㎡(33.3×9.3m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,38,38,116.1,31,43,37580,400.0,7055,44635,4133,43.99,0.379,4.102,9.36,38층 309㎡(33.0×9.4m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,37,37,113.15,31,40,37580,400.0,7039,44619,4133,43.99,0.087,4.129,9.27,37층 319㎡(34.4×9.3m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,37,37,113.15,31,40,37580,400.0,7098,44678,4133,43.99,0.208,4.111,9.04,37층 319㎡(35.3×9.0m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,36,36,110.2,31,39,37580,400.0,6926,44506,4133,43.99,0.12,4.118,9.59,36층 330㎡(34.4×9.6m) + 저층부 7층 4000㎡(84.9×47.1m)
단일,5 미세조정,60,60,181.0,32,34,37580,400.0,12070,49650,691,7.36,0.02,4.027,12.04,60층 626㎡(52.0×12.0m)
단일,5 미세조정,59,59,178.05,32,33,37580,400.0,11965,49545,703,7.48,0.021,4.039,12.14,59층 637㎡(52.5×12.1m)
단일+저층부,2 저층부,50,50,151.5,32,36,37580,400.0,8750,46330,4953,52.72,0.048,4.103,14.05,50층 493㎡(35.1×14.0m) + 저층부 3층 4800㎡(107.3×44.7m)
단일+저층부,5 미세조정,44,44,133.8,32,34,37580,400.0,7718,45298,2910,30.97,0.308,4.085,9.21,44층 282㎡(30.6×9.2m) + 저층부 10층 2800㎡(66.9×41.8m)
단일+저층부,5 미세조정,43,43,130.85,32,35,37580,400.0,7775,45355,2910,30.97,0.286,4.081,8.85,43층 290㎡(32.8×8.8m) + 저층부 10층 2800㎡(66.9×41.8m)
