family,stage,floors,top_floors,height_m,new_fail,new_ok,gfa_m2,far_pct,service_m2,real_m2,coverage_m2,bcr_pct,daylight_ratio,dong_gap_m,dong_gap_ratio,n_dong,mean_total_h,min_short_m,label
단일,1b 층수·세장비,44,44,149.2,103,36,37580,400.0,8270,45850,915,9.74,0.059,,,1,3.458,23.86,44층 854㎡(35.8×23.9m)
단일,1b 층수·세장비,41,41,139.3,103,37,37580,400.0,10361,47941,999,10.63,0.041,,,1,3.431,13.54,41층 917㎡(67.7×13.5m)
단일,1b 층수·세장비,38,38,129.4,103,39,37580,400.0,8621,46201,1063,11.31,0.057,,,1,3.583,18.16,38층 989㎡(54.5×18.2m)
단일,1b 층수·세장비,38,38,129.4,103,34,37580,400.0,7947,45527,1057,11.25,0.072,,,1,3.462,22.24,38층 989㎡(44.5×22.2m)
2개동,5 미세조정,55+55,55,185.5,104,33,37580,400.0,13546,51126,761,8.1,0.097,10.1,2.53,2,3.405,14.52,55층 342㎡(23.5×14.5m) + 55층 342㎡(23.5×14.5m)
2개동,5 미세조정,54+54,54,182.2,104,30,37580,400.0,13413,50993,775,8.25,0.077,8.7,2.18,2,3.396,14.66,54층 348㎡(23.7×14.7m) + 54층 348㎡(23.7×14.7m)
단일,5 미세조정,53,53,178.9,104,36,37580,400.0,10011,47591,770,8.2,0.054,,,1,3.546,16.21,53층 709㎡(43.8×16.2m)
단일,1b 층수·세장비,53,53,178.9,104,43,37580,400.0,10255,47835,772,8.21,0.084,,,1,3.504,15.37,53층 709㎡(46.1×15.4m)
2개동,5 미세조정,53+53,53,178.9,104,31,37580,400.0,13486,51066,790,8.41,0.092,8.2,2.04,2,3.404,13.9,53층 355㎡(25.5×13.9m) + 53층 355㎡(25.5×13.9m)
단일,5 미세조정,52,52,175.6,104,37,37580,400.0,12018,49598,798,8.49,0.056,,,1,3.429,11.57,52층 723㎡(62.5×11.6m)
2개동,5 미세조정,52+52,52,175.6,104,31,37580,400.0,13688,51268,806,8.58,0.067,6.2,1.56,2,3.417,12.93,52층 361㎡(27.9×12.9m) + 52층 361㎡(27.9×12.9m)
2개동,5 미세조정,52+52,52,175.6,104,31,37580,400.0,13314,50894,804,8.56,0.079,9.3,2.32,2,3.407,14.17,52층 361㎡(25.5×14.2m) + 52층 361㎡(25.5×14.2m)
2개동,5 미세조정,52+52,52,175.6,104,30,37580,400.0,13067,50647,802,8.54,0.083,9.0,2.25,2,3.402,15.37,52층 361㎡(23.5×15.4m) + 52층 361㎡(23.5×15.4m)
2개동,5 미세조정,52+52,52,175.6,104,39,37580,400.0,13314,50894,804,8.56,0.058,9.3,2.32,2,3.401,14.17,52층 361㎡(25.5×14.2m) + 52층 361㎡(25.5×14.2m)
2개동,5 미세조정,52+52,52,175.6,104,31,37580,400.0,13067,50647,802,8.54,0.062,10.1,2.53,2,3.391,15.37,52층 361㎡(23.5×15.4m) + 52층 361㎡(23.5×15.4m)
단일,5 미세조정,51,51,172.3,104,37,37580,400.0,9811,47391,799,8.5,0.061,,,1,3.551,16.52,51층 737㎡(44.6×16.5m)
2개동,5 미세조정,51+51,51,172.3,104,30,37580,400.0,13008,50588,818,8.71,0.085,8.2,2.05,2,3.405,15.08,51층 368㎡(24.4×15.1m) + 51층 368㎡(24.4×15.1m)
2개동,5 미세조정,51+51,51,172.3,104,33,37580,400.0,12907,50487,817,8.7,0.099,11.3,2.82,2,3.4,15.67,51층 368㎡(23.5×15.7m) + 51층 368㎡(23.5×15.7m)
단일,5 미세조정,50,50,169.0,104,37,37580,400.0,9266,46846,811,8.64,0.047,,,1,3.552,18.81,50층 752㎡(40.0×18.8m)
단일,1b 층수·세장비,50,50,169.0,104,37,37580,400.0,8844,46424,809,8.61,0.077,,,1,3.454,22.38,50층 752㎡(33.6×22.4m)
단일,1b 층수·세장비,50,50,169.0,104,34,37580,400.0,12202,49782,831,8.84,0.037,,,1,3.432,11.19,50층 752㎡(67.2×11.2m)
단일,5 미세조정,49,49,165.7,104,37,37580,400.0,9777,47357,831,8.85,0.033,,,1,3.513,16.22,49층 767㎡(47.3×16.2m)
단일,5 미세조정,49,49,165.7,104,37,37580,400.0,9842,47422,832,8.85,0.023,,,1,3.496,15.99,49층 767㎡(48.0×16.0m)
단일,5 미세조정,49,49,165.7,104,36,37580,400.0,10533,48113,837,8.9,0.038,,,1,3.487,14.04,49층 767㎡(54.6×14.0m)
단일,5 미세조정,48,48,162.4,104,37,37580,400.0,9070,46650,844,8.98,0.063,,,1,3.552,19.19,48층 783㎡(40.8×19.2m)
단일,5 미세조정,48,48,162.4,104,36,37580,400.0,9256,46836,845,9.0,0.053,,,1,3.551,18.16,48층 783㎡(43.1×18.2m)
단일,5 미세조정,48,48,162.4,104,37,37580,400.0,9737,47317,849,9.03,0.063,,,1,3.528,16.15,48층 783㎡(48.5×16.2m)
단일,1b 층수·세장비,47,47,159.1,104,33,37580,400.0,9249,46829,863,9.19,0.061,,,1,3.505,17.88,47층 800㎡(44.7×17.9m)
단일,1b 층수·세장비,47,47,159.1,104,35,37580,400.0,8881,46461,861,9.16,0.124,,,1,3.465,19.99,47층 800㎡(40.0×20.0m)
단일,1b 층수·세장비,41,41,139.3,104,33,37580,400.0,7970,45550,979,10.42,0.074,,,1,3.459,24.72,41층 917㎡(37.1×24.7m)
단일,1b 층수·세장비,41,41,139.3,104,32,37580,400.0,7970,45550,979,10.42,0.148,,,1,3.455,24.72,41층 917㎡(37.1×24.7m)
단일,1b 층수·세장비,38,38,129.4,104,38,37580,400.0,8278,45858,1060,11.28,0.052,,,1,3.463,19.89,38층 989㎡(49.7×19.9m)
2개동,5 미세조정,54+54,54,182.2,105,31,37580,400.0,13585,51165,776,8.26,0.051,8.7,2.16,2,3.412,13.9,54층 348㎡(25.0×13.9m) + 54층 348㎡(25.0×13.9m)
단일,1b 층수·세장비,50,50,169.0,105,37,37580,400.0,9174,46754,811,8.63,0.028,,,1,3.536,19.39,50층 752㎡(38.8×19.4m)
단일,5 미세조정,49,49,165.7,105,37,37580,400.0,9295,46875,828,8.82,0.028,,,1,3.522,18.28,49층 767㎡(42.0×18.3m)
단일,5 미세조정,49,49,165.7,105,37,37580,400.0,9608,47188,830,8.84,0.05,,,1,3.52,16.85,49층 767㎡(45.5×16.9m)
단일,5 미세조정,47,47,159.1,105,36,37580,400.0,9631,47211,866,9.22,0.057,,,1,3.522,16.33,47층 800㎡(49.0×16.3m)
단일,5 미세조정,47,47,159.1,105,37,37580,400.0,9516,47096,865,9.21,0.052,,,1,3.518,16.75,47층 800㎡(47.7×16.7m)
단일,5 미세조정,47,47,159.1,105,32,37580,400.0,10391,47971,871,9.27,0.061,,,1,3.501,14.14,47층 800㎡(56.6×14.1m)
단일,1b 층수·세장비,47,47,159.1,105,31,37580,400.0,9631,47211,866,9.22,0.093,,,1,3.489,16.33,47층 800㎡(49.0×16.3m)
단일,1b 층수·세장비,47,47,159.1,105,47,37580,400.0,8881,46461,861,9.16,0.057,,,1,3.475,19.99,47층 800㎡(40.0×20.0m)
단일,1b 층수·세장비,47,47,159.1,105,35,37580,400.0,9631,47211,866,9.22,0.105,,,1,3.449,16.33,47층 800㎡(49.0×16.3m)
단일,1b 층수·세장비,47,47,159.1,105,36,37580,400.0,8561,46141,858,9.14,0.045,,,1,3.449,23.09,47층 800㎡(34.6×23.1m)
단일,5 미세조정,44,44,149.2,105,36,37580,400.0,9749,47329,926,9.86,0.066,,,1,3.531,15.4,44층 854㎡(55.5×15.4m)
단일,1b 층수·세장비,44,44,149.2,105,36,37580,400.0,8579,46159,917,9.76,0.032,,,1,3.457,20.67,44층 854㎡(41.3×20.7m)
단일,1b 층수·세장비,41,41,139.3,105,37,37580,400.0,7970,45550,979,10.42,0.072,,,1,3.581,24.72,41층 917㎡(37.1×24.7m)
단일,1b 층수·세장비,38,38,129.4,105,34,37580,400.0,7947,45527,1057,11.25,0.142,,,1,3.485,22.24,38층 989㎡(44.5×22.2m)
단일,1b 층수·세장비,55,55,185.5,106,37,37580,400.0,12068,49648,754,8.03,0.033,,,1,3.433,11.69,55층 683㎡(58.4×11.7m)
2개동,5 미세조정,55+55,55,185.5,106,30,37580,400.0,13869,51449,763,8.12,0.085,8.2,2.06,2,3.412,13.26,55층 342㎡(25.8×13.3m) + 55층 342㎡(25.8×13.3m)
2개동,5 미세조정,54+54,54,182.2,106,30,37580,400.0,13497,51077,775,8.25,0.084,8.5,2.11,2,3.405,14.26,54층 348㎡(24.4×14.3m) + 54층 348㎡(24.4×14.3m)
2개동,5 미세조정,54+54,54,182.2,106,30,37580,400.0,13334,50914,774,8.24,0.076,9.0,2.26,2,3.395,15.08,54층 348㎡(23.1×15.1m) + 54층 348㎡(23.1×15.1m)
단일,1b 층수·세장비,53,53,178.9,106,37,37580,400.0,11838,49418,782,8.32,0.09,,,1,3.466,11.91,53층 709㎡(59.5×11.9m)
2개동,5 미세조정,53+53,53,178.9,106,33,37580,400.0,13363,50943,789,8.4,0.031,9.0,2.26,2,3.402,14.4,53층 355㎡(24.6×14.4m) + 53층 355㎡(24.6×14.4m)
2개동,5 미세조정,52+52,52,175.6,106,34,37580,400.0,13349,50929,804,8.56,0.02,7.9,1.98,2,3.419,14.03,52층 361㎡(25.8×14.0m) + 52층 361㎡(25.8×14.0m)
단일,5 미세조정,51,51,172.3,106,37,37580,400.0,10050,47630,801,8.52,0.063,,,1,3.533,15.67,51층 737㎡(47.0×15.7m)
단일,5 미세조정,51,51,172.3,106,37,37580,400.0,10242,47822,802,8.53,0.043,,,1,3.5,15.08,51층 737㎡(48.9×15.1m)
2개동,5 미세조정,51+51,51,172.3,106,31,37580,400.0,13008,50588,818,8.71,0.091,9.2,2.3,2,3.404,15.08,51층 368㎡(24.4×15.1m) + 51층 368㎡(24.4×15.1m)
단일,1b 층수·세장비,50,50,169.0,106,35,37580,400.0,8844,46424,809,8.61,0.023,,,1,3.482,22.38,50층 752㎡(33.6×22.4m)
2개동,5 미세조정,50+50,50,169.0,106,30,37580,400.0,12771,50351,833,8.86,0.081,9.9,2.47,2,3.398,15.83,50층 376㎡(23.7×15.8m) + 50층 376㎡(23.7×15.8m)
단일,5 미세조정,48,48,162.4,106,37,37580,400.0,9256,46836,845,9.0,0.06,,,1,3.535,18.16,48층 783㎡(43.1×18.2m)
단일,5 미세조정,43,43,145.9,106,35,37580,400.0,9633,47213,947,10.08,0.056,,,1,3.491,15.58,43층 874㎡(56.1×15.6m)
단일,1b 층수·세장비,55,55,185.5,107,36,37580,400.0,11278,48858,750,7.98,0.037,,,1,3.461,13.07,55층 683㎡(52.3×13.1m)
2개동,5 미세조정,54+54,54,182.2,107,30,37580,400.0,13149,50729,773,8.23,0.078,11.3,2.82,2,3.388,16.52,54층 348㎡(21.1×16.5m) + 54층 348㎡(21.1×16.5m)
단일,5 미세조정,53,53,178.9,107,37,37580,400.0,9553,47133,767,8.17,0.045,,,1,3.538,18.27,53층 709㎡(38.8×18.3m)
단일,1b 층수·세장비,53,53,178.9,107,45,37580,400.0,9458,47038,767,8.16,0.101,,,1,3.479,18.83,53층 709㎡(37.7×18.8m)
2개동,5 미세조정,53+53,53,178.9,107,30,37580,400.0,13597,51177,791,8.41,0.072,7.8,1.94,2,3.401,13.5,53층 355㎡(26.3×13.5m) + 53층 355㎡(26.3×13.5m)
단일,5 미세조정,52,52,175.6,107,37,37580,400.0,9955,47535,785,8.35,0.04,,,1,3.515,16.2,52층 723㎡(44.6×16.2m)
단일,5 미세조정,52,52,175.6,107,37,37580,400.0,10153,47733,786,8.36,0.042,,,1,3.51,15.52,52층 723㎡(46.6×15.5m)
단일,5 미세조정,52,52,175.6,107,37,37580,400.0,9955,47535,785,8.35,0.023,,,1,3.503,16.2,52층 723㎡(44.6×16.2m)
2개동,5 미세조정,52+52,52,175.6,107,30,37580,400.0,13067,50647,802,8.54,0.092,9.0,2.25,2,3.401,15.37,52층 361㎡(23.5×15.4m) + 52층 361㎡(23.5×15.4m)
단일,5 미세조정,51,51,172.3,107,37,37580,400.0,9854,47434,799,8.51,0.049,,,1,3.516,16.36,51층 737㎡(45.0×16.4m)
단일,5 미세조정,50,50,169.0,107,36,37580,400.0,10137,47717,817,8.7,0.024,,,1,3.486,15.23,50층 752㎡(49.3×15.2m)
단일,1b 층수·세장비,50,50,169.0,107,38,37580,400.0,9553,47133,813,8.66,0.143,,,1,3.484,17.34,50층 752㎡(43.3×17.3m)
단일,5 미세조정,49,49,165.7,107,37,37580,400.0,9168,46748,827,8.81,0.056,,,1,3.54,19.0,49층 767㎡(40.4×19.0m)
단일,5 미세조정,48,48,162.4,107,37,37580,400.0,9505,47085,847,9.01,0.072,,,1,3.537,17.03,48층 783㎡(46.0×17.0m)
단일,5 미세조정,47,47,159.1,107,37,37580,400.0,9631,47211,866,9.22,0.075,,,1,3.531,16.33,47층 800㎡(49.0×16.3m)
단일,1b 층수·세장비,47,47,159.1,107,38,37580,400.0,8881,46461,861,9.16,0.144,,,1,3.481,19.99,47층 800㎡(40.0×20.0m)
단일,1a 방위·위치,47,47,159.1,107,37,37580,400.0,9631,47211,866,9.22,0.055,,,1,3.46,16.33,47층 800㎡(49.0×16.3m)
단일,1b 층수·세장비,38,38,129.4,107,36,37580,400.0,8278,45858,1060,11.28,0.12,,,1,3.488,19.89,38층 989㎡(49.7×19.9m)
단일,1b 층수·세장비,38,38,129.4,107,33,37580,400.0,7947,45527,1057,11.25,0.158,,,1,3.477,22.24,38층 989㎡(44.5×22.2m)
단일,1b 층수·세장비,55,55,185.5,108,36,37580,400.0,11278,48858,750,7.98,0.142,,,1,3.468,13.07,55층 683㎡(52.3×13.1m)
단일,1b 층수·세장비,55,55,185.5,108,45,37580,400.0,9299,46879,738,7.85,0.119,,,1,3.467,21.34,55층 683㎡(32.0×21.3m)
2개동,5 미세조정,54+54,54,182.2,108,30,37580,400.0,13967,51547,778,8.28,0.055,6.8,1.69,2,3.428,12.69,54층 348㎡(27.4×12.7m) + 54층 348㎡(27.4×12.7m)
2개동,5 미세조정,54+54,54,182.2,108,30,37580,400.0,13149,50729,773,8.23,0.098,10.3,2.57,2,3.396,16.52,54층 348㎡(21.1×16.5m) + 54층 348㎡(21.1×16.5m)
단일,5 미세조정,53,53,178.9,108,37,37580,400.0,9749,47329,768,8.18,0.057,,,1,3.545,17.28,53층 709㎡(41.0×17.3m)
단일,5 미세조정,53,53,178.9,108,37,37580,400.0,10054,47634,770,8.2,0.023,,,1,3.503,16.05,53층 709㎡(44.2×16.0m)
단일,1b 층수·세장비,53,53,178.9,108,30,37580,400.0,9458,47038,767,8.16,0.117,,,1,3.479,18.83,53층 709㎡(37.7×18.8m)
2개동,5 미세조정,53+53,53,178.9,108,31,37580,400.0,13711,51291,791,8.42,0.037,6.8,1.7,2,3.419,13.14,53층 355㎡(27.0×13.1m) + 53층 355㎡(27.0×13.1m)
단일,5 미세조정,52,52,175.6,108,37,37580,400.0,10032,47612,785,8.36,0.023,,,1,3.498,15.92,52층 723㎡(45.4×15.9m)
2개동,5 미세조정,52+52,52,175.6,108,30,37580,400.0,13314,50894,804,8.56,0.098,7.7,1.93,2,3.409,14.17,52층 361㎡(25.5×14.2m) + 52층 361㎡(25.5×14.2m)
단일,5 미세조정,51,51,172.3,108,36,37580,400.0,9983,47563,800,8.52,0.026,,,1,3.503,15.9,51층 737㎡(46.4×15.9m)
2개동,5 미세조정,51+51,51,172.3,108,30,37580,400.0,12752,50332,816,8.69,0.09,10.6,2.66,2,3.392,17.0,51층 368㎡(21.7×17.0m) + 51층 368㎡(21.7×17.0m)
단일,1b 층수·세장비,50,50,169.0,108,37,37580,400.0,9174,46754,811,8.63,0.038,,,1,3.613,19.39,50층 752㎡(38.8×19.4m)
단일,5 미세조정,49,49,165.7,108,37,37580,400.0,9491,47071,830,8.83,0.058,,,1,3.528,17.34,49층 767㎡(44.2×17.3m)
단일,1b 층수·세장비,47,47,159.1,108,37,37580,400.0,8561,46141,858,9.14,0.043,,,1,3.595,23.09,47층 800㎡(34.6×23.1m)
단일,5 미세조정,47,47,159.1,108,36,37580,400.0,9677,47257,866,9.22,0.023,,,1,3.504,16.16,47층 800㎡(49.5×16.2m)
단일,1b 층수·세장비,47,47,159.1,108,43,37580,400.0,10391,47971,871,9.27,0.096,,,1,3.483,14.14,47층 800㎡(56.6×14.1m)
단일,1b 층수·세장비,44,44,149.2,108,31,37580,400.0,8270,45850,915,9.74,0.056,,,1,3.48,23.86,44층 854㎡(35.8×23.9m)
단일,1b 층수·세장비,44,44,149.2,108,34,37580,400.0,10040,47620,928,9.88,0.09,,,1,3.442,14.61,44층 854㎡(58.4×14.6m)
단일,1b 층수·세장비,38,38,129.4,108,32,37580,400.0,7947,45527,1057,11.25,0.059,,,1,3.536,22.24,38층 989㎡(44.5×22.2m)
단일,1b 층수·세장비,55,55,185.5,109,47,37580,400.0,10455,48035,745,7.93,0.101,,,1,3.51,15.09,55층 683㎡(45.3×15.1m)
단일,1b 층수·세장비,55,55,185.5,109,30,37580,400.0,10455,48035,745,7.93,0.139,,,1,3.479,15.09,55층 683㎡(45.3×15.1m)
단일,1b 층수·세장비,55,55,185.5,109,36,37580,400.0,11278,48858,750,7.98,0.145,,,1,3.473,13.07,55층 683㎡(52.3×13.1m)
단일,1b 층수·세장비,55,55,185.5,109,46,37580,400.0,9299,46879,738,7.85,0.155,,,1,3.471,21.34,55층 683㎡(32.0×21.3m)
2개동,5 미세조정,54+54,54,182.2,109,32,37580,400.0,13585,51165,776,8.26,0.061,8.1,2.01,2,3.419,13.9,54층 348㎡(25.0×13.9m) + 54층 348㎡(25.0×13.9m)
단일,1b 층수·세장비,53,53,178.9,109,47,37580,400.0,10255,47835,772,8.21,0.1,,,1,3.503,15.37,53층 709㎡(46.1×15.4m)
단일,5 미세조정,53,53,178.9,109,37,37580,400.0,10450,48030,773,8.23,0.051,,,1,3.498,14.79,53층 709㎡(47.9×14.8m)
단일,5 미세조정,53,53,178.9,109,37,37580,400.0,10450,48030,773,8.23,0.025,,,1,3.484,14.79,53층 709㎡(47.9×14.8m)
2개동,5 미세조정,53+53,53,178.9,109,34,37580,400.0,13486,51066,790,8.41,0.025,7.6,1.91,2,3.416,13.9,53층 355㎡(25.5×13.9m) + 53층 355㎡(25.5×13.9m)
2개동,5 미세조정,53+53,53,178.9,109,32,37580,400.0,13363,50943,789,8.4,0.061,8.2,2.06,2,3.41,14.4,53층 355㎡(24.6×14.4m) + 53층 355㎡(24.6×14.4m)
2개동,5 미세조정,52+52,52,175.6,109,30,37580,400.0,13227,50807,803,8.55,0.089,7.9,1.98,2,3.4,14.54,52층 361㎡(24.9×14.5m) + 52층 361㎡(24.9×14.5m)
단일,5 미세조정,51,51,172.3,109,37,37580,400.0,9692,47272,798,8.5,0.039,,,1,3.512,17.0,51층 737㎡(43.3×17.0m)
2개동,5 미세조정,51+51,51,172.3,109,31,37580,400.0,12932,50512,817,8.7,0.06,9.9,2.47,2,3.395,15.52,51층 368㎡(23.7×15.5m) + 51층 368㎡(23.7×15.5m)
단일,1b 층수·세장비,50,50,169.0,109,37,37580,400.0,10731,48311,821,8.74,0.044,,,1,3.435,13.71,50층 752㎡(54.8×13.7m)
단일,5 미세조정,49,49,165.7,109,36,37580,400.0,9842,47422,832,8.85,0.051,,,1,3.53,15.99,49층 767㎡(48.0×16.0m)
단일,5 미세조정,49,49,165.7,109,37,37580,400.0,9491,47071,830,8.83,0.039,,,1,3.511,17.34,49층 767㎡(44.2×17.3m)
단일,5 미세조정,47,47,159.1,109,37,37580,400.0,9815,47395,867,9.23,0.033,,,1,3.492,15.71,47층 800㎡(50.9×15.7m)
단일,1b 층수·세장비,47,47,159.1,109,36,37580,400.0,9249,46829,863,9.19,0.148,,,1,3.479,17.88,47층 800㎡(44.7×17.9m)
단일,5 미세조정,46,46,155.8,109,36,37580,400.0,9977,47557,887,9.44,0.067,,,1,3.498,15.06,46층 817㎡(54.2×15.1m)
단일,1b 층수·세장비,41,41,139.3,109,31,37580,400.0,7970,45550,979,10.42,0.081,,,1,3.464,24.72,41층 917㎡(37.1×24.7m)
단일,1b 층수·세장비,38,38,129.4,109,34,37580,400.0,8278,45858,1060,11.28,0.108,,,1,3.546,19.89,38층 989㎡(49.7×19.9m)
단일,1b 층수·세장비,38,38,129.4,109,30,37580,400.0,7660,45240,1054,11.22,0.078,,,1,3.463,25.68,38층 989㎡(38.5×25.7m)
단일,1b 층수·세장비,55,55,185.5,110,40,37580,400.0,12068,49648,754,8.03,0.047,,,1,3.578,11.69,55층 683㎡(58.4×11.7m)
단일,1b 층수·세장비,55,55,185.5,110,36,37580,400.0,9299,46879,738,7.85,0.112,,,1,3.474,21.34,55층 683㎡(32.0×21.3m)
2개동,5 미세조정,55+55,55,185.5,110,33,37580,400.0,13546,51126,761,8.1,0.083,9.2,2.31,2,3.4,14.52,55층 342㎡(23.5×14.5m) + 55층 342㎡(23.5×14.5m)
2개동,5 미세조정,54+54,54,182.2,110,31,37580,400.0,14456,52036,781,8.31,0.098,6.2,1.55,2,3.422,11.59,54층 348㎡(30.0×11.6m) + 54층 348㎡(30.0×11.6m)
2개동,5 미세조정,54+54,54,182.2,110,38,37580,400.0,13585,51165,776,8.26,0.119,8.7,2.16,2,3.41,13.9,54층 348㎡(25.0×13.9m) + 54층 348㎡(25.0×13.9m)
2개동,5 미세조정,54+54,54,182.2,110,32,37580,400.0,13622,51202,776,8.26,0.086,7.9,1.97,2,3.405,13.77,54층 348㎡(25.3×13.8m) + 54층 348㎡(25.3×13.8m)
단일,1b 층수·세장비,53,53,178.9,110,35,37580,400.0,9119,46699,764,8.14,0.03,,,1,3.491,21.74,53층 709㎡(32.6×21.7m)
단일,1b 층수·세장비,53,53,178.9,110,38,37580,400.0,9849,47429,769,8.19,0.122,,,1,3.482,16.84,53층 709㎡(42.1×16.8m)
2개동,5 미세조정,52+52,52,175.6,110,31,37580,400.0,13688,51268,806,8.58,0.047,6.2,1.56,2,3.419,12.93,52층 361㎡(27.9×12.9m) + 52층 361㎡(27.9×12.9m)
2개동,5 미세조정,52+52,52,175.6,110,30,37580,400.0,13042,50622,802,8.54,0.108,8.8,2.2,2,3.395,15.52,52층 361㎡(23.3×15.5m) + 52층 361㎡(23.3×15.5m)
2개동,5 미세조정,51+51,51,172.3,110,30,37580,400.0,13176,50756,819,8.72,0.082,7.4,1.86,2,3.399,14.31,51층 368㎡(25.8×14.3m) + 51층 368㎡(25.8×14.3m)
2개동,5 미세조정,50+50,50,169.0,110,30,37580,400.0,13037,50617,835,8.88,0.083,7.2,1.79,2,3.4,14.45,50층 376㎡(26.0×14.4m) + 50층 376㎡(26.0×14.4m)
단일,5 미세조정,47,47,159.1,110,37,37580,400.0,9249,46829,863,9.19,0.058,,,1,3.531,17.88,47층 800㎡(44.7×17.9m)
단일,5 미세조정,47,47,159.1,110,37,37580,400.0,9287,46867,863,9.19,0.059,,,1,3.53,17.71,47층 800㎡(45.2×17.7m)
단일,1a 방위·위치,47,47,159.1,110,37,37580,400.0,9631,47211,866,9.22,0.144,,,1,3.477,16.33,47층 800㎡(49.0×16.3m)
단일,5 미세조정,46,46,155.8,110,37,37580,400.0,9296,46876,882,9.39,0.043,,,1,3.506,17.39,46층 817㎡(47.0×17.4m)
단일,5 미세조정,45,45,152.5,110,37,37580,400.0,8768,46348,898,9.56,0.061,,,1,3.551,19.82,45층 835㎡(42.1×19.8m)
단일,1b 층수·세장비,44,44,149.2,110,38,37580,400.0,8935,46515,920,9.79,0.055,,,1,3.586,18.48,44층 854㎡(46.2×18.5m)
단일,1b 층수·세장비,44,44,149.2,110,41,37580,400.0,8579,46159,917,9.76,0.043,,,1,3.473,20.67,44층 854㎡(41.3×20.7m)
단일,1b 층수·세장비,44,44,149.2,110,36,37580,400.0,10040,47620,928,9.88,0.099,,,1,3.472,14.61,44층 854㎡(58.4×14.6m)
단일,1b 층수·세장비,41,41,139.3,110,36,37580,400.0,7970,45550,979,10.42,0.052,,,1,3.454,24.72,41층 917㎡(37.1×24.7m)
단일,1b 층수·세장비,38,38,129.4,110,30,37580,400.0,8278,45858,1060,11.28,0.066,,,1,3.517,19.89,38층 989㎡(49.7×19.9m)
단일,1b 층수·세장비,55,55,185.5,111,38,37580,400.0,10455,48035,745,7.93,0.092,,,1,3.424,15.09,55층 683㎡(45.3×15.1m)
단일,5 미세조정,53,53,178.9,111,36,37580,400.0,10255,47835,772,8.21,0.046,,,1,3.521,15.37,53층 709㎡(46.1×15.4m)
단일,1b 층수·세장비,53,53,178.9,111,38,37580,400.0,10255,47835,772,8.21,0.092,,,1,3.423,15.37,53층 709㎡(46.1×15.4m)
2개동,5 미세조정,53+53,53,178.9,111,30,37580,400.0,13450,51030,790,8.4,0.084,8.9,2.23,2,3.388,14.03,53층 355㎡(25.3×14.0m) + 53층 355㎡(25.3×14.0m)
단일,5 미세조정,52,52,175.6,111,37,37580,400.0,9652,47232,783,8.33,0.07,,,1,3.551,17.44,52층 723㎡(41.4×17.4m)
단일,5 미세조정,52,52,175.6,111,37,37580,400.0,9791,47371,783,8.34,0.039,,,1,3.51,16.83,52층 723㎡(42.9×16.8m)
2개동,5 미세조정,52+52,52,175.6,111,34,37580,400.0,12885,50465,801,8.53,0.07,13.3,3.33,2,3.395,16.83,52층 361㎡(21.5×16.8m) + 52층 361㎡(21.5×16.8m)
2개동,5 미세조정,51+51,51,172.3,111,30,37580,400.0,13090,50670,818,8.71,0.058,7.6,1.91,2,3.407,14.68,51층 368㎡(25.1×14.7m) + 51층 368㎡(25.1×14.7m)
2개동,5 미세조정,51+51,51,172.3,111,38,37580,400.0,12907,50487,817,8.7,0.121,11.3,2.82,2,3.403,15.67,51층 368㎡(23.5×15.7m) + 51층 368㎡(23.5×15.7m)
단일,5 미세조정,49,49,165.7,111,37,37580,400.0,9650,47230,831,8.84,0.041,,,1,3.503,16.69,49층 767㎡(46.0×16.7m)
단일,5 미세조정,48,48,162.4,111,37,37580,400.0,9737,47317,849,9.03,0.076,,,1,3.538,16.15,48층 783㎡(48.5×16.2m)
단일,5 미세조정,47,47,159.1,111,36,37580,400.0,9401,46981,864,9.2,0.043,,,1,3.517,17.21,47층 800㎡(46.5×17.2m)
단일,5 미세조정,46,46,155.8,111,37,37580,400.0,9296,46876,882,9.39,0.084,,,1,3.526,17.39,46층 817㎡(47.0×17.4m)
단일,1b 층수·세장비,44,44,149.2,111,45,37580,400.0,8579,46159,917,9.76,0.102,,,1,3.481,20.67,44층 854㎡(41.3×20.7m)
단일,1b 층수·세장비,41,41,139.3,111,33,37580,400.0,7970,45550,979,10.42,0.148,,,1,3.458,24.72,41층 917㎡(37.1×24.7m)
2개동,5 미세조정,55+55,55,185.5,112,39,37580,400.0,13279,50859,760,8.09,0.113,13.9,3.48,2,3.392,16.37,55층 342㎡(20.9×16.4m) + 55층 342㎡(20.9×16.4m)
단일,1b 층수·세장비,53,53,178.9,112,34,37580,400.0,9119,46699,764,8.14,0.103,,,1,3.448,21.74,53층 709㎡(32.6×21.7m)
2개동,5 미세조정,52+52,52,175.6,112,33,37580,400.0,13349,50929,804,8.56,0.033,7.3,1.84,2,3.415,14.03,52층 361㎡(25.8×14.0m) + 52층 361㎡(25.8×14.0m)
단일,5 미세조정,51,51,172.3,112,37,37580,400.0,9555,47135,797,8.49,0.067,,,1,3.531,17.61,51층 737㎡(41.8×17.6m)
단일,5 미세조정,51,51,172.3,112,37,37580,400.0,10242,47822,802,8.53,0.033,,,1,3.48,15.08,51층 737㎡(48.9×15.1m)
2개동,5 미세조정,51+51,51,172.3,112,30,37580,400.0,13090,50670,818,8.71,0.053,7.7,1.92,2,3.408,14.68,51층 368㎡(25.1×14.7m) + 51층 368㎡(25.1×14.7m)
