family,stage,floors,top_floors,height_m,new_fail,new_ok,gfa_m2,far_pct,service_m2,real_m2,coverage_m2,bcr_pct,daylight_ratio,mean_total_h,min_short_m,label
단일,1b 층수·세장비,20,20,63.0,82,17,37580,400.0,6186,43766,1980,21.08,0.089,3.862,25.03,20층 1879㎡(75.1×25.0m)
단일,5 미세조정,20,20,63.0,82,17,37580,400.0,5830,43410,1974,21.01,0.166,3.86,28.71,20층 1879㎡(65.5×28.7m)
단일,1b 층수·세장비,20,20,63.0,82,17,37580,400.0,5937,43517,1976,21.03,0.157,3.858,27.42,20층 1879㎡(68.5×27.4m)
단일,5 미세조정,20,20,63.0,82,17,37580,400.0,6126,43706,1979,21.07,0.088,3.856,25.54,20층 1879㎡(73.6×25.5m)
단일,5 미세조정,20,20,63.0,82,17,37580,400.0,5855,43435,1975,21.02,0.2,3.845,28.38,20층 1879㎡(66.2×28.4m)
단일,5 미세조정,20,20,63.0,82,17,37580,400.0,5721,43301,1972,20.99,0.13,3.844,30.26,20층 1879㎡(62.1×30.3m)
단일,1b 층수·세장비,20,20,63.0,83,20,37580,400.0,5697,43277,1972,20.99,0.095,3.912,30.65,20층 1879㎡(61.3×30.7m)
단일,5 미세조정,20,20,63.0,83,24,37580,400.0,5489,43069,1968,20.95,0.123,3.909,35.39,20층 1879㎡(53.1×35.4m)
단일,5 미세조정,20,20,63.0,83,21,37580,400.0,5772,43352,1973,21.0,0.08,3.904,29.49,20층 1879㎡(63.7×29.5m)
단일,5 미세조정,20,20,63.0,83,19,37580,400.0,5888,43468,1975,21.02,0.071,3.904,27.98,20층 1879㎡(67.2×28.0m)
단일,5 미세조정,20,20,63.0,83,18,37580,400.0,5888,43468,1975,21.02,0.084,3.898,27.98,20층 1879㎡(67.2×28.0m)
단일,5 미세조정,20,20,63.0,83,19,37580,400.0,5652,43232,1971,20.98,0.107,3.896,31.45,20층 1879㎡(59.8×31.4m)
단일,5 미세조정,20,20,63.0,83,21,37580,400.0,5888,43468,1975,21.02,0.082,3.896,27.98,20층 1879㎡(67.2×28.0m)
단일,5 미세조정,20,20,63.0,83,21,37580,400.0,5608,43188,1970,20.97,0.147,3.892,32.31,20층 1879㎡(58.2×32.3m)
단일,5 미세조정,20,20,63.0,83,19,37580,400.0,5463,43043,1968,20.95,0.157,3.887,36.31,20층 1879㎡(51.7×36.3m)
단일,5 미세조정,20,20,63.0,83,19,37580,400.0,5669,43249,1971,20.98,0.107,3.88,31.14,20층 1879㎡(60.3×31.1m)
단일,5 미세조정,20,20,63.0,83,20,37580,400.0,5697,43277,1972,20.99,0.16,3.874,30.65,20층 1879㎡(61.3×30.7m)
단일,5 미세조정,20,20,63.0,83,19,37580,400.0,5669,43249,1971,20.98,0.074,3.869,31.14,20층 1879㎡(60.3×31.1m)
단일,5 미세조정,20,20,63.0,83,17,37580,400.0,6126,43706,1979,21.07,0.119,3.863,25.54,20층 1879㎡(73.6×25.5m)
단일,5 미세조정,20,20,63.0,83,17,37580,400.0,5855,43435,1975,21.02,0.164,3.857,28.38,20층 1879㎡(66.2×28.4m)
단일,5 미세조정,20,20,63.0,83,19,37580,400.0,5608,43188,1970,20.97,0.201,3.851,32.31,20층 1879㎡(58.2×32.3m)
단일,5 미세조정,20,20,63.0,83,17,37580,400.0,5830,43410,1974,21.01,0.063,3.849,28.71,20층 1879㎡(65.5×28.7m)
단일,5 미세조정,20,20,63.0,83,17,37580,400.0,5721,43301,1972,20.99,0.153,3.838,30.26,20층 1879㎡(62.1×30.3m)
단일,5 미세조정,20,20,63.0,83,17,37580,400.0,5772,43352,1973,21.0,0.158,3.83,29.49,20층 1879㎡(63.7×29.5m)
단일,1b 층수·세장비,20,20,63.0,84,25,37580,400.0,5489,43069,1968,20.95,0.082,3.928,35.39,20층 1879㎡(53.1×35.4m)
단일,5 미세조정,20,20,63.0,84,22,37580,400.0,5566,43146,1970,20.97,0.085,3.919,33.25,20층 1879㎡(56.5×33.2m)
단일,5 미세조정,20,20,63.0,84,20,37580,400.0,5697,43277,1972,20.99,0.062,3.913,30.65,20층 1879㎡(61.3×30.7m)
단일,5 미세조정,20,20,63.0,84,21,37580,400.0,5566,43146,1970,20.97,0.09,3.912,33.25,20층 1879㎡(56.5×33.2m)
단일,5 미세조정,20,20,63.0,84,21,37580,400.0,5566,43146,1970,20.97,0.071,3.911,33.25,20층 1879㎡(56.5×33.2m)
단일,5 미세조정,20,20,63.0,84,22,37580,400.0,5608,43188,1970,20.97,0.116,3.911,32.31,20층 1879㎡(58.2×32.3m)
단일,5 미세조정,20,20,63.0,84,21,37580,400.0,5697,43277,1972,20.99,0.107,3.909,30.65,20층 1879㎡(61.3×30.7m)
단일,1b 층수·세장비,20,20,63.0,84,14,37580,400.0,6682,44262,1988,21.16,0.05,3.903,21.67,20층 1879㎡(86.7×21.7m)
단일,5 미세조정,20,20,63.0,84,20,37580,400.0,5566,43146,1970,20.97,0.121,3.9,33.25,20층 1879㎡(56.5×33.2m)
단일,5 미세조정,20,20,63.0,84,22,37580,400.0,5566,43146,1970,20.97,0.12,3.897,33.25,20층 1879㎡(56.5×33.2m)
단일,5 미세조정,20,20,63.0,84,20,37580,400.0,5888,43468,1975,21.02,0.085,3.897,27.98,20층 1879㎡(67.2×28.0m)
단일,5 미세조정,20,20,63.0,84,21,37580,400.0,5420,43000,1967,20.94,0.167,3.893,38.39,20층 1879㎡(48.9×38.4m)
단일,5 미세조정,20,20,63.0,84,19,37580,400.0,5652,43232,1971,20.98,0.139,3.886,31.45,20층 1879㎡(59.8×31.4m)
단일,5 미세조정,20,20,63.0,84,19,37580,400.0,5697,43277,1972,20.99,0.128,3.885,30.65,20층 1879㎡(61.3×30.7m)
단일,1b 층수·세장비,20,20,63.0,84,23,37580,400.0,6186,43766,1980,21.08,0.086,3.882,25.03,20층 1879㎡(75.1×25.0m)
단일,5 미세조정,20,20,63.0,84,19,37580,400.0,5534,43114,1969,20.96,0.172,3.881,34.06,20층 1879㎡(55.2×34.1m)
단일,5 미세조정,20,20,63.0,84,17,37580,400.0,6054,43634,1978,21.05,0.107,3.879,26.21,20층 1879㎡(71.7×26.2m)
단일,5 미세조정,20,20,63.0,84,19,37580,400.0,5652,43232,1971,20.98,0.181,3.876,31.45,20층 1879㎡(59.8×31.4m)
단일,5 미세조정,20,20,63.0,84,19,37580,400.0,5697,43277,1972,20.99,0.16,3.874,30.65,20층 1879㎡(61.3×30.7m)
단일,5 미세조정,20,20,63.0,84,16,37580,400.0,6054,43634,1978,21.05,0.077,3.874,26.21,20층 1879㎡(71.7×26.2m)
단일,5 미세조정,20,20,63.0,84,21,37580,400.0,5463,43043,1968,20.95,0.196,3.869,36.31,20층 1879㎡(51.7×36.3m)
단일,5 미세조정,20,20,63.0,84,17,37580,400.0,6054,43634,1978,21.05,0.139,3.863,26.21,20층 1879㎡(71.7×26.2m)
단일,5 미세조정,20,20,63.0,84,19,37580,400.0,5697,43277,1972,20.99,0.203,3.86,30.65,20층 1879㎡(61.3×30.7m)
단일,5 미세조정,20,20,63.0,84,17,37580,400.0,6054,43634,1978,21.05,0.155,3.858,26.21,20층 1879㎡(71.7×26.2m)
단일,5 미세조정,20,20,63.0,84,17,37580,400.0,5772,43352,1973,21.0,0.119,3.851,29.49,20층 1879㎡(63.7×29.5m)
단일,5 미세조정,20,20,63.0,84,17,37580,400.0,5888,43468,1975,21.02,0.197,3.84,27.98,20층 1879㎡(67.2×28.0m)
단일,5 미세조정,20,20,63.0,85,24,37580,400.0,5420,43000,1967,20.94,0.073,3.926,38.39,20층 1879㎡(48.9×38.4m)
단일,1b 층수·세장비,20,20,63.0,85,22,37580,400.0,5489,43069,1968,20.95,0.058,3.923,35.39,20층 1879㎡(53.1×35.4m)
단일,1b 층수·세장비,20,20,63.0,85,21,37580,400.0,5697,43277,1972,20.99,0.055,3.922,30.65,20층 1879㎡(61.3×30.7m)
단일,1b 층수·세장비,20,20,63.0,85,22,37580,400.0,5489,43069,1968,20.95,0.088,3.911,35.39,20층 1879㎡(53.1×35.4m)
단일,5 미세조정,20,20,63.0,85,21,37580,400.0,5566,43146,1970,20.97,0.117,3.901,33.25,20층 1879㎡(56.5×33.2m)
단일,5 미세조정,20,20,63.0,85,22,37580,400.0,5652,43232,1971,20.98,0.109,3.9,31.45,20층 1879㎡(59.8×31.4m)
단일,5 미세조정,20,20,63.0,85,22,37580,400.0,5697,43277,1972,20.99,0.111,3.898,30.65,20층 1879㎡(61.3×30.7m)
단일,5 미세조정,20,20,63.0,85,24,37580,400.0,5489,43069,1968,20.95,0.08,3.897,35.39,20층 1879㎡(53.1×35.4m)
단일,5 미세조정,20,20,63.0,85,24,37580,400.0,5534,43114,1969,20.96,0.118,3.896,34.06,20층 1879㎡(55.2×34.1m)
단일,5 미세조정,20,20,63.0,85,24,37580,400.0,5463,43043,1968,20.95,0.133,3.896,36.31,20층 1879㎡(51.7×36.3m)
단일,5 미세조정,20,20,63.0,85,24,37580,400.0,5420,43000,1967,20.94,0.123,3.893,38.39,20층 1879㎡(48.9×38.4m)
단일,1b 층수·세장비,20,20,63.0,85,17,37580,400.0,6186,43766,1980,21.08,0.073,3.889,25.03,20층 1879㎡(75.1×25.0m)
단일,1b 층수·세장비,20,20,63.0,85,17,37580,400.0,5937,43517,1976,21.03,0.117,3.887,27.42,20층 1879㎡(68.5×27.4m)
단일,5 미세조정,20,20,63.0,85,19,37580,400.0,5608,43188,1970,20.97,0.146,3.886,32.31,20층 1879㎡(58.2×32.3m)
단일,5 미세조정,20,20,63.0,85,20,37580,400.0,5652,43232,1971,20.98,0.16,3.877,31.45,20층 1879㎡(59.8×31.4m)
단일,5 미세조정,20,20,63.0,85,17,37580,400.0,5772,43352,1973,21.0,0.154,3.875,29.49,20층 1879㎡(63.7×29.5m)
단일,5 미세조정,20,20,63.0,85,21,37580,400.0,5652,43232,1971,20.98,0.164,3.871,31.45,20층 1879㎡(59.8×31.4m)
단일,5 미세조정,20,20,63.0,85,20,37580,400.0,5697,43277,1972,20.99,0.171,3.868,30.65,20층 1879㎡(61.3×30.7m)
단일,5 미세조정,20,20,63.0,85,19,37580,400.0,5697,43277,1972,20.99,0.172,3.868,30.65,20층 1879㎡(61.3×30.7m)
단일,5 미세조정,20,20,63.0,85,19,37580,400.0,5772,43352,1973,21.0,0.167,3.863,29.49,20층 1879㎡(63.7×29.5m)
단일,5 미세조정,20,20,63.0,85,17,37580,400.0,5855,43435,1975,21.02,0.138,3.858,28.38,20층 1879㎡(66.2×28.4m)
단일,5 미세조정,20,20,63.0,85,17,37580,400.0,5855,43435,1975,21.02,0.169,3.857,28.38,20층 1879㎡(66.2×28.4m)
단일,5 미세조정,20,20,63.0,85,17,37580,400.0,5888,43468,1975,21.02,0.172,3.857,27.98,20층 1879㎡(67.2×28.0m)
단일,5 미세조정,20,20,63.0,85,17,37580,400.0,5888,43468,1975,21.02,0.166,3.854,27.98,20층 1879㎡(67.2×28.0m)
단일,5 미세조정,20,20,63.0,85,17,37580,400.0,6126,43706,1979,21.07,0.16,3.846,25.54,20층 1879㎡(73.6×25.5m)
단일,5 미세조정,20,20,63.0,85,17,37580,400.0,6126,43706,1979,21.07,0.15,3.846,25.54,20층 1879㎡(73.6×25.5m)
단일,1b 층수·세장비,20,20,63.0,86,23,37580,400.0,5937,43517,1976,21.03,0.049,3.968,27.42,20층 1879㎡(68.5×27.4m)
단일,5 미세조정,20,20,63.0,86,21,37580,400.0,5566,43146,1970,20.97,0.075,3.916,33.25,20층 1879㎡(56.5×33.2m)
단일,5 미세조정,20,20,63.0,86,21,37580,400.0,5652,43232,1971,20.98,0.097,3.91,31.45,20층 1879㎡(59.8×31.4m)
단일,5 미세조정,20,20,63.0,86,21,37580,400.0,5489,43069,1968,20.95,0.125,3.903,35.39,20층 1879㎡(53.1×35.4m)
단일,5 미세조정,20,20,63.0,86,22,37580,400.0,5566,43146,1970,20.97,0.119,3.899,33.25,20층 1879㎡(56.5×33.2m)
단일,1b 층수·세장비,20,20,63.0,86,22,37580,400.0,5937,43517,1976,21.03,0.083,3.897,27.42,20층 1879㎡(68.5×27.4m)
단일,5 미세조정,20,20,63.0,86,22,37580,400.0,5652,43232,1971,20.98,0.125,3.896,31.45,20층 1879㎡(59.8×31.4m)
단일,5 미세조정,20,20,63.0,86,19,37580,400.0,5772,43352,1973,21.0,0.112,3.893,29.49,20층 1879㎡(63.7×29.5m)
단일,5 미세조정,20,20,63.0,86,21,37580,400.0,5534,43114,1969,20.96,0.134,3.892,34.06,20층 1879㎡(55.2×34.1m)
단일,5 미세조정,20,20,63.0,86,18,37580,400.0,5888,43468,1975,21.02,0.127,3.89,27.98,20층 1879㎡(67.2×28.0m)
단일,5 미세조정,20,20,63.0,86,23,37580,400.0,5697,43277,1972,20.99,0.137,3.889,30.65,20층 1879㎡(61.3×30.7m)
단일,5 미세조정,20,20,63.0,86,20,37580,400.0,5652,43232,1971,20.98,0.148,3.884,31.45,20층 1879㎡(59.8×31.4m)
단일,5 미세조정,20,20,63.0,86,22,37580,400.0,5420,43000,1967,20.94,0.181,3.882,38.39,20층 1879㎡(48.9×38.4m)
단일,5 미세조정,20,20,63.0,86,21,37580,400.0,5463,43043,1968,20.95,0.112,3.87,36.31,20층 1879㎡(51.7×36.3m)
단일,1b 층수·세장비,20,20,63.0,86,21,37580,400.0,5489,43069,1968,20.95,0.052,3.86,35.39,20층 1879㎡(53.1×35.4m)
단일,5 미세조정,20,20,63.0,86,17,37580,400.0,5830,43410,1974,21.01,0.144,3.854,28.71,20층 1879㎡(65.5×28.7m)
단일,5 미세조정,20,20,63.0,86,17,37580,400.0,5830,43410,1974,21.01,0.076,3.854,28.71,20층 1879㎡(65.5×28.7m)
단일,5 미세조정,20,20,63.0,86,17,37580,400.0,5830,43410,1974,21.01,0.13,3.851,28.71,20층 1879㎡(65.5×28.7m)
단일,5 미세조정,20,20,63.0,86,19,37580,400.0,5697,43277,1972,20.99,0.225,3.848,30.65,20층 1879㎡(61.3×30.7m)
단일,5 미세조정,20,20,63.0,86,17,37580,400.0,5983,43563,1977,21.04,0.18,3.846,26.92,20층 1879㎡(69.8×26.9m)
단일,5 미세조정,20,20,63.0,86,19,37580,400.0,5534,43114,1969,20.96,0.156,3.845,34.06,20층 1879㎡(55.2×34.1m)
단일,5 미세조정,20,20,63.0,86,17,37580,400.0,5983,43563,1977,21.04,0.073,3.833,26.92,20층 1879㎡(69.8×26.9m)
단일,5 미세조정,20,20,63.0,87,21,37580,400.0,5608,43188,1970,20.97,0.083,3.916,32.31,20층 1879㎡(58.2×32.3m)
단일,1b 층수·세장비,20,20,63.0,87,21,37580,400.0,5489,43069,1968,20.95,0.099,3.905,35.39,20층 1879㎡(53.1×35.4m)
단일,5 미세조정,20,20,63.0,87,24,37580,400.0,5608,43188,1970,20.97,0.1,3.904,32.31,20층 1879㎡(58.2×32.3m)
단일,5 미세조정,20,20,63.0,87,22,37580,400.0,5489,43069,1968,20.95,0.14,3.891,35.39,20층 1879㎡(53.1×35.4m)
단일,5 미세조정,20,20,63.0,87,20,37580,400.0,5566,43146,1970,20.97,0.138,3.89,33.25,20층 1879㎡(56.5×33.2m)
단일,5 미세조정,20,20,63.0,87,23,37580,400.0,5772,43352,1973,21.0,0.141,3.888,29.49,20층 1879㎡(63.7×29.5m)
단일,5 미세조정,20,20,63.0,87,19,37580,400.0,5772,43352,1973,21.0,0.116,3.886,29.49,20층 1879㎡(63.7×29.5m)
단일,5 미세조정,20,20,63.0,87,20,37580,400.0,5566,43146,1970,20.97,0.149,3.886,33.25,20층 1879㎡(56.5×33.2m)
단일,5 미세조정,20,20,63.0,87,18,37580,400.0,5888,43468,1975,21.02,0.121,3.884,27.98,20층 1879㎡(67.2×28.0m)
단일,5 미세조정,20,20,63.0,87,22,37580,400.0,5534,43114,1969,20.96,0.06,3.878,34.06,20층 1879㎡(55.2×34.1m)
단일,5 미세조정,20,20,63.0,87,20,37580,400.0,5772,43352,1973,21.0,0.178,3.863,29.49,20층 1879㎡(63.7×29.5m)
단일,5 미세조정,20,20,63.0,87,16,37580,400.0,6054,43634,1978,21.05,0.148,3.863,26.21,20층 1879㎡(71.7×26.2m)
단일,5 미세조정,20,20,63.0,87,17,37580,400.0,5888,43468,1975,21.02,0.189,3.848,27.98,20층 1879㎡(67.2×28.0m)
단일,5 미세조정,20,20,63.0,87,17,37580,400.0,6126,43706,1979,21.07,0.119,3.833,25.54,20층 1879㎡(73.6×25.5m)
단일,5 미세조정,20,20,63.0,87,17,37580,400.0,6126,43706,1979,21.07,0.191,3.83,25.54,20층 1879㎡(73.6×25.5m)
단일,1b 층수·세장비,20,20,63.0,87,17,37580,400.0,5937,43517,1976,21.03,0.057,3.804,27.42,20층 1879㎡(68.5×27.4m)
단일,1b 층수·세장비,20,20,63.0,88,24,37580,400.0,5489,43069,1968,20.95,0.058,3.958,35.39,20층 1879㎡(53.1×35.4m)
단일,1b 층수·세장비,20,20,63.0,88,21,37580,400.0,5697,43277,1972,20.99,0.058,3.911,30.65,20층 1879㎡(61.3×30.7m)
단일,1b 층수·세장비,20,20,63.0,88,21,37580,400.0,5697,43277,1972,20.99,0.075,3.904,30.65,20층 1879㎡(61.3×30.7m)
단일,5 미세조정,20,20,63.0,88,21,37580,400.0,5463,43043,1968,20.95,0.119,3.903,36.31,20층 1879㎡(51.7×36.3m)
단일,5 미세조정,20,20,63.0,88,21,37580,400.0,5652,43232,1971,20.98,0.149,3.887,31.45,20층 1879㎡(59.8×31.4m)
단일,5 미세조정,20,20,63.0,88,21,37580,400.0,5489,43069,1968,20.95,0.186,3.883,35.39,20층 1879㎡(53.1×35.4m)
단일,5 미세조정,20,20,63.0,88,19,37580,400.0,5697,43277,1972,20.99,0.153,3.881,30.65,20층 1879㎡(61.3×30.7m)
단일,5 미세조정,20,20,63.0,88,22,37580,400.0,5772,43352,1973,21.0,0.171,3.874,29.49,20층 1879㎡(63.7×29.5m)
단일,5 미세조정,20,20,63.0,88,20,37580,400.0,5697,43277,1972,20.99,0.105,3.873,30.65,20층 1879㎡(61.3×30.7m)
단일,5 미세조정,20,20,63.0,88,19,37580,400.0,5534,43114,1969,20.96,0.227,3.868,34.06,20층 1879㎡(55.2×34.1m)
단일,5 미세조정,20,20,63.0,88,19,37580,400.0,5697,43277,1972,20.99,0.197,3.866,30.65,20층 1879㎡(61.3×30.7m)
단일,5 미세조정,20,20,63.0,88,21,37580,400.0,5888,43468,1975,21.02,0.173,3.856,27.98,20층 1879㎡(67.2×28.0m)
단일,5 미세조정,20,20,63.0,88,19,37580,400.0,5772,43352,1973,21.0,0.198,3.854,29.49,20층 1879㎡(63.7×29.5m)
단일,5 미세조정,20,20,63.0,88,17,37580,400.0,6054,43634,1978,21.05,0.179,3.846,26.21,20층 1879㎡(71.7×26.2m)
단일,5 미세조정,20,20,63.0,88,17,37580,400.0,5888,43468,1975,21.02,0.104,3.84,27.98,20층 1879㎡(67.2×28.0m)
단일,5 미세조정,20,20,63.0,88,16,37580,400.0,6054,43634,1978,21.05,0.069,3.839,26.21,20층 1879㎡(71.7×26.2m)
단일,1b 층수·세장비,20,20,63.0,89,24,37580,400.0,5489,43069,1968,20.95,0.077,3.963,35.39,20층 1879㎡(53.1×35.4m)
단일,1b 층수·세장비,20,20,63.0,89,21,37580,400.0,5697,43277,1972,20.99,0.117,3.907,30.65,20층 1879㎡(61.3×30.7m)
단일,5 미세조정,20,20,63.0,89,24,37580,400.0,5489,43069,1968,20.95,0.109,3.903,35.39,20층 1879㎡(53.1×35.4m)
단일,5 미세조정,20,20,63.0,89,20,37580,400.0,5697,43277,1972,20.99,0.104,3.897,30.65,20층 1879㎡(61.3×30.7m)
단일,1b 층수·세장비,20,20,63.0,89,23,37580,400.0,5697,43277,1972,20.99,0.154,3.888,30.65,20층 1879㎡(61.3×30.7m)
단일,5 미세조정,20,20,63.0,89,19,37580,400.0,5652,43232,1971,20.98,0.148,3.885,31.45,20층 1879㎡(59.8×31.4m)
단일,5 미세조정,20,20,63.0,89,21,37580,400.0,5697,43277,1972,20.99,0.137,3.859,30.65,20층 1879㎡(61.3×30.7m)
단일,5 미세조정,20,20,63.0,89,18,37580,400.0,5888,43468,1975,21.02,0.19,3.85,27.98,20층 1879㎡(67.2×28.0m)
단일,5 미세조정,20,20,63.0,89,19,37580,400.0,5772,43352,1973,21.0,0.211,3.849,29.49,20층 1879㎡(63.7×29.5m)
단일,5 미세조정,20,20,63.0,90,19,37580,400.0,5697,43277,1972,20.99,0.101,3.9,30.65,20층 1879㎡(61.3×30.7m)
단일,1b 층수·세장비,20,20,63.0,90,21,37580,400.0,5697,43277,1972,20.99,0.112,3.898,30.65,20층 1879㎡(61.3×30.7m)
단일,5 미세조정,20,20,63.0,90,20,37580,400.0,5697,43277,1972,20.99,0.102,3.898,30.65,20층 1879㎡(61.3×30.7m)
단일,5 미세조정,20,20,63.0,90,20,37580,400.0,5772,43352,1973,21.0,0.11,3.89,29.49,20층 1879㎡(63.7×29.5m)
단일,5 미세조정,20,20,63.0,90,21,37580,400.0,5697,43277,1972,20.99,0.134,3.887,30.65,20층 1879㎡(61.3×30.7m)
단일,5 미세조정,20,20,63.0,90,19,37580,400.0,5697,43277,1972,20.99,0.136,3.885,30.65,20층 1879㎡(61.3×30.7m)
단일,5 미세조정,20,20,63.0,90,19,37580,400.0,5772,43352,1973,21.0,0.129,3.885,29.49,20층 1879㎡(63.7×29.5m)
단일,5 미세조정,20,20,63.0,90,22,37580,400.0,5652,43232,1971,20.98,0.162,3.881,31.45,20층 1879㎡(59.8×31.4m)
단일,5 미세조정,20,20,63.0,90,20,37580,400.0,5772,43352,1973,21.0,0.139,3.881,29.49,20층 1879㎡(63.7×29.5m)
단일,5 미세조정,20,20,63.0,90,22,37580,400.0,5566,43146,1970,20.97,0.12,3.877,33.25,20층 1879㎡(56.5×33.2m)
단일,5 미세조정,20,20,63.0,90,21,37580,400.0,5608,43188,1970,20.97,0.162,3.871,32.31,20층 1879㎡(58.2×32.3m)
단일,5 미세조정,20,20,63.0,90,21,37580,400.0,5697,43277,1972,20.99,0.184,3.871,30.65,20층 1879㎡(61.3×30.7m)
단일,5 미세조정,20,20,63.0,90,17,37580,400.0,5919,43499,1976,21.03,0.062,3.852,27.62,20층 1879㎡(68.0×27.6m)
단일,1b 층수·세장비,20,20,63.0,90,17,37580,400.0,5937,43517,1976,21.03,0.148,3.843,27.42,20층 1879㎡(68.5×27.4m)
단일,1b 층수·세장비,20,20,63.0,90,17,37580,400.0,5937,43517,1976,21.03,0.125,3.835,27.42,20층 1879㎡(68.5×27.4m)
단일,1b 층수·세장비,20,20,63.0,90,17,37580,400.0,5937,43517,1976,21.03,0.079,3.815,27.42,20층 1879㎡(68.5×27.4m)
단일,1b 층수·세장비,20,20,63.0,91,23,37580,400.0,5697,43277,1972,20.99,0.134,3.883,30.65,20층 1879㎡(61.3×30.7m)
단일,5 미세조정,20,20,63.0,91,21,37580,400.0,5697,43277,1972,20.99,0.139,3.882,30.65,20층 1879㎡(61.3×30.7m)
단일,1b 층수·세장비,20,20,63.0,91,18,37580,400.0,5937,43517,1976,21.03,0.132,3.866,27.42,20층 1879㎡(68.5×27.4m)
단일,5 미세조정,20,20,63.0,91,19,37580,400.0,5566,43146,1970,20.97,0.23,3.864,33.25,20층 1879㎡(56.5×33.2m)
단일,5 미세조정,20,20,63.0,91,16,37580,400.0,6054,43634,1978,21.05,0.14,3.833,26.21,20층 1879㎡(71.7×26.2m)
단일,5 미세조정,20,20,63.0,91,17,37580,400.0,5983,43563,1977,21.04,0.18,3.828,26.92,20층 1879㎡(69.8×26.9m)
단일,5 미세조정,20,20,63.0,91,17,37580,400.0,5983,43563,1977,21.04,0.142,3.817,26.92,20층 1879㎡(69.8×26.9m)
단일,1b 층수·세장비,20,20,63.0,92,21,37580,400.0,5937,43517,1976,21.03,0.074,3.916,27.42,20층 1879㎡(68.5×27.4m)
단일,1b 층수·세장비,20,20,63.0,92,6,37580,400.0,7159,44739,1996,21.25,0.051,3.911,19.39,20층 1879㎡(96.9×19.4m)
단일,1b 층수·세장비,20,20,63.0,92,21,37580,400.0,5937,43517,1976,21.03,0.125,3.882,27.42,20층 1879㎡(68.5×27.4m)
단일,5 미세조정,20,20,63.0,92,22,37580,400.0,5534,43114,1969,20.96,0.15,3.882,34.06,20층 1879㎡(55.2×34.1m)
단일,5 미세조정,20,20,63.0,92,22,37580,400.0,5888,43468,1975,21.02,0.133,3.876,27.98,20층 1879㎡(67.2×28.0m)
단일,1b 층수·세장비,20,20,63.0,92,15,37580,400.0,6682,44262,1988,21.16,0.075,3.874,21.67,20층 1879㎡(86.7×21.7m)
단일,5 미세조정,20,20,63.0,92,21,37580,400.0,5697,43277,1972,20.99,0.196,3.866,30.65,20층 1879㎡(61.3×30.7m)
단일,5 미세조정,20,20,63.0,92,19,37580,400.0,5772,43352,1973,21.0,0.178,3.865,29.49,20층 1879㎡(63.7×29.5m)
단일,1a 방위·위치,20,20,63.0,92,19,37580,400.0,6682,44262,1988,21.16,0.063,3.86,21.67,20층 1879㎡(86.7×21.7m)
단일,5 미세조정,20,20,63.0,92,18,37580,400.0,5888,43468,1975,21.02,0.183,3.857,27.98,20층 1879㎡(67.2×28.0m)
단일,5 미세조정,20,20,63.0,92,20,37580,400.0,5772,43352,1973,21.0,0.223,3.847,29.49,20층 1879㎡(63.7×29.5m)
단일,5 미세조정,20,20,63.0,92,19,37580,400.0,5888,43468,1975,21.02,0.221,3.837,27.98,20층 1879㎡(67.2×28.0m)
단일,5 미세조정,20,20,63.0,92,17,37580,400.0,5983,43563,1977,21.04,0.211,3.811,26.92,20층 1879㎡(69.8×26.9m)
단일,1b 층수·세장비,20,20,63.0,93,22,37580,400.0,6186,43766,1980,21.08,0.083,3.936,25.03,20층 1879㎡(75.1×25.0m)
단일,1b 층수·세장비,20,20,63.0,93,21,37580,400.0,5697,43277,1972,20.99,0.109,3.893,30.65,20층 1879㎡(61.3×30.7m)
단일,5 미세조정,20,20,63.0,93,21,37580,400.0,5489,43069,1968,20.95,0.156,3.89,35.39,20층 1879㎡(53.1×35.4m)
단일,5 미세조정,20,20,63.0,93,22,37580,400.0,5772,43352,1973,21.0,0.127,3.886,29.49,20층 1879㎡(63.7×29.5m)
단일,1b 층수·세장비,20,20,63.0,93,19,37580,400.0,5697,43277,1972,20.99,0.171,3.875,30.65,20층 1879㎡(61.3×30.7m)
단일,5 미세조정,20,20,63.0,93,18,37580,400.0,5888,43468,1975,21.02,0.175,3.862,27.98,20층 1879㎡(67.2×28.0m)
단일,1b 층수·세장비,20,20,63.0,93,15,37580,400.0,6186,43766,1980,21.08,0.174,3.85,25.03,20층 1879㎡(75.1×25.0m)
단일,5 미세조정,20,20,63.0,93,19,37580,400.0,5772,43352,1973,21.0,0.233,3.838,29.49,20층 1879㎡(63.7×29.5m)
단일,1b 층수·세장비,20,20,63.0,94,20,37580,400.0,5937,43517,1976,21.03,0.048,4.015,27.42,20층 1879㎡(68.5×27.4m)
단일,1b 층수·세장비,20,20,63.0,94,22,37580,400.0,5489,43069,1968,20.95,0.136,3.896,35.39,20층 1879㎡(53.1×35.4m)
단일,5 미세조정,20,20,63.0,94,21,37580,400.0,5652,43232,1971,20.98,0.191,3.871,31.45,20층 1879㎡(59.8×31.4m)
단일,5 미세조정,20,20,63.0,94,24,37580,400.0,5888,43468,1975,21.02,0.165,3.871,27.98,20층 1879㎡(67.2×28.0m)
단일,1a 방위·위치,20,20,63.0,94,14,37580,400.0,6682,44262,1988,21.16,0.106,3.862,21.67,20층 1879㎡(86.7×21.7m)
