family,stage,floors,top_floors,height_m,new_fail,new_ok,gfa_m2,far_pct,service_m2,real_m2,coverage_m2,bcr_pct,daylight_ratio,dong_gap_m,dong_gap_ratio,n_dong,mean_total_h,min_short_m,label
단일,5 미세조정,20,20,70.0,96,21,37580,400.0,5608,43188,1970,20.97,0.148,,,1,3.809,32.31,20층 1879㎡(58.2×32.3m)
단일,1b 층수·세장비,20,20,70.0,97,30,37580,400.0,5489,43069,1968,20.95,0.081,,,1,3.87,35.39,20층 1879㎡(53.1×35.4m)
단일,5 미세조정,20,20,70.0,97,21,37580,400.0,5420,43000,1967,20.94,0.117,,,1,3.858,38.39,20층 1879㎡(48.9×38.4m)
단일,5 미세조정,20,20,70.0,97,29,37580,400.0,5386,42966,1967,20.93,0.176,,,1,3.852,41.64,20층 1879㎡(45.1×41.6m)
단일,5 미세조정,20,20,70.0,97,20,37580,400.0,5534,43114,1969,20.96,0.118,,,1,3.851,34.06,20층 1879㎡(55.2×34.1m)
단일,5 미세조정,20,20,70.0,97,24,37580,400.0,5420,43000,1967,20.94,0.105,,,1,3.851,38.39,20층 1879㎡(48.9×38.4m)
2개동,5 미세조정,20+20,20,70.0,97,25,37580,400.0,7868,45448,2006,21.35,0.071,4.2,0.12,2,3.85,25.03,20층 940㎡(37.5×25.0m) + 20층 940㎡(37.5×25.0m)
단일,5 미세조정,20,20,70.0,97,21,37580,400.0,5463,43043,1968,20.95,0.139,,,1,3.848,36.31,20층 1879㎡(51.7×36.3m)
단일,5 미세조정,20,20,70.0,97,27,37580,400.0,5406,42986,1967,20.94,0.186,,,1,3.848,39.39,20층 1879㎡(47.7×39.4m)
2개동,5 미세조정,20+20,20,70.0,97,25,37580,400.0,7868,45448,2006,21.35,0.098,4.2,0.12,2,3.844,25.03,20층 940㎡(37.5×25.0m) + 20층 940㎡(37.5×25.0m)
단일,5 미세조정,20,20,70.0,97,21,37580,400.0,5463,43043,1968,20.95,0.12,,,1,3.844,36.31,20층 1879㎡(51.7×36.3m)
단일,5 미세조정,20,20,70.0,97,27,37580,400.0,5420,43000,1967,20.94,0.193,,,1,3.844,38.39,20층 1879㎡(48.9×38.4m)
단일,5 미세조정,20,20,70.0,97,27,37580,400.0,5500,43080,1969,20.95,0.14,,,1,3.844,35.04,20층 1879㎡(53.6×35.0m)
2개동,5 미세조정,20+20,20,70.0,97,26,37580,400.0,7888,45468,2006,21.36,0.094,4.5,0.13,2,3.839,24.71,20층 940㎡(38.0×24.7m) + 20층 940㎡(38.0×24.7m)
2개동,5 미세조정,20+20,20,70.0,97,26,37580,400.0,7868,45448,2006,21.35,0.063,4.2,0.12,2,3.836,25.03,20층 940㎡(37.5×25.0m) + 20층 940㎡(37.5×25.0m)
단일,5 미세조정,20,20,70.0,97,22,37580,400.0,5463,43043,1968,20.95,0.142,,,1,3.835,36.31,20층 1879㎡(51.7×36.3m)
단일,5 미세조정,20,20,70.0,97,20,37580,400.0,5697,43277,1972,20.99,0.111,,,1,3.832,30.65,20층 1879㎡(61.3×30.7m)
단일,5 미세조정,20,20,70.0,97,21,37580,400.0,5489,43069,1968,20.95,0.151,,,1,3.832,35.39,20층 1879㎡(53.1×35.4m)
2개동,5 미세조정,20+20,20,70.0,97,26,37580,400.0,7931,45511,2007,21.36,0.098,5.2,0.15,2,3.831,24.08,20층 940㎡(39.0×24.1m) + 20층 940㎡(39.0×24.1m)
단일,5 미세조정,20,20,70.0,97,19,37580,400.0,5534,43114,1969,20.96,0.076,,,1,3.829,34.06,20층 1879㎡(55.2×34.1m)
단일,5 미세조정,20,20,70.0,97,21,37580,400.0,5489,43069,1968,20.95,0.123,,,1,3.828,35.39,20층 1879㎡(53.1×35.4m)
단일,5 미세조정,20,20,70.0,97,21,37580,400.0,5489,43069,1968,20.95,0.12,,,1,3.826,35.39,20층 1879㎡(53.1×35.4m)
단일,5 미세조정,20,20,70.0,97,27,37580,400.0,5500,43080,1969,20.95,0.112,,,1,3.826,35.04,20층 1879㎡(53.6×35.0m)
단일,5 미세조정,20,20,70.0,97,19,37580,400.0,5652,43232,1971,20.98,0.135,,,1,3.825,31.45,20층 1879㎡(59.8×31.4m)
2개동,5 미세조정,20+20,20,70.0,97,26,37580,400.0,7931,45511,2007,21.36,0.061,5.2,0.15,2,3.823,24.08,20층 940㎡(39.0×24.1m) + 20층 940㎡(39.0×24.1m)
단일,5 미세조정,20,20,70.0,97,21,37580,400.0,5608,43188,1970,20.97,0.127,,,1,3.82,32.31,20층 1879㎡(58.2×32.3m)
단일,1b 층수·세장비,20,20,70.0,97,17,37580,400.0,5697,43277,1972,20.99,0.076,,,1,3.802,30.65,20층 1879㎡(61.3×30.7m)
단일,5 미세조정,20,20,70.0,98,20,37580,400.0,5420,43000,1967,20.94,0.098,,,1,3.872,38.39,20층 1879㎡(48.9×38.4m)
단일,5 미세조정,20,20,70.0,98,25,37580,400.0,5420,43000,1967,20.94,0.096,,,1,3.867,38.39,20층 1879㎡(48.9×38.4m)
단일,5 미세조정,20,20,70.0,98,22,37580,400.0,5566,43146,1970,20.97,0.069,,,1,3.863,33.25,20층 1879㎡(56.5×33.2m)
단일,5 미세조정,20,20,70.0,98,27,37580,400.0,5386,42966,1967,20.93,0.127,,,1,3.86,41.64,20층 1879㎡(45.1×41.6m)
단일,5 미세조정,20,20,70.0,98,22,37580,400.0,5463,43043,1968,20.95,0.106,,,1,3.857,36.31,20층 1879㎡(51.7×36.3m)
단일,1b 층수·세장비,20,20,70.0,98,17,37580,400.0,5697,43277,1972,20.99,0.052,,,1,3.853,30.65,20층 1879㎡(61.3×30.7m)
단일,5 미세조정,20,20,70.0,98,18,37580,400.0,5652,43232,1971,20.98,0.065,,,1,3.853,31.45,20층 1879㎡(59.8×31.4m)
2개동,5 미세조정,20+20,20,70.0,98,26,37580,400.0,7931,45511,2007,21.36,0.045,4.5,0.13,2,3.853,24.08,20층 940㎡(39.0×24.1m) + 20층 940㎡(39.0×24.1m)
단일,5 미세조정,20,20,70.0,98,20,37580,400.0,5534,43114,1969,20.96,0.102,,,1,3.85,34.06,20층 1879㎡(55.2×34.1m)
2개동,5 미세조정,20+20,20,70.0,98,24,37580,400.0,8006,45586,2008,21.38,0.044,5.4,0.16,2,3.85,23.17,20층 940㎡(40.5×23.2m) + 20층 940㎡(40.5×23.2m)
2개동,5 미세조정,20+20,20,70.0,98,26,37580,400.0,8006,45586,2008,21.38,0.051,5.4,0.16,2,3.849,23.17,20층 940㎡(40.5×23.2m) + 20층 940㎡(40.5×23.2m)
단일,5 미세조정,20,20,70.0,98,21,37580,400.0,5772,43352,1973,21.0,0.051,,,1,3.848,29.49,20층 1879㎡(63.7×29.5m)
단일,5 미세조정,20,20,70.0,98,19,37580,400.0,5489,43069,1968,20.95,0.128,,,1,3.847,35.39,20층 1879㎡(53.1×35.4m)
단일,5 미세조정,20,20,70.0,98,27,37580,400.0,5427,43007,1967,20.94,0.174,,,1,3.846,38.01,20층 1879㎡(49.4×38.0m)
2개동,5 미세조정,20+20,20,70.0,98,26,37580,400.0,8006,45586,2008,21.38,0.053,5.8,0.17,2,3.845,23.17,20층 940㎡(40.5×23.2m) + 20층 940㎡(40.5×23.2m)
단일,5 미세조정,20,20,70.0,98,19,37580,400.0,5534,43114,1969,20.96,0.133,,,1,3.844,34.06,20층 1879㎡(55.2×34.1m)
2개동,5 미세조정,20+20,20,70.0,98,25,37580,400.0,7931,45511,2007,21.36,0.049,5.2,0.15,2,3.844,24.08,20층 940㎡(39.0×24.1m) + 20층 940㎡(39.0×24.1m)
단일,5 미세조정,20,20,70.0,98,19,37580,400.0,5489,43069,1968,20.95,0.157,,,1,3.843,35.39,20층 1879㎡(53.1×35.4m)
단일,5 미세조정,20,20,70.0,98,21,37580,400.0,5463,43043,1968,20.95,0.161,,,1,3.843,36.31,20층 1879㎡(51.7×36.3m)
단일,5 미세조정,20,20,70.0,98,19,37580,400.0,5534,43114,1969,20.96,0.137,,,1,3.839,34.06,20층 1879㎡(55.2×34.1m)
2개동,5 미세조정,20+20,20,70.0,98,26,37580,400.0,7888,45468,2006,21.36,0.113,4.3,0.12,2,3.839,24.71,20층 940㎡(38.0×24.7m) + 20층 940㎡(38.0×24.7m)
단일,5 미세조정,20,20,70.0,98,25,37580,400.0,5608,43188,1970,20.97,0.12,,,1,3.838,32.31,20층 1879㎡(58.2×32.3m)
단일,5 미세조정,20,20,70.0,98,17,37580,400.0,5697,43277,1972,20.99,0.072,,,1,3.836,30.65,20층 1879㎡(61.3×30.7m)
단일,5 미세조정,20,20,70.0,98,27,37580,400.0,5473,43053,1968,20.95,0.182,,,1,3.836,35.95,20층 1879㎡(52.3×36.0m)
2개동,5 미세조정,20+20,20,70.0,98,26,37580,400.0,7888,45468,2006,21.36,0.065,4.5,0.13,2,3.834,24.71,20층 940㎡(38.0×24.7m) + 20층 940㎡(38.0×24.7m)
단일,1b 층수·세장비,20,20,70.0,98,17,37580,400.0,5697,43277,1972,20.99,0.045,,,1,3.828,30.65,20층 1879㎡(61.3×30.7m)
단일,5 미세조정,20,20,70.0,98,19,37580,400.0,5608,43188,1970,20.97,0.17,,,1,3.826,32.31,20층 1879㎡(58.2×32.3m)
2개동,5 미세조정,20+20,20,70.0,98,25,37580,400.0,8006,45586,2008,21.38,0.095,6.1,0.17,2,3.826,23.17,20층 940㎡(40.5×23.2m) + 20층 940㎡(40.5×23.2m)
2개동,5 미세조정,20+20,20,70.0,98,26,37580,400.0,7931,45511,2007,21.36,0.051,4.9,0.14,2,3.825,24.08,20층 940㎡(39.0×24.1m) + 20층 940㎡(39.0×24.1m)
단일,5 미세조정,20,20,70.0,98,18,37580,400.0,5534,43114,1969,20.96,0.108,,,1,3.824,34.06,20층 1879㎡(55.2×34.1m)
단일,5 미세조정,20,20,70.0,98,21,37580,400.0,5888,43468,1975,21.02,0.074,,,1,3.822,27.98,20층 1879㎡(67.2×28.0m)
단일,5 미세조정,20,20,70.0,98,21,37580,400.0,5652,43232,1971,20.98,0.164,,,1,3.818,31.45,20층 1879㎡(59.8×31.4m)
단일,5 미세조정,20,20,70.0,98,17,37580,400.0,5652,43232,1971,20.98,0.151,,,1,3.814,31.45,20층 1879㎡(59.8×31.4m)
단일,5 미세조정,20,20,70.0,98,27,37580,400.0,5888,43468,1975,21.02,0.103,,,1,3.803,27.98,20층 1879㎡(67.2×28.0m)
단일,5 미세조정,20,20,70.0,98,17,37580,400.0,5608,43188,1970,20.97,0.091,,,1,3.802,32.31,20층 1879㎡(58.2×32.3m)
단일,1b 층수·세장비,20,20,70.0,99,24,37580,400.0,5489,43069,1968,20.95,0.061,,,1,3.879,35.39,20층 1879㎡(53.1×35.4m)
단일,5 미세조정,20,20,70.0,99,25,37580,400.0,5420,43000,1967,20.94,0.09,,,1,3.864,38.39,20층 1879㎡(48.9×38.4m)
단일,5 미세조정,20,20,70.0,99,27,37580,400.0,5406,42986,1967,20.94,0.118,,,1,3.86,39.39,20층 1879㎡(47.7×39.4m)
단일,5 미세조정,20,20,70.0,99,29,37580,400.0,5382,42962,1967,20.93,0.19,,,1,3.856,42.72,20층 1879㎡(44.0×42.7m)
단일,5 미세조정,20,20,70.0,99,22,37580,400.0,5420,43000,1967,20.94,0.136,,,1,3.855,38.39,20층 1879㎡(48.9×38.4m)
2개동,5 미세조정,20+20,20,70.0,99,27,37580,400.0,7931,45511,2007,21.36,0.073,4.5,0.13,2,3.852,24.08,20층 940㎡(39.0×24.1m) + 20층 940㎡(39.0×24.1m)
단일,5 미세조정,20,20,70.0,99,19,37580,400.0,5489,43069,1968,20.95,0.15,,,1,3.845,35.39,20층 1879㎡(53.1×35.4m)
2개동,5 미세조정,20+20,20,70.0,99,25,37580,400.0,7868,45448,2006,21.35,0.058,4.2,0.12,2,3.844,25.03,20층 940㎡(37.5×25.0m) + 20층 940㎡(37.5×25.0m)
2개동,5 미세조정,20+20,20,70.0,99,28,37580,400.0,7888,45468,2006,21.36,0.111,4.3,0.12,2,3.843,24.71,20층 940㎡(38.0×24.7m) + 20층 940㎡(38.0×24.7m)
단일,5 미세조정,20,20,70.0,99,21,37580,400.0,5489,43069,1968,20.95,0.129,,,1,3.841,35.39,20층 1879㎡(53.1×35.4m)
단일,1b 층수·세장비,20,20,70.0,99,17,37580,400.0,5697,43277,1972,20.99,0.065,,,1,3.84,30.65,20층 1879㎡(61.3×30.7m)
2개동,5 미세조정,20+20,20,70.0,99,26,37580,400.0,7931,45511,2007,21.36,0.073,5.2,0.15,2,3.836,24.08,20층 940㎡(39.0×24.1m) + 20층 940㎡(39.0×24.1m)
단일,1b 층수·세장비,20,20,70.0,99,17,37580,400.0,5697,43277,1972,20.99,0.101,,,1,3.832,30.65,20층 1879㎡(61.3×30.7m)
2개동,5 미세조정,20+20,20,70.0,99,25,37580,400.0,7888,45468,2006,21.36,0.05,4.5,0.13,2,3.831,24.71,20층 940㎡(38.0×24.7m) + 20층 940㎡(38.0×24.7m)
단일,5 미세조정,20,20,70.0,99,27,37580,400.0,5500,43080,1969,20.95,0.195,,,1,3.83,35.04,20층 1879㎡(53.6×35.0m)
단일,5 미세조정,20,20,70.0,99,27,37580,400.0,5500,43080,1969,20.95,0.169,,,1,3.828,35.04,20층 1879㎡(53.6×35.0m)
2개동,5 미세조정,20+20,20,70.0,99,25,37580,400.0,7931,45511,2007,21.36,0.052,5.2,0.15,2,3.826,24.08,20층 940㎡(39.0×24.1m) + 20층 940㎡(39.0×24.1m)
단일,5 미세조정,20,20,70.0,99,19,37580,400.0,5608,43188,1970,20.97,0.174,,,1,3.825,32.31,20층 1879㎡(58.2×32.3m)
단일,5 미세조정,20,20,70.0,99,21,37580,400.0,5489,43069,1968,20.95,0.173,,,1,3.824,35.39,20층 1879㎡(53.1×35.4m)
단일,5 미세조정,20,20,70.0,99,19,37580,400.0,5608,43188,1970,20.97,0.061,,,1,3.823,32.31,20층 1879㎡(58.2×32.3m)
단일,5 미세조정,20,20,70.0,99,19,37580,400.0,5608,43188,1970,20.97,0.057,,,1,3.821,32.31,20층 1879㎡(58.2×32.3m)
2개동,5 미세조정,20+20,20,70.0,99,25,37580,400.0,8036,45616,2009,21.38,0.045,6.4,0.18,2,3.816,22.85,20층 940㎡(41.1×22.8m) + 20층 940㎡(41.1×22.8m)
2개동,5 미세조정,20+20,20,70.0,99,25,37580,400.0,8036,45616,2009,21.38,0.056,6.2,0.18,2,3.81,22.85,20층 940㎡(41.1×22.8m) + 20층 940㎡(41.1×22.8m)
2개동,5 미세조정,20+20,20,70.0,99,24,37580,400.0,8126,45706,2010,21.4,0.062,7.3,0.21,2,3.801,21.98,20층 940㎡(42.7×22.0m) + 20층 940㎡(42.7×22.0m)
단일,5 미세조정,20,20,70.0,100,21,37580,400.0,5652,43232,1971,20.98,0.104,,,1,3.852,31.45,20층 1879㎡(59.8×31.4m)
2개동,5 미세조정,20+20,20,70.0,100,25,37580,400.0,7888,45468,2006,21.36,0.119,4.3,0.12,2,3.844,24.71,20층 940㎡(38.0×24.7m) + 20층 940㎡(38.0×24.7m)
단일,5 미세조정,20,20,70.0,100,20,37580,400.0,5888,43468,1975,21.02,0.057,,,1,3.839,27.98,20층 1879㎡(67.2×28.0m)
단일,5 미세조정,20,20,70.0,100,21,37580,400.0,5463,43043,1968,20.95,0.143,,,1,3.832,36.31,20층 1879㎡(51.7×36.3m)
2개동,5 미세조정,20+20,20,70.0,100,26,37580,400.0,7931,45511,2007,21.36,0.054,5.2,0.15,2,3.832,24.08,20층 940㎡(39.0×24.1m) + 20층 940㎡(39.0×24.1m)
단일,5 미세조정,20,20,70.0,100,17,37580,400.0,5772,43352,1973,21.0,0.083,,,1,3.83,29.49,20층 1879㎡(63.7×29.5m)
2개동,5 미세조정,20+20,20,70.0,100,25,37580,400.0,7888,45468,2006,21.36,0.053,4.6,0.13,2,3.829,24.71,20층 940㎡(38.0×24.7m) + 20층 940㎡(38.0×24.7m)
단일,5 미세조정,20,20,70.0,100,19,37580,400.0,5534,43114,1969,20.96,0.19,,,1,3.826,34.06,20층 1879㎡(55.2×34.1m)
단일,5 미세조정,20,20,70.0,100,19,37580,400.0,5534,43114,1969,20.96,0.183,,,1,3.824,34.06,20층 1879㎡(55.2×34.1m)
2개동,5 미세조정,20+20,20,70.0,100,25,37580,400.0,8006,45586,2008,21.38,0.096,5.8,0.17,2,3.824,23.17,20층 940㎡(40.5×23.2m) + 20층 940㎡(40.5×23.2m)
단일,5 미세조정,20,20,70.0,100,20,37580,400.0,5772,43352,1973,21.0,0.138,,,1,3.817,29.49,20층 1879㎡(63.7×29.5m)
단일,5 미세조정,20,20,70.0,100,21,37580,400.0,5608,43188,1970,20.97,0.177,,,1,3.814,32.31,20층 1879㎡(58.2×32.3m)
2개동,5 미세조정,20+20,20,70.0,100,22,37580,400.0,8126,45706,2010,21.4,0.064,7.3,0.21,2,3.8,21.98,20층 940㎡(42.7×22.0m) + 20층 940㎡(42.7×22.0m)
단일,1b 층수·세장비,20,20,70.0,101,26,37580,400.0,5489,43069,1968,20.95,0.051,,,1,3.852,35.39,20층 1879㎡(53.1×35.4m)
2개동,5 미세조정,20+20,20,70.0,101,24,37580,400.0,8006,45586,2008,21.38,0.048,6.1,0.17,2,3.846,23.17,20층 940㎡(40.5×23.2m) + 20층 940㎡(40.5×23.2m)
단일,5 미세조정,20,20,70.0,101,21,37580,400.0,5463,43043,1968,20.95,0.173,,,1,3.844,36.31,20층 1879㎡(51.7×36.3m)
단일,5 미세조정,20,20,70.0,101,21,37580,400.0,5463,43043,1968,20.95,0.176,,,1,3.843,36.31,20층 1879㎡(51.7×36.3m)
단일,5 미세조정,20,20,70.0,101,24,37580,400.0,5489,43069,1968,20.95,0.063,,,1,3.843,35.39,20층 1879㎡(53.1×35.4m)
2개동,5 미세조정,20+20,20,70.0,101,26,37580,400.0,7888,45468,2006,21.36,0.098,4.3,0.12,2,3.842,24.71,20층 940㎡(38.0×24.7m) + 20층 940㎡(38.0×24.7m)
2개동,5 미세조정,20+20,20,70.0,101,26,37580,400.0,7931,45511,2007,21.36,0.087,4.9,0.14,2,3.842,24.08,20층 940㎡(39.0×24.1m) + 20층 940㎡(39.0×24.1m)
단일,5 미세조정,20,20,70.0,101,27,37580,400.0,5398,42978,1967,20.94,0.238,,,1,3.841,40.07,20층 1879㎡(46.9×40.1m)
2개동,5 미세조정,20+20,20,70.0,101,23,37580,400.0,8006,45586,2008,21.38,0.101,5.4,0.16,2,3.837,23.17,20층 940㎡(40.5×23.2m) + 20층 940㎡(40.5×23.2m)
2개동,5 미세조정,20+20,20,70.0,101,25,37580,400.0,7888,45468,2006,21.36,0.091,4.3,0.12,2,3.836,24.71,20층 940㎡(38.0×24.7m) + 20층 940㎡(38.0×24.7m)
2개동,5 미세조정,20+20,20,70.0,101,26,37580,400.0,8126,45706,2010,21.4,0.09,7.0,0.2,2,3.832,21.98,20층 940㎡(42.7×22.0m) + 20층 940㎡(42.7×22.0m)
2개동,5 미세조정,20+20,20,70.0,101,24,37580,400.0,8126,45706,2010,21.4,0.102,6.6,0.19,2,3.83,21.98,20층 940㎡(42.7×22.0m) + 20층 940㎡(42.7×22.0m)
2개동,5 미세조정,20+20,20,70.0,101,25,37580,400.0,8126,45706,2010,21.4,0.102,7.3,0.21,2,3.813,21.98,20층 940㎡(42.7×22.0m) + 20층 940㎡(42.7×22.0m)
단일,5 미세조정,20,20,70.0,101,19,37580,400.0,5608,43188,1970,20.97,0.177,,,1,3.808,32.31,20층 1879㎡(58.2×32.3m)
단일,5 미세조정,20,20,70.0,101,17,37580,400.0,5772,43352,1973,21.0,0.168,,,1,3.804,29.49,20층 1879㎡(63.7×29.5m)
단일,5 미세조정,20,20,70.0,101,17,37580,400.0,5608,43188,1970,20.97,0.143,,,1,3.797,32.31,20층 1879㎡(58.2×32.3m)
단일,5 미세조정,20,20,70.0,102,25,37580,400.0,5420,43000,1967,20.94,0.046,,,1,3.878,38.39,20층 1879㎡(48.9×38.4m)
단일,5 미세조정,20,20,70.0,102,20,37580,400.0,5534,43114,1969,20.96,0.074,,,1,3.863,34.06,20층 1879㎡(55.2×34.1m)
단일,5 미세조정,20,20,70.0,102,22,37580,400.0,5420,43000,1967,20.94,0.106,,,1,3.863,38.39,20층 1879㎡(48.9×38.4m)
2개동,5 미세조정,20+20,20,70.0,102,24,37580,400.0,7931,45511,2007,21.36,0.062,4.9,0.14,2,3.862,24.08,20층 940㎡(39.0×24.1m) + 20층 940㎡(39.0×24.1m)
단일,5 미세조정,20,20,70.0,102,19,37580,400.0,5566,43146,1970,20.97,0.058,,,1,3.862,33.25,20층 1879㎡(56.5×33.2m)
단일,5 미세조정,20,20,70.0,102,19,37580,400.0,5608,43188,1970,20.97,0.114,,,1,3.844,32.31,20층 1879㎡(58.2×32.3m)
단일,5 미세조정,20,20,70.0,102,24,37580,400.0,5489,43069,1968,20.95,0.119,,,1,3.843,35.39,20층 1879㎡(53.1×35.4m)
단일,5 미세조정,20,20,70.0,102,19,37580,400.0,5697,43277,1972,20.99,0.098,,,1,3.84,30.65,20층 1879㎡(61.3×30.7m)
단일,5 미세조정,20,20,70.0,102,20,37580,400.0,5652,43232,1971,20.98,0.13,,,1,3.84,31.45,20층 1879㎡(59.8×31.4m)
단일,5 미세조정,20,20,70.0,102,17,37580,400.0,5888,43468,1975,21.02,0.06,,,1,3.838,27.98,20층 1879㎡(67.2×28.0m)
2개동,5 미세조정,20+20,20,70.0,102,25,37580,400.0,7931,45511,2007,21.36,0.124,4.9,0.14,2,3.837,24.08,20층 940㎡(39.0×24.1m) + 20층 940㎡(39.0×24.1m)
단일,5 미세조정,20,20,70.0,102,17,37580,400.0,5772,43352,1973,21.0,0.081,,,1,3.836,29.49,20층 1879㎡(63.7×29.5m)
단일,1b 층수·세장비,20,20,70.0,102,18,37580,400.0,5937,43517,1976,21.03,0.059,,,1,3.834,27.42,20층 1879㎡(68.5×27.4m)
단일,5 미세조정,20,20,70.0,102,17,37580,400.0,5888,43468,1975,21.02,0.068,,,1,3.833,27.98,20층 1879㎡(67.2×28.0m)
2개동,5 미세조정,20+20,20,70.0,102,26,37580,400.0,8006,45586,2008,21.38,0.109,5.8,0.17,2,3.831,23.17,20층 940㎡(40.5×23.2m) + 20층 940㎡(40.5×23.2m)
2개동,5 미세조정,20+20,20,70.0,102,25,37580,400.0,7888,45468,2006,21.36,0.072,4.5,0.13,2,3.83,24.71,20층 940㎡(38.0×24.7m) + 20층 940㎡(38.0×24.7m)
단일,5 미세조정,20,20,70.0,102,27,37580,400.0,5427,43007,1967,20.94,0.228,,,1,3.83,38.01,20층 1879㎡(49.4×38.0m)
단일,5 미세조정,20,20,70.0,102,17,37580,400.0,5772,43352,1973,21.0,0.08,,,1,3.828,29.49,20층 1879㎡(63.7×29.5m)
단일,5 미세조정,20,20,70.0,102,17,37580,400.0,5888,43468,1975,21.02,0.091,,,1,3.817,27.98,20층 1879㎡(67.2×28.0m)
2개동,5 미세조정,20+20,20,70.0,102,25,37580,400.0,8126,45706,2010,21.4,0.062,7.3,0.21,2,3.801,21.98,20층 940㎡(42.7×22.0m) + 20층 940㎡(42.7×22.0m)
단일,5 미세조정,20,20,70.0,103,25,37580,400.0,5420,43000,1967,20.94,0.049,,,1,3.878,38.39,20층 1879㎡(48.9×38.4m)
단일,1b 층수·세장비,20,20,70.0,103,24,37580,400.0,5697,43277,1972,20.99,0.058,,,1,3.874,30.65,20층 1879㎡(61.3×30.7m)
단일,5 미세조정,20,20,70.0,103,21,37580,400.0,5489,43069,1968,20.95,0.049,,,1,3.874,35.39,20층 1879㎡(53.1×35.4m)
단일,1b 층수·세장비,20,20,70.0,103,25,37580,400.0,5489,43069,1968,20.95,0.084,,,1,3.864,35.39,20층 1879㎡(53.1×35.4m)
단일,5 미세조정,20,20,70.0,103,20,37580,400.0,5534,43114,1969,20.96,0.074,,,1,3.86,34.06,20층 1879㎡(55.2×34.1m)
2개동,2개동,20+20,20,70.0,103,24,37580,400.0,7868,45448,2006,21.35,0.068,4.3,0.12,2,3.858,25.03,20층 940㎡(37.5×25.0m) + 20층 940㎡(37.5×25.0m)
단일,5 미세조정,20,20,70.0,103,20,37580,400.0,5652,43232,1971,20.98,0.069,,,1,3.858,31.45,20층 1879㎡(59.8×31.4m)
2개동,5 미세조정,20+20,20,70.0,103,25,37580,400.0,7868,45448,2006,21.35,0.046,4.3,0.12,2,3.855,25.03,20층 940㎡(37.5×25.0m) + 20층 940㎡(37.5×25.0m)
단일,5 미세조정,20,20,70.0,103,22,37580,400.0,5463,43043,1968,20.95,0.136,,,1,3.852,36.31,20층 1879㎡(51.7×36.3m)
2개동,5 미세조정,20+20,20,70.0,103,25,37580,400.0,7888,45468,2006,21.36,0.048,4.6,0.13,2,3.852,24.71,20층 940㎡(38.0×24.7m) + 20층 940㎡(38.0×24.7m)
단일,5 미세조정,20,20,70.0,103,19,37580,400.0,5608,43188,1970,20.97,0.083,,,1,3.845,32.31,20층 1879㎡(58.2×32.3m)
단일,5 미세조정,20,20,70.0,103,21,37580,400.0,5489,43069,1968,20.95,0.171,,,1,3.841,35.39,20층 1879㎡(53.1×35.4m)
2개동,5 미세조정,20+20,20,70.0,103,25,37580,400.0,7931,45511,2007,21.36,0.077,5.2,0.15,2,3.836,24.08,20층 940㎡(39.0×24.1m) + 20층 940㎡(39.0×24.1m)
단일,5 미세조정,20,20,70.0,103,27,37580,400.0,5473,43053,1968,20.95,0.197,,,1,3.834,35.95,20층 1879㎡(52.3×36.0m)
2개동,5 미세조정,20+20,20,70.0,103,25,37580,400.0,8126,45706,2010,21.4,0.096,6.6,0.19,2,3.833,21.98,20층 940㎡(42.7×22.0m) + 20층 940㎡(42.7×22.0m)
단일,5 미세조정,20,20,70.0,103,19,37580,400.0,5608,43188,1970,20.97,0.152,,,1,3.829,32.31,20층 1879㎡(58.2×32.3m)
2개동,5 미세조정,20+20,20,70.0,103,25,37580,400.0,7931,45511,2007,21.36,0.057,5.2,0.15,2,3.824,24.08,20층 940㎡(39.0×24.1m) + 20층 940㎡(39.0×24.1m)
2개동,5 미세조정,20+20,20,70.0,103,25,37580,400.0,8006,45586,2008,21.38,0.062,6.2,0.18,2,3.817,23.17,20층 940㎡(40.5×23.2m) + 20층 940㎡(40.5×23.2m)
단일,5 미세조정,20,20,70.0,103,17,37580,400.0,5772,43352,1973,21.0,0.108,,,1,3.816,29.49,20층 1879㎡(63.7×29.5m)
2개동,5 미세조정,20+20,20,70.0,103,25,37580,400.0,8126,45706,2010,21.4,0.111,7.3,0.21,2,3.809,21.98,20층 940㎡(42.7×22.0m) + 20층 940㎡(42.7×22.0m)
단일,5 미세조정,20,20,70.0,104,21,37580,400.0,5463,43043,1968,20.95,0.121,,,1,3.862,36.31,20층 1879㎡(51.7×36.3m)
단일,1b 층수·세장비,20,20,70.0,104,25,37580,400.0,5489,43069,1968,20.95,0.067,,,1,3.86,35.39,20층 1879㎡(53.1×35.4m)
단일,5 미세조정,20,20,70.0,104,21,37580,400.0,5534,43114,1969,20.96,0.081,,,1,3.855,34.06,20층 1879㎡(55.2×34.1m)
단일,5 미세조정,20,20,70.0,104,25,37580,400.0,5489,43069,1968,20.95,0.066,,,1,3.854,35.39,20층 1879㎡(53.1×35.4m)
2개동,5 미세조정,20+20,20,70.0,104,25,37580,400.0,7888,45468,2006,21.36,0.095,4.5,0.13,2,3.847,24.71,20층 940㎡(38.0×24.7m) + 20층 940㎡(38.0×24.7m)
2개동,5 미세조정,20+20,20,70.0,104,25,37580,400.0,7931,45511,2007,21.36,0.088,5.2,0.15,2,3.845,24.08,20층 940㎡(39.0×24.1m) + 20층 940㎡(39.0×24.1m)
