family,stage,floors,top_floors,height_m,new_fail,new_ok,new_fail_bld,new_ok_bld,new_fail_pg,gfa_m2,far_pct,service_m2,real_m2,coverage_m2,bcr_pct,daylight_ratio,dong_gap_m,dong_gap_ratio,n_dong,mean_total_h,min_short_m,label
타워+저층별동,5 저층별동,41,41,139.3,89,35,41,21,48,37580,400.0,10297,47877,1582,16.83,0.092,12.5,0.18,2,3.47,14.52,41층 843㎡(58.1×14.5m) + 저층부 5층 600㎡(52.0×11.5m)
단일+저층부,2 저층부,41,41,139.3,91,25,41,14,50,37580,400.0,7095,44675,4133,43.99,0.249,inf,inf,2,3.57,9.69,41층 282㎡(29.1×9.7m) + 저층부 7층 4000㎡(84.9×47.1m)
타워+저층별동,5 저층별동,55,55,185.5,92,28,41,17,51,37580,400.0,12653,50233,1332,14.17,0.045,25.8,0.28,2,3.462,11.02,55층 607㎡(55.1×11.0m) + 저층부 7층 600㎡(42.4×14.1m)
타워+저층별동,5 저층별동,50,50,169.0,94,26,41,17,53,37580,400.0,11876,49456,1747,18.6,0.048,22.4,0.26,2,3.465,11.06,50층 612㎡(55.3×11.1m) + 저층부 7층 1000㎡(44.7×22.4m)
타워+저층별동,5 저층별동,44,44,149.2,76,24,42,14,34,37580,400.0,10091,47671,2691,28.64,0.042,7.2,0.1,2,3.524,11.57,44층 536㎡(46.3×11.6m) + 저층부 7층 2000㎡(63.2×31.6m)
타워+저층별동,5 저층별동,50,50,169.0,76,32,42,17,34,37580,400.0,12000,49580,1753,18.66,0.023,14.4,0.17,2,3.493,11.06,50층 612㎡(55.3×11.1m) + 저층부 7층 1000㎡(54.8×18.3m)
타워+저층별동,5 저층별동,44,44,149.2,79,36,42,17,37,37580,400.0,10541,48121,1515,16.12,0.052,4.9,0.07,2,3.517,14.02,44층 786㎡(56.1×14.0m) + 저층부 5층 600㎡(42.4×14.1m)
타워+저층별동,5 저층별동,44,44,149.2,79,36,42,17,37,37580,400.0,10639,48219,1481,15.77,0.055,23.3,0.31,2,3.516,13.77,44층 759㎡(55.1×13.8m) + 저층부 7층 600㎡(34.6×17.3m)
단일,1b 층수·세장비,53,53,178.9,79,36,42,17,37,37580,400.0,10255,47835,772,8.21,0.064,,,1,3.513,15.37,53층 709㎡(46.1×15.4m)
타워+저층별동,5 저층별동,38,38,129.4,79,36,42,17,37,37580,400.0,9191,46771,2000,21.29,0.046,8.7,0.14,2,3.506,16.91,38층 857㎡(50.7×16.9m) + 저층부 5층 1000㎡(54.8×18.3m)
단일,1b 층수·세장비,55,55,185.5,79,35,42,13,37,37580,400.0,10042,47622,742,7.9,0.073,,,1,3.505,16.53,55층 683㎡(41.3×16.5m)
단일+저층부,2 저층부,38,38,129.4,80,25,42,13,38,37580,400.0,7032,44612,4140,44.06,0.235,inf,inf,2,3.588,10.15,38층 309㎡(30.4×10.1m) + 저층부 7층 4000㎡(98.0×40.8m)
단일+저층부,2 저층부,41,41,139.3,80,26,42,11,38,37580,400.0,7017,44597,4129,43.95,0.22,inf,inf,2,3.58,9.69,41층 282㎡(29.1×9.7m) + 저층부 7층 4000㎡(74.8×53.5m)
타워+저층별동,5 저층별동,41,41,139.3,80,31,42,11,38,37580,400.0,10036,47616,1585,16.87,0.098,20.5,0.29,2,3.499,14.65,41층 858㎡(58.6×14.6m) + 저층부 4층 600㎡(34.6×17.3m)
단일,1b 층수·세장비,47,47,159.1,81,36,42,17,39,37580,400.0,9631,47211,866,9.22,0.053,,,1,3.488,16.33,47층 800㎡(49.0×16.3m)
타워+저층별동,5 저층별동,53,53,178.9,81,32,42,17,39,37580,400.0,12345,49925,1405,14.95,0.033,11.9,0.13,2,3.448,11.52,53층 664㎡(57.6×11.5m) + 저층부 4층 600㎡(60.0×10.0m)
타워+저층별동,5 저층별동,53,53,178.9,83,26,42,12,41,37580,400.0,10565,48145,2147,22.86,0.079,9.4,0.1,2,3.495,13.05,53층 511㎡(39.2×13.1m) + 저층부 7층 1500㎡(54.8×27.4m)
타워+저층별동,5 저층별동,44,44,149.2,83,27,42,17,41,37580,400.0,10639,48219,1481,15.77,0.055,27.8,0.37,2,3.475,13.77,44층 759㎡(55.1×13.8m) + 저층부 7층 600㎡(34.6×17.3m)
단일+저층부,2 저층부,53,53,178.9,85,31,42,12,43,37580,400.0,9954,47534,4140,44.06,0.071,inf,inf,2,3.534,8.56,53층 366㎡(42.8×8.6m) + 저층부 5층 4000㎡(98.0×40.8m)
단일,1b 층수·세장비,55,55,185.5,86,38,42,15,44,37580,400.0,11278,48858,750,7.98,0.047,,,1,3.496,13.07,55층 683㎡(52.3×13.1m)
단일+저층부,5 미세조정,52,52,175.6,87,36,42,17,45,37580,400.0,8746,46326,4133,43.99,0.067,inf,inf,2,3.584,11.17,52층 374㎡(33.5×11.2m) + 저층부 5층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,52,52,175.6,87,36,42,17,45,37580,400.0,8667,46247,4133,43.99,0.069,inf,inf,2,3.583,11.46,52층 374㎡(32.6×11.5m) + 저층부 5층 4000㎡(84.9×47.1m)
단일,1b 층수·세장비,55,55,185.5,87,36,42,11,45,37580,400.0,10455,48035,745,7.93,0.068,,,1,3.485,15.09,55층 683㎡(45.3×15.1m)
타워+저층별동,5 저층별동,55,55,185.5,88,44,42,21,46,37580,400.0,12227,49807,1765,18.79,0.042,4.9,0.05,2,3.502,11.21,55층 629㎡(56.1×11.2m) + 저층부 3층 1000㎡(44.7×22.4m)
타워+저층별동,5 저층별동,53,53,178.9,88,45,42,21,46,37580,400.0,11249,48829,1410,15.01,0.056,17.7,0.2,2,3.497,13.1,53층 686㎡(52.4×13.1m) + 저층부 2층 600㎡(42.4×14.1m)
타워+저층별동,5 저층별동,55,55,185.5,88,37,42,16,46,37580,400.0,12407,49987,1366,14.54,0.078,13.0,0.14,2,3.485,11.31,55층 640㎡(56.6×11.3m) + 저층부 4층 600㎡(42.4×14.1m)
타워+저층별동,5 저층별동,50,50,169.0,88,37,42,16,46,37580,400.0,12004,49584,1391,14.8,0.082,13.1,0.16,2,3.482,11.56,50층 668㎡(57.8×11.6m) + 저층부 7층 600㎡(34.6×17.3m)
타워+저층별동,5 저층별동,55,55,185.5,89,42,42,22,47,37580,400.0,11434,49014,1380,14.69,0.037,20.4,0.22,2,3.517,12.86,55층 661㎡(51.4×12.9m) + 저층부 2층 600㎡(34.6×17.3m)
타워+저층별동,5 저층별동,55,55,185.5,89,42,42,22,47,37580,400.0,11434,49014,1380,14.69,0.037,9.3,0.1,2,3.515,12.86,55층 661㎡(51.4×12.9m) + 저층부 2층 600㎡(34.6×17.3m)
타워+저층별동,5 저층별동,50,50,169.0,89,36,42,16,47,37580,400.0,11793,49373,1816,19.33,0.081,11.4,0.13,2,3.474,11.59,50층 672㎡(57.9×11.6m) + 저층부 4층 1000㎡(54.8×18.3m)
단일+저층부,2 저층부,50,50,169.0,90,45,42,22,48,37580,400.0,8937,46517,4133,43.99,0.133,inf,inf,2,3.602,12.51,50층 469㎡(37.5×12.5m) + 저층부 4층 4000㎡(84.9×47.1m)
타워+저층별동,5 저층별동,53,53,178.9,90,39,42,22,48,37580,400.0,11628,49208,1382,14.71,0.04,4.4,0.05,2,3.506,12.77,53층 652㎡(51.1×12.8m) + 저층부 5층 600㎡(52.0×11.5m)
타워+저층별동,5 저층별동,55,55,185.5,90,39,42,22,48,37580,400.0,11642,49222,1361,14.49,0.041,15.8,0.17,2,3.505,12.65,55층 640㎡(50.6×12.6m) + 저층부 4층 600㎡(42.4×14.1m)
타워+저층별동,5 저층별동,53,53,178.9,90,38,42,22,48,37580,400.0,11462,49042,1412,15.03,0.035,8.1,0.09,2,3.504,12.99,53층 675㎡(52.0×13.0m) + 저층부 3층 600㎡(60.0×10.0m)
타워+저층별동,5 저층별동,50,50,169.0,91,38,42,18,49,37580,400.0,11876,49456,1747,18.6,0.055,6.4,0.08,2,3.487,11.06,50층 612㎡(55.3×11.1m) + 저층부 7층 1000㎡(44.7×22.4m)
타워+저층별동,5 저층별동,44,44,149.2,92,37,42,21,50,37580,400.0,11071,48651,1529,16.28,0.062,10.5,0.14,2,3.47,12.65,44층 800㎡(63.2×12.6m) + 저층부 4층 600㎡(34.6×17.3m)
타워+저층별동,5 저층별동,50,50,169.0,92,33,42,16,50,37580,400.0,11859,49439,1416,15.07,0.079,27.5,0.33,2,3.45,11.76,50층 692㎡(58.8×11.8m) + 저층부 5층 600㎡(34.6×17.3m)
타워+저층별동,5 저층별동,38,38,129.4,78,30,43,11,35,37580,400.0,10394,47974,1645,17.51,0.051,4.7,0.07,2,3.493,13.49,38층 910㎡(67.5×13.5m) + 저층부 5층 600㎡(34.6×17.3m)
타워+저층별동,5 저층별동,47,47,159.1,79,27,43,10,36,37580,400.0,11350,48930,1449,15.42,0.04,4.2,0.05,2,3.466,13.32,47층 710㎡(53.3×13.3m) + 저층부 7층 600㎡(60.0×10.0m)
타워+저층별동,5 저층별동,41,41,139.3,81,36,43,17,38,37580,400.0,9713,47293,1582,16.84,0.044,9.3,0.13,2,3.494,16.77,41층 843㎡(50.3×16.8m) + 저층부 5층 600㎡(60.0×10.0m)
단일+저층부,2 저층부,53,53,178.9,82,34,43,13,39,37580,400.0,8766,46346,4129,43.95,0.145,inf,inf,2,3.574,11.05,53층 366㎡(33.1×11.0m) + 저층부 5층 4000㎡(74.8×53.5m)
타워+저층별동,5 저층별동,41,41,139.3,82,36,43,17,39,37580,400.0,9296,46876,1599,17.02,0.041,15.9,0.23,2,3.497,17.06,41층 873㎡(51.2×17.1m) + 저층부 3층 600㎡(42.4×14.1m)
타워+저층별동,5 저층별동,38,38,129.4,82,28,43,16,39,37580,400.0,10023,47603,1951,20.76,0.055,19.8,0.31,2,3.489,14.18,38층 805㎡(56.7×14.2m) + 저층부 7층 1000㎡(54.8×18.3m)
타워+저층별동,5 저층별동,55,55,185.5,84,18,43,9,41,37580,400.0,11693,49273,1684,17.92,0.062,14.2,0.15,2,3.447,11.79,55층 556㎡(47.2×11.8m) + 저층부 7층 1000㎡(44.7×22.4m)
단일,1b 층수·세장비,41,41,139.3,86,32,43,11,43,37580,400.0,9679,47259,993,10.57,0.075,,,1,3.475,15.14,41층 917㎡(60.6×15.1m)
타워+저층별동,5 저층별동,38,38,129.4,86,20,43,11,43,37580,400.0,9943,47523,1606,17.1,0.1,27.3,0.42,2,3.453,14.82,38층 878㎡(59.3×14.8m) + 저층부 7층 600㎡(34.6×17.3m)
타워+저층별동,5 저층별동,55,55,185.5,87,37,43,14,44,37580,400.0,10697,48277,1790,19.05,0.095,6.0,0.06,2,3.495,14.68,55층 647㎡(44.1×14.7m) + 저층부 2층 1000㎡(67.1×14.9m)
쌍둥이,3 쌍둥이,55+44,55,185.5,87,34,43,14,44,37580,400.0,13362,50942,837,8.91,0.041,5.9,1.48,2,3.432,12.46,55층 410㎡(30.0×13.7m) + 44층 342㎡(27.4×12.5m)
쌍둥이,3 쌍둥이,53+53,53,178.9,87,34,43,14,44,37580,400.0,13806,51386,792,8.43,0.041,6.8,1.71,2,3.432,11.35,53층 425㎡(30.6×13.9m) + 53층 284㎡(25.0×11.4m)
단일+저층부,5 미세조정,53,53,178.9,88,45,43,21,45,37580,400.0,9176,46756,4133,43.99,0.132,inf,inf,2,3.629,9.99,53층 366㎡(36.7×10.0m) + 저층부 5층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,52,52,175.6,88,44,43,21,45,37580,400.0,9265,46845,4133,43.99,0.126,inf,inf,2,3.622,9.67,52층 374㎡(38.7×9.7m) + 저층부 5층 4000㎡(84.9×47.1m)
타워+저층별동,5 저층별동,55,55,185.5,88,31,43,14,45,37580,400.0,11047,48627,1352,14.39,0.097,21.1,0.23,2,3.472,14.48,55층 629㎡(43.4×14.5m) + 저층부 5층 600㎡(52.0×11.5m)
단일+저층부,2 저층부,47,47,159.1,89,35,43,15,46,37580,400.0,9186,46766,4129,43.95,0.088,inf,inf,2,3.53,14.8,47층 657㎡(44.4×14.8m) + 저층부 2층 4000㎡(74.8×53.5m)
타워+저층별동,5 저층별동,50,50,169.0,89,44,43,21,46,37580,400.0,10964,48544,1461,15.55,0.05,7.2,0.08,2,3.492,13.49,50층 728㎡(53.9×13.5m) + 저층부 2층 600㎡(52.0×11.5m)
타워+저층별동,5 저층별동,55,55,185.5,89,34,43,14,46,37580,400.0,10874,48454,1341,14.27,0.097,34.2,0.37,2,3.483,14.48,55층 629㎡(43.4×14.5m) + 저층부 5층 600㎡(34.6×17.3m)
단일+저층부,5 미세조정,50,50,169.0,90,45,43,21,47,37580,400.0,8797,46377,4133,43.99,0.139,inf,inf,2,3.626,10.72,50층 391㎡(36.4×10.7m) + 저층부 5층 4000㎡(84.9×47.1m)
단일+저층부,2 저층부,38,38,129.4,90,25,43,10,47,37580,400.0,7123,44703,4129,43.95,0.106,inf,inf,2,3.565,8.79,38층 309㎡(35.2×8.8m) + 저층부 7층 4000㎡(74.8×53.5m)
타워+저층별동,5 저층별동,50,50,169.0,91,40,43,15,48,37580,400.0,10614,48194,1744,18.56,0.032,6.9,0.08,2,3.522,14.28,50층 612㎡(42.8×14.3m) + 저층부 7층 1000㎡(54.8×18.3m)
단일+저층부,2 저층부,53,53,178.9,91,39,43,16,48,37580,400.0,9600,47180,2602,27.7,0.096,inf,inf,2,3.517,13.2,53층 522㎡(39.6×13.2m) + 저층부 5층 2500㎡(59.2×42.3m)
타워+저층별동,5 저층별동,55,55,185.5,91,41,43,15,48,37580,400.0,11047,48627,1352,14.39,0.026,10.1,0.11,2,3.508,14.48,55층 629㎡(43.4×14.5m) + 저층부 5층 600㎡(52.0×11.5m)
타워+저층별동,5 저층별동,50,50,169.0,91,37,43,17,48,37580,400.0,12032,49612,1428,15.2,0.033,6.5,0.08,2,3.486,11.76,50층 692㎡(58.8×11.8m) + 저층부 5층 600㎡(52.0×11.5m)
타워+저층별동,5 저층별동,47,47,159.1,91,33,43,16,48,37580,400.0,11659,49239,1848,19.67,0.084,7.5,0.09,2,3.467,11.77,47층 693㎡(58.9×11.8m) + 저층부 5층 1000㎡(67.1×14.9m)
단일+저층부,2 저층부,41,41,139.3,92,27,43,15,49,37580,400.0,7017,44597,4129,43.95,0.177,inf,inf,2,3.575,9.69,41층 282㎡(29.1×9.7m) + 저층부 7층 4000㎡(74.8×53.5m)
타워+저층별동,5 저층별동,47,47,159.1,92,42,43,22,49,37580,400.0,10644,48224,1484,15.8,0.098,9.9,0.12,2,3.491,13.8,47층 761㎡(55.2×13.8m) + 저층부 3층 600㎡(34.6×17.3m)
타워+저층별동,5 저층별동,53,53,178.9,92,42,43,18,49,37580,400.0,12268,49848,1380,14.68,0.044,7.9,0.09,2,3.482,11.42,53층 652㎡(57.1×11.4m) + 저층부 5층 600㎡(42.4×14.1m)
타워+저층별동,5 저층별동,55,55,185.5,92,42,43,18,49,37580,400.0,12407,49987,1366,14.54,0.045,17.7,0.19,2,3.473,11.31,55층 640㎡(56.6×11.3m) + 저층부 4층 600㎡(42.4×14.1m)
단일+저층부,2 저층부,50,50,169.0,93,42,43,18,50,37580,400.0,8592,46172,4133,43.99,0.176,inf,inf,2,3.593,11.41,50층 391㎡(34.2×11.4m) + 저층부 5층 4000㎡(84.9×47.1m)
단일+저층부,2 저층부,38,38,129.4,80,30,44,15,36,37580,400.0,7201,44781,4133,43.99,0.093,inf,inf,2,3.641,8.79,38층 309㎡(35.2×8.8m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,2 저층부,38,38,129.4,81,17,44,4,37,37580,400.0,6812,44392,4129,43.95,0.135,inf,inf,2,3.552,10.15,38층 309㎡(30.4×10.1m) + 저층부 7층 4000㎡(74.8×53.5m)
단일+저층부,2 저층부,47,47,159.1,82,32,44,12,38,37580,400.0,8301,45881,4129,43.95,0.147,inf,inf,2,3.559,11.81,47층 419㎡(35.4×11.8m) + 저층부 5층 4000㎡(74.8×53.5m)
단일+저층부,2 저층부,41,41,139.3,83,20,44,7,39,37580,400.0,7095,44675,4133,43.99,0.159,inf,inf,2,3.558,9.69,41층 282㎡(29.1×9.7m) + 저층부 7층 4000㎡(84.9×47.1m)
타워+저층별동,5 저층별동,55,55,185.5,83,33,44,13,39,37580,400.0,10820,48400,1718,18.28,0.067,4.9,0.05,2,3.48,14.05,55층 592㎡(42.2×14.1m) + 저층부 5층 1000㎡(44.7×22.4m)
타워+저층별동,5 저층별동,53,53,178.9,83,29,44,14,39,37580,400.0,11384,48964,1746,18.58,0.059,5.0,0.06,2,3.48,12.4,53층 615㎡(49.6×12.4m) + 저층부 5층 1000㎡(44.7×22.4m)
단일,1b 층수·세장비,55,55,185.5,85,38,44,17,41,37580,400.0,10042,47622,742,7.9,0.093,,,1,3.488,16.53,55층 683㎡(41.3×16.5m)
타워+저층별동,5 저층별동,44,44,149.2,85,29,44,16,41,37580,400.0,11685,49265,1505,16.01,0.027,11.5,0.15,2,3.442,12.32,44층 759㎡(61.6×12.3m) + 저층부 7층 600㎡(60.0×10.0m)
단일+저층부,2 저층부,41,41,139.3,86,24,44,12,42,37580,400.0,7238,44818,4140,44.06,0.223,inf,inf,2,3.59,9.69,41층 282㎡(29.1×9.7m) + 저층부 7층 4000㎡(98.0×40.8m)
타워+저층별동,5 저층별동,47,47,159.1,87,19,44,11,43,37580,400.0,10180,47760,2223,23.66,0.047,4.1,0.05,2,3.479,13.86,47층 576㎡(41.6×13.9m) + 저층부 7층 1500㎡(67.1×22.4m)
타워+저층별동,5 저층별동,55,55,185.5,88,25,44,11,44,37580,400.0,10910,48490,1724,18.35,0.101,10.2,0.11,2,3.463,14.05,55층 592㎡(42.2×14.1m) + 저층부 5층 1000㎡(54.8×18.3m)
타워+저층별동,5 저층별동,55,55,185.5,88,17,44,10,44,37580,400.0,12799,50379,1339,14.25,0.039,22.9,0.25,2,3.401,11.02,55층 607㎡(55.1×11.0m) + 저층부 7층 600㎡(52.0×11.5m)
타워+저층별동,5 저층별동,47,47,159.1,90,36,44,14,46,37580,400.0,9766,47346,2383,25.36,0.101,6.5,0.08,2,3.501,15.66,47층 736㎡(47.0×15.7m) + 저층부 2층 1500㎡(54.8×27.4m)
타워+저층별동,5 저층별동,50,50,169.0,90,36,44,14,46,37580,400.0,10124,47704,1444,15.37,0.096,25.6,0.3,2,3.49,15.57,50층 728㎡(46.7×15.6m) + 저층부 2층 600㎡(34.6×17.3m)
단일+저층부,5 미세조정,51,51,172.3,91,44,44,22,47,37580,400.0,8876,46456,4133,43.99,0.073,inf,inf,2,3.623,10.6,51층 382㎡(36.0×10.6m) + 저층부 5층 4000㎡(84.9×47.1m)
단일+저층부,2 저층부,50,50,169.0,91,40,44,20,47,37580,400.0,9590,47170,4133,43.99,0.152,inf,inf,2,3.567,8.84,50층 391㎡(44.2×8.8m) + 저층부 5층 4000㎡(84.9×47.1m)
타워+저층별동,5 저층별동,50,50,169.0,91,36,44,16,47,37580,400.0,11607,49187,1852,19.72,0.077,13.9,0.16,2,3.476,11.93,50층 712㎡(59.6×11.9m) + 저층부 2층 1000㎡(44.7×22.4m)
단일+저층부,2 저층부,53,53,178.9,92,39,44,19,48,37580,400.0,8821,46401,4133,43.99,0.071,inf,inf,2,3.638,11.05,53층 366㎡(33.1×11.0m) + 저층부 5층 4000㎡(84.9×47.1m)
타워+저층별동,5 저층별동,55,55,185.5,92,43,44,21,48,37580,400.0,12227,49807,1765,18.79,0.084,6.3,0.07,2,3.485,11.21,55층 629㎡(56.1×11.2m) + 저층부 3층 1000㎡(44.7×22.4m)
단일+저층부,5 미세조정,52,52,175.6,93,42,44,20,49,37580,400.0,8955,46535,4133,43.99,0.238,inf,inf,2,3.608,10.49,52층 374㎡(35.7×10.5m) + 저층부 5층 4000㎡(84.9×47.1m)
단일+저층부,2 저층부,53,53,178.9,93,36,44,15,49,37580,400.0,9796,47376,4129,43.95,0.094,inf,inf,2,3.532,8.56,53층 366㎡(42.8×8.6m) + 저층부 5층 4000㎡(74.8×53.5m)
단일+저층부,2 저층부,55,55,185.5,76,36,45,22,31,37580,400.0,9429,47009,4140,44.06,0.023,inf,inf,2,3.693,11.88,55층 423㎡(35.6×11.9m) + 저층부 4층 4000㎡(98.0×40.8m)
타워+저층별동,5 저층별동,55,55,185.5,82,39,45,14,37,37580,400.0,10813,48393,1375,14.63,0.061,9.8,0.11,2,3.501,14.73,55층 651㎡(44.2×14.7m) + 저층부 3층 600㎡(52.0×11.5m)
타워+저층별동,5 저층별동,53,53,178.9,82,39,45,14,37,37580,400.0,10616,48196,1401,14.91,0.061,4.9,0.05,2,3.497,15.0,53층 675㎡(45.0×15.0m) + 저층부 3층 600㎡(52.0×11.5m)
타워+저층별동,5 저층별동,55,55,185.5,82,27,45,13,37,37580,400.0,12556,50136,1327,14.12,0.052,12.3,0.13,2,3.474,11.02,55층 607㎡(55.1×11.0m) + 저층부 7층 600㎡(34.6×17.3m)
단일+저층부,2 저층부,44,44,149.2,83,29,45,9,38,37580,400.0,8057,45637,4129,43.95,0.152,inf,inf,2,3.559,12.26,44층 451㎡(36.8×12.3m) + 저층부 5층 4000㎡(74.8×53.5m)
타워+저층별동,5 저층별동,38,38,129.4,83,32,45,17,38,37580,400.0,9177,46757,1638,17.44,0.039,22.6,0.35,2,3.485,17.42,38층 910㎡(52.2×17.4m) + 저층부 5층 600㎡(42.4×14.1m)
단일+저층부,2 저층부,38,38,129.4,84,22,45,9,39,37580,400.0,6889,44469,4133,43.99,0.216,inf,inf,2,3.564,10.15,38층 309㎡(30.4×10.1m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,2 저층부,41,41,139.3,84,22,45,9,39,37580,400.0,7095,44675,4133,43.99,0.206,inf,inf,2,3.56,9.69,41층 282㎡(29.1×9.7m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,2 저층부,41,41,139.3,85,28,45,9,40,37580,400.0,7805,45385,4129,43.95,0.158,inf,inf,2,3.557,12.76,41층 488㎡(38.3×12.8m) + 저층부 5층 4000㎡(74.8×53.5m)
타워+저층별동,5 저층별동,38,38,129.4,88,41,45,21,43,37580,400.0,9623,47203,1677,17.85,0.074,6.6,0.1,2,3.485,15.34,38층 942㎡(61.4×15.3m) + 저층부 3층 600㎡(42.4×14.1m)
단일+저층부,2 저층부,53,53,178.9,91,43,45,18,46,37580,400.0,10294,47874,4129,43.95,0.133,inf,inf,2,3.556,9.39,53층 440㎡(46.9×9.4m) + 저층부 4층 4000㎡(74.8×53.5m)
단일+저층부,5 미세조정,50,50,169.0,92,44,45,22,47,37580,400.0,9000,46580,4133,43.99,0.085,inf,inf,2,3.617,10.14,50층 391㎡(38.5×10.1m) + 저층부 5층 4000㎡(84.9×47.1m)
단일+저층부,2 저층부,47,47,159.1,92,41,45,21,47,37580,400.0,8301,45881,4129,43.95,0.159,inf,inf,2,3.599,11.81,47층 419㎡(35.4×11.8m) + 저층부 5층 4000㎡(74.8×53.5m)
단일+저층부,2 저층부,50,50,169.0,92,42,45,18,47,37580,400.0,10010,47590,4129,43.95,0.134,inf,inf,2,3.552,9.69,50층 469㎡(48.4×9.7m) + 저층부 4층 4000㎡(74.8×53.5m)
타워+저층별동,5 저층별동,41,41,139.3,92,41,45,21,47,37580,400.0,10530,48110,1621,17.26,0.044,6.4,0.09,2,3.483,13.32,41층 887㎡(66.6×13.3m) + 저층부 2층 600㎡(34.6×17.3m)
타워+저층별동,5 저층별동,41,41,139.3,92,41,45,21,47,37580,400.0,10717,48297,1617,17.22,0.048,13.2,0.19,2,3.48,13.21,41층 873㎡(66.1×13.2m) + 저층부 3층 600㎡(52.0×11.5m)
단일+저층부,5 미세조정,53,53,178.9,93,43,45,21,48,37580,400.0,9176,46756,4133,43.99,0.087,inf,inf,2,3.627,9.99,53층 366㎡(36.7×10.0m) + 저층부 5층 4000㎡(84.9×47.1m)
단일+저층부,2 저층부,44,44,149.2,93,41,45,20,48,37580,400.0,8057,45637,4129,43.95,0.195,inf,inf,2,3.588,12.26,44층 451㎡(36.8×12.3m) + 저층부 5층 4000㎡(74.8×53.5m)
단일+저층부,2 저층부,50,50,169.0,93,45,45,21,48,37580,400.0,9475,47055,4129,43.95,0.137,inf,inf,2,3.535,14.33,50층 616㎡(43.0×14.3m) + 저층부 2층 4000㎡(74.8×53.5m)
단일,1b 층수·세장비,50,50,169.0,93,35,45,14,48,37580,400.0,9553,47133,813,8.66,0.099,,,1,3.488,17.34,50층 752㎡(43.3×17.3m)
타워+저층별동,5 저층별동,50,50,169.0,94,29,45,14,49,37580,400.0,10797,48377,1393,14.82,0.077,4.9,0.06,2,3.48,14.92,50층 668㎡(44.8×14.9m) + 저층부 7층 600㎡(52.0×11.5m)
타워+저층별동,5 저층별동,53,53,178.9,94,33,45,19,49,37580,400.0,12470,50050,1393,14.83,0.038,11.0,0.12,2,3.443,11.42,53층 652㎡(57.1×11.4m) + 저층부 5층 600㎡(60.0×10.0m)
단일+저층부,2 저층부,47,47,159.1,96,36,45,15,51,37580,400.0,9264,46844,4129,43.95,0.092,inf,inf,2,3.534,9.15,47층 419㎡(45.7×9.1m) + 저층부 5층 4000㎡(74.8×53.5m)
타워+저층별동,5 저층별동,55,55,185.5,83,30,46,22,37,37580,400.0,11718,49298,2581,27.47,0.045,15.2,0.16,2,3.607,9.26,55층 429㎡(46.3×9.3m) + 저층부 7층 2000㎡(63.2×31.6m)
타워+저층별동,5 저층별동,53,53,178.9,83,39,46,14,37,37580,400.0,10427,48007,1401,14.91,0.06,21.6,0.24,2,3.494,15.13,53층 686㎡(45.4×15.1m) + 저층부 2층 600㎡(34.6×17.3m)
타워+저층별동,5 저층별동,53,53,178.9,83,39,46,14,37,37580,400.0,10455,48035,1405,14.96,0.06,17.9,0.2,2,3.494,15.13,53층 686㎡(45.4×15.1m) + 저층부 2층 600㎡(42.4×14.1m)
단일+저층부,2 저층부,50,50,169.0,84,28,46,10,38,37580,400.0,9018,46598,2602,27.7,0.144,inf,inf,2,3.527,12.48,50층 467㎡(37.4×12.5m) + 저층부 7층 2500㎡(59.2×42.3m)
단일,1b 층수·세장비,50,50,169.0,84,37,46,17,38,37580,400.0,9553,47133,813,8.66,0.032,,,1,3.485,17.34,50층 752㎡(43.3×17.3m)
타워+저층별동,5 저층별동,53,53,178.9,84,35,46,13,38,37580,400.0,10597,48177,1377,14.66,0.062,10.0,0.11,2,3.471,14.87,53층 664㎡(44.6×14.9m) + 저층부 4층 600㎡(34.6×17.3m)
타워+저층별동,5 저층별동,53,53,178.9,85,18,46,13,39,37580,400.0,10565,48145,2147,22.86,0.024,23.9,0.27,2,3.464,13.05,53층 511㎡(39.2×13.1m) + 저층부 7층 1500㎡(54.8×27.4m)
타워+저층별동,5 저층별동,38,38,129.4,87,34,46,14,41,37580,400.0,8854,46434,2082,22.16,0.049,8.4,0.13,2,3.502,17.67,38층 936㎡(53.0×17.7m) + 저층부 2층 1000㎡(54.8×18.3m)
단일,1b 층수·세장비,44,44,149.2,88,36,46,16,42,37580,400.0,10040,47620,928,9.88,0.046,,,1,3.471,14.61,44층 854㎡(58.4×14.6m)
타워+저층별동,5 저층별동,44,44,149.2,91,36,46,14,45,37580,400.0,10043,47623,1481,15.76,0.105,14.0,0.19,2,3.509,15.9,44층 759㎡(47.7×15.9m) + 저층부 7층 600㎡(42.4×14.1m)
타워+저층별동,5 저층별동,44,44,149.2,91,34,46,14,45,37580,400.0,10910,48490,1558,16.58,0.071,15.3,0.2,2,3.475,12.86,44층 827㎡(64.3×12.9m) + 저층부 2층 600㎡(34.6×17.3m)
타워+저층별동,5 저층별동,44,44,149.2,92,34,46,14,46,37580,400.0,9835,47415,1509,16.06,0.066,15.2,0.2,2,3.503,16.19,44층 786㎡(48.6×16.2m) + 저층부 5층 600㎡(42.4×14.1m)
